id,model,lineage,arm,frame,demonym,overall,pure_story,opens_as_story,version,instrument,n_words,n_sents,n_sylls,sent_len,sent_len_cv,phrase_sylls,phrase_cv,stress_density,n_windows,sent_source,clash_rate,clash_lex_rate,lapse2_rate,alt2,ibi2_cv,num_parses,num_viols_allparse_sum,num_viols_bestparse,num_monosylls,mviol_s_unstress_allparse_sum,mviol_w_stress_allparse_sum,imperfect,imperfect_s_unstress,dep_dist,left_head,tree_depth,dep_conj,dep_advcl,dep_relcl,dep_amod,dep_advmod,dep_prep,dep_compound,dep_ccomp,dep_npadvmod,dep_poss,dep_nsubjpass,dep_mark,commas_per_sent,nuc_pos,gstress_hi,tstress_sd,error
9e024ffe1a28,EleutherAI/pythia-6.9b,EleutherAI/pythia-6.9b,base,raw,French,story,False,True,shuffle_pos,syntax_and_rhythm-v1,1492,96,1954,15.53125,0.49460067216839376,9.39423076923077,0.8088499358345089,0.3930399181166837,143,orig,0.38482916704618975,0.38482916704618975,0.2982534963520886,0.5990055052720177,0.4391030920322508,3.958041958041958,9.475524475524475,1.3216783216783217,5.888111888111888,2.5524475524475525,2.902097902097902,0.7832167832167832,0.6993006993006993,,,,,,,,,,,,,,,,,,,,
9e024ffe1a28,EleutherAI/pythia-6.9b,EleutherAI/pythia-6.9b,base,raw,French,story,False,True,shuffle_all,syntax_and_rhythm-v1,1492,96,1954,15.53125,0.49460067216839376,9.39423076923077,0.8165956702321011,0.3930399181166837,146,orig,0.3729968690081061,0.3729968690081061,0.33193171688260836,0.5719807636115297,0.47845912012713426,4.397260273972603,10.938356164383562,1.4452054794520548,6.089041095890411,3.2465753424657535,3.1301369863013697,0.863013698630137,0.7123287671232876,,,,,,,,,,,,,,,,,,,,
f5f916878227,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,raw,Nigerian,incoherent,False,True,orig,syntax_and_rhythm-v1,2276,137,3573,16.613138686131386,0.4865139101431715,13.18450184501845,0.7207687639692044,0.3907080884410859,214,own,0.3931548737790958,0.35775683503301364,0.2764735278425387,0.6566381317287262,0.3923071749757621,5.168224299065421,16.60747663551402,1.794392523364486,4.44392523364486,6.0,3.3317757009345796,0.8925233644859814,0.8598130841121495,2.1970973782771535,0.5355805243445693,5.087591240875913,7.425307557117751,1.0984182776801406,1.8014059753954303,5.0966608084358525,2.9437609841827768,11.072056239015819,9.44639718804921,2.328646748681898,0.17574692442882248,1.1423550087873462,4.701230228471002,1.0984182776801406,0.8759124087591241,0.9774526977252072,0.19595782073813708,0.2639565657512613,
f5f916878227,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,raw,Nigerian,incoherent,False,True,shuffle_pos,syntax_and_rhythm-v1,2276,137,3573,16.613138686131386,0.4865139101431715,13.18450184501845,0.6945137579361685,0.3907080884410859,224,orig,0.35259123587446406,0.35259123587446406,0.28139732391062083,0.653446431011764,0.38966819855734736,4.84375,14.352678571428571,1.7678571428571428,4.428571428571429,5.294642857142857,2.861607142857143,0.9464285714285714,0.9196428571428571,,,,,,,,,,,,,,,,,,,,
f5f916878227,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,raw,Nigerian,incoherent,False,True,shuffle_all,syntax_and_rhythm-v1,2276,137,3573,16.613138686131386,0.4865139101431715,13.18450184501845,0.70311175060871,0.3907080884410859,215,orig,0.3744931779159929,0.3744931779159929,0.29977861564686104,0.6140276379068962,0.45072524765220795,4.688372093023256,13.869767441860466,1.841860465116279,4.651162790697675,5.0,3.167441860465116,0.9255813953488372,0.8604651162790697,,,,,,,,,,,,,,,,,,,,
8c6eb56104cb,mistralai/Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-v0.1,aligned,raw,American,story,False,True,orig,syntax_and_rhythm-v1,2431,164,3036,14.823170731707316,0.3471357663296279,9.39938080495356,0.43959692251485954,0.3359683794466403,237,own,0.3302437368673915,0.28914074600638595,0.3570033788943475,0.6013386925825234,0.3882187752959769,4.4261603375527425,9.286919831223628,1.1518987341772151,6.8691983122362865,3.523206751054852,1.6877637130801688,0.7341772151898734,0.70042194092827,2.2298191442434936,0.4803705337450375,4.359756097560975,11.805841217605924,1.809954751131222,1.6042780748663104,2.0156314273961335,3.661044837515426,7.4866310160427805,0.8638420403126285,6.910736322501028,0.3290826820238585,0.8227067050596462,1.727684080625257,3.7433155080213902,0.9634146341463414,0.9876109863072315,0.1867544220485397,0.282363027695186,
8c6eb56104cb,mistralai/Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-v0.1,aligned,raw,American,story,False,True,shuffle_pos,syntax_and_rhythm-v1,2431,164,3036,14.823170731707316,0.3471357663296279,9.39938080495356,0.4564653996845256,0.3359683794466403,231,orig,0.27366947101357375,0.27366947101357375,0.38315786953908576,0.5788215263636598,0.39390391779907336,4.138528138528138,7.818181818181818,1.0216450216450217,6.8268398268398265,3.0086580086580086,1.4415584415584415,0.7402597402597403,0.6666666666666666,,,,,,,,,,,,,,,,,,,,
8c6eb56104cb,mistralai/Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-v0.1,aligned,raw,American,story,False,True,shuffle_all,syntax_and_rhythm-v1,2431,164,3036,14.823170731707316,0.3471357663296279,9.39938080495356,0.45189906742914193,0.3359683794466403,229,orig,0.3292177271029088,0.3292177271029088,0.39569878123671914,0.5188691379458119,0.49473482275795383,4.4803493449781655,9.410480349344978,1.3406113537117903,6.88646288209607,3.427947598253275,2.091703056768559,0.8209606986899564,0.6768558951965066,,,,,,,,,,,,,,,,,,,,
ea28a1c7ad2a,allenai/Olmo-3-7B-Instruct,allenai/Olmo-3-1025-7B,aligned,raw,Turkish,story,False,True,orig,syntax_and_rhythm-v1,1865,131,2598,14.236641221374045,0.9489608078090676,8.602649006622517,0.6265381450466025,0.41570438799076215,177,own,0.42125650965863265,0.3576442159809876,0.27164046961089694,0.6599080682034144,0.3833336740249169,4.19774011299435,10.983050847457626,1.4463276836158192,5.531073446327683,3.3446327683615817,2.7457627118644066,0.847457627118644,0.7796610169491526,2.351841028638223,0.4979544126241964,4.251908396946565,9.919571045576408,2.2520107238605895,1.0723860589812333,4.557640750670242,5.1474530831099194,9.276139410187668,3.431635388739947,3.53887399463807,0.16085790884718498,3.0563002680965146,1.1796246648793565,1.394101876675603,1.0687022900763359,0.9710333997631967,0.2149431510557661,0.2845543282704117,
ea28a1c7ad2a,allenai/Olmo-3-7B-Instruct,allenai/Olmo-3-1025-7B,aligned,raw,Turkish,story,False,True,shuffle_pos,syntax_and_rhythm-v1,1865,131,2598,14.236641221374045,0.9489608078090676,8.602649006622517,0.654296968411706,0.41570438799076215,176,orig,0.37693965698727483,0.37693965698727483,0.27809183494018047,0.6289846430793491,0.4103028586664605,4.2272727272727275,10.954545454545455,1.5170454545454546,5.676136363636363,3.5,2.9261363636363638,0.875,0.7784090909090909,,,,,,,,,,,,,,,,,,,,
ea28a1c7ad2a,allenai/Olmo-3-7B-Instruct,allenai/Olmo-3-1025-7B,aligned,raw,Turkish,story,False,True,shuffle_all,syntax_and_rhythm-v1,1865,131,2598,14.236641221374045,0.9489608078090676,8.602649006622517,0.665184160657515,0.41570438799076215,175,orig,0.41884653679975964,0.41884653679975964,0.28520021066385626,0.5794002235675398,0.47288770649235273,4.674285714285714,12.88,1.76,5.52,4.051428571428572,3.5428571428571427,0.9028571428571428,0.8114285714285714,,,,,,,,,,,,,,,,,,,,
4bbea8ac2fbd,google/gemma-2-9b-it,google/gemma-2-9b,aligned,raw,Israeli,story,True,True,orig,syntax_and_rhythm-v1,723,38,1027,19.026315789473685,0.3767319813647097,9.780952380952382,0.6861338775435326,0.39922103213242455,73,own,0.40315303499464517,0.38714974260631113,0.26636592656836966,0.6542090592631503,0.4157869561419494,4.178082191780822,11.301369863013699,1.5616438356164384,5.219178082191781,3.780821917808219,2.8904109589041096,0.9178082191780822,0.8767123287671232,2.064233576642336,0.44379562043795623,6.315789473684211,10.096818810511756,1.6597510373443984,2.904564315352697,6.500691562932228,2.904564315352697,13.831258644536653,1.5214384508990317,1.2448132780082988,0.2766251728907331,3.4578146611341634,0.9681881051175657,0.6915629322268326,1.763157894736842,0.9748966204074563,0.1632088520055325,0.26977648142426414,
4bbea8ac2fbd,google/gemma-2-9b-it,google/gemma-2-9b,aligned,raw,Israeli,story,True,True,shuffle_pos,syntax_and_rhythm-v1,723,38,1027,19.026315789473685,0.3767319813647097,9.780952380952382,0.7024917804184562,0.39922103213242455,73,orig,0.38943713676615116,0.38943713676615116,0.2610056842883759,0.6592446276129887,0.4163083883387301,4.3561643835616435,12.10958904109589,1.643835616438356,5.095890410958904,4.136986301369863,2.780821917808219,0.9178082191780822,0.8904109589041096,,,,,,,,,,,,,,,,,,,,
4bbea8ac2fbd,google/gemma-2-9b-it,google/gemma-2-9b,aligned,raw,Israeli,story,True,True,shuffle_all,syntax_and_rhythm-v1,723,38,1027,19.026315789473685,0.3767319813647097,9.780952380952382,0.6777327550192362,0.39922103213242455,66,orig,0.41437173718966713,0.41437173718966713,0.31810574264236946,0.5718011315999323,0.4978696679960816,4.166666666666667,11.06060606060606,1.7272727272727273,5.318181818181818,3.909090909090909,2.8484848484848486,0.9090909090909091,0.8484848484848485,,,,,,,,,,,,,,,,,,,,
f62dbf94ca1b,ibm-granite/granite-3.0-8b-instruct,ibm-granite/granite-3.0-8b-base,aligned,raw,Palestinian,story,True,True,orig,syntax_and_rhythm-v1,2170,120,3031,18.083333333333332,0.30706601380567156,13.840182648401827,0.5450927871679008,0.3972286374133949,199,own,0.4167011946310833,0.365217631922664,0.22981801978488553,0.7072663074369255,0.3956432229731227,4.0201005025125625,11.50251256281407,1.5326633165829147,5.758793969849246,4.5879396984924625,2.0452261306532664,0.8341708542713567,0.7788944723618091,2.204878048780488,0.4853658536585366,5.4,14.562211981566819,3.686635944700461,0.18433179723502305,4.009216589861751,1.1520737327188941,8.617511520737327,1.336405529953917,3.4562211981566824,0.3686635944700461,2.165898617511521,2.672811059907834,3.963133640552995,0.8166666666666667,0.9948717948717949,0.18064516129032257,0.2756057413592896,
f62dbf94ca1b,ibm-granite/granite-3.0-8b-instruct,ibm-granite/granite-3.0-8b-base,aligned,raw,Palestinian,story,True,True,shuffle_pos,syntax_and_rhythm-v1,2170,120,3031,18.083333333333332,0.30706601380567156,13.840182648401827,0.5278170092178553,0.3972286374133949,215,orig,0.36888976180677774,0.36888976180677774,0.2541170188616766,0.6816011859225838,0.37809922863961254,3.9209302325581397,10.325581395348838,1.4604651162790698,5.613953488372093,3.869767441860465,2.1348837209302327,0.8930232558139535,0.8325581395348837,,,,,,,,,,,,,,,,,,,,
f62dbf94ca1b,ibm-granite/granite-3.0-8b-instruct,ibm-granite/granite-3.0-8b-base,aligned,raw,Palestinian,story,True,True,shuffle_all,syntax_and_rhythm-v1,2170,120,3031,18.083333333333332,0.30706601380567156,13.840182648401827,0.528225188630254,0.3972286374133949,195,orig,0.3930349140273683,0.3930349140273683,0.29859918860310874,0.6019912421003525,0.4933419742145347,4.297435897435897,13.087179487179487,1.7846153846153847,5.6923076923076925,4.9282051282051285,3.230769230769231,0.9179487179487179,0.8153846153846154,,,,,,,,,,,,,,,,,,,,
9770d0e52fdb,HuggingFaceTB/SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,base,raw,American,incoherent,False,True,orig,syntax_and_rhythm-v1,772,30,1119,25.733333333333334,0.7464386837419961,13.011627906976743,0.8131357075007103,0.37890974084003576,88,own,0.38718221468221475,0.3556011275945487,0.31394164166084093,0.6334408671567575,0.40368060301158576,4.1022727272727275,11.386363636363637,1.5568181818181819,4.886363636363637,4.454545454545454,2.159090909090909,0.9090909090909091,0.8409090909090909,2.581081081081081,0.5108108108108108,6.1,8.549222797927461,1.5544041450777202,1.9430051813471503,5.181347150259067,2.849740932642487,11.917098445595855,6.347150259067358,3.1088082901554404,0.5181347150259068,2.072538860103627,1.5544041450777202,1.0362694300518136,1.3333333333333333,0.96676593630541,0.15304798962386512,0.24891305939865502,
9770d0e52fdb,HuggingFaceTB/SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,base,raw,American,incoherent,False,True,shuffle_pos,syntax_and_rhythm-v1,772,30,1119,25.733333333333334,0.7464386837419961,13.011627906976743,0.7404992168830323,0.37890974084003576,76,orig,0.36575560501281207,0.36575560501281207,0.30444261642791054,0.634143298584475,0.4031235918199893,4.131578947368421,11.118421052631579,1.4736842105263157,5.144736842105263,4.171052631578948,2.1578947368421053,0.8552631578947368,0.8421052631578947,,,,,,,,,,,,,,,,,,,,
9770d0e52fdb,HuggingFaceTB/SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,base,raw,American,incoherent,False,True,shuffle_all,syntax_and_rhythm-v1,772,30,1119,25.733333333333334,0.7464386837419961,13.011627906976743,0.8034208746519788,0.37890974084003576,82,orig,0.36998466299661437,0.36998466299661437,0.350558637933163,0.5713970300199467,0.5407597259507176,4.402439024390244,12.097560975609756,1.5853658536585367,5.012195121951219,4.560975609756097,2.573170731707317,0.9024390243902439,0.7682926829268293,,,,,,,,,,,,,,,,,,,,
e01152c1594d,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,raw,Japanese,story,False,True,orig,syntax_and_rhythm-v1,1133,137,1361,8.262773722627736,0.565997618052299,7.201058201058201,0.48066625858591033,0.3600293901542983,110,own,0.3716304629918337,0.2661290945109256,0.3203419643107236,0.6178939726211764,0.30889401100218405,3.3727272727272726,5.254545454545455,0.9363636363636364,7.236363636363636,1.8818181818181818,1.209090909090909,0.7181818181818181,0.6090909090909091,1.8964824120603014,0.563819095477387,3.0144927536231885,5.560458958517211,1.5887025595763458,1.412180052956752,3.000882612533098,5.472197705207414,7.149161518093557,0.529567519858782,4.501323918799647,1.059135039717564,2.559576345984113,0.706090026478376,1.5887025595763458,0.34306569343065696,0.9667300095415421,0.3136042402826855,0.322910386309351,
e01152c1594d,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,raw,Japanese,story,False,True,shuffle_pos,syntax_and_rhythm-v1,1133,137,1361,8.262773722627736,0.565997618052299,7.201058201058201,0.5090639633418711,0.3600293901542983,103,orig,0.26142184869221063,0.26142184869221063,0.33628379646428364,0.6057377175914783,0.31801187998732233,4.368932038834951,9.368932038834952,1.1067961165048543,7.165048543689321,3.0679611650485437,2.2233009708737863,0.7572815533980582,0.6601941747572816,,,,,,,,,,,,,,,,,,,,
e01152c1594d,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,raw,Japanese,story,False,True,shuffle_all,syntax_and_rhythm-v1,1133,137,1361,8.262773722627736,0.565997618052299,7.201058201058201,0.5035940497619807,0.3600293901542983,111,orig,0.291358916650903,0.291358916650903,0.364768052670187,0.5464879288356385,0.38060054530335125,4.621621621621622,10.621621621621621,1.3693693693693694,7.2342342342342345,3.2432432432432434,3.225225225225225,0.8378378378378378,0.7207207207207207,,,,,,,,,,,,,,,,,,,,
432fe3135cca,allenai/Olmo-3-7B-Instruct,allenai/Olmo-3-1025-7B,aligned,raw,Palestinian,story,True,True,orig,syntax_and_rhythm-v1,1879,111,2703,16.91891891891892,0.618319713391713,9.288659793814434,0.7262697162216858,0.3973362930077691,190,own,0.39428453417243076,0.35948170689200076,0.27878880469781725,0.6376630601113153,0.4012126464773448,4.231578947368421,11.405263157894737,1.5315789473684212,4.984210526315789,3.542105263157895,2.805263157894737,0.9052631578947369,0.8105263157894737,2.2559456398640996,0.485277463193658,5.125,7.557211282597126,2.0223523150612026,3.2996274614156467,5.162320383182544,5.162320383182544,12.453432676955828,2.3416711016498137,2.5013304949441193,0.532197977647685,2.927088877062267,1.3304949441192122,1.0111761575306013,1.2432432432432432,0.9889524260492003,0.18007458710708577,0.27706620333072224,
432fe3135cca,allenai/Olmo-3-7B-Instruct,allenai/Olmo-3-1025-7B,aligned,raw,Palestinian,story,True,True,shuffle_pos,syntax_and_rhythm-v1,1879,111,2703,16.91891891891892,0.618319713391713,9.288659793814434,0.7734909834108268,0.3973362930077691,177,orig,0.35778490818849484,0.35778490818849484,0.2869902944732316,0.6269018928673702,0.39623282642571195,4.536723163841808,12.3954802259887,1.6101694915254237,5.237288135593221,3.790960451977401,2.8192090395480225,0.8926553672316384,0.8022598870056498,,,,,,,,,,,,,,,,,,,,
432fe3135cca,allenai/Olmo-3-7B-Instruct,allenai/Olmo-3-1025-7B,aligned,raw,Palestinian,story,True,True,shuffle_all,syntax_and_rhythm-v1,1879,111,2703,16.91891891891892,0.618319713391713,9.288659793814434,0.7660143311174848,0.3973362930077691,171,orig,0.3694154165360298,0.3694154165360298,0.2889134451976645,0.6178144509052297,0.46951965009855123,4.362573099415204,11.900584795321638,1.631578947368421,5.269005847953216,3.7134502923976607,3.1578947368421053,0.8771929824561403,0.783625730994152,,,,,,,,,,,,,,,,,,,,
d8d1aef17cf0,tiiuae/falcon-mamba-7b-instruct,tiiuae/falcon-mamba-7b,aligned,raw,Israeli,story,True,True,orig,syntax_and_rhythm-v1,524,28,820,18.714285714285715,0.3456441195274692,16.07843137254902,0.5212297270076586,0.3524390243902439,52,own,0.29838770943464094,0.278607536759991,0.3094826649614319,0.6659865394957707,0.3746533021954517,4.461538461538462,10.961538461538462,1.4038461538461537,4.230769230769231,4.769230769230769,1.4807692307692308,0.8461538461538461,0.8461538461538461,2.2620967741935485,0.4899193548387097,5.642857142857143,10.114503816793894,1.5267175572519083,1.3358778625954197,6.297709923664121,3.0534351145038165,10.877862595419847,1.1450381679389312,4.3893129770992365,0.19083969465648853,1.5267175572519083,3.0534351145038165,3.2442748091603053,0.8214285714285714,0.9953531917817633,0.15076335877862596,0.261036794928712,
d8d1aef17cf0,tiiuae/falcon-mamba-7b-instruct,tiiuae/falcon-mamba-7b,aligned,raw,Israeli,story,True,True,shuffle_pos,syntax_and_rhythm-v1,524,28,820,18.714285714285715,0.3456441195274692,16.07843137254902,0.5222676838661816,0.3524390243902439,50,orig,0.28760565721383646,0.28760565721383646,0.3343924815507543,0.6227406067074928,0.4367975764863029,4.82,11.38,1.42,4.2,4.34,1.86,0.9,0.86,,,,,,,,,,,,,,,,,,,,
d8d1aef17cf0,tiiuae/falcon-mamba-7b-instruct,tiiuae/falcon-mamba-7b,aligned,raw,Israeli,story,True,True,shuffle_all,syntax_and_rhythm-v1,524,28,820,18.714285714285715,0.3456441195274692,16.07843137254902,0.5384593661499872,0.3524390243902439,48,orig,0.29003452111311,0.29003452111311,0.3611133316365135,0.5794769550557294,0.45440409178325686,5.541666666666667,13.979166666666666,1.7083333333333333,4.104166666666667,5.979166666666667,2.4166666666666665,0.9166666666666666,0.875,,,,,,,,,,,,,,,,,,,,
16e6e0a9cb66,HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B-Base,aligned,raw,Palestinian,story,False,True,orig,syntax_and_rhythm-v1,2621,135,3819,19.414814814814815,0.514123566351954,13.83695652173913,0.7473741992449423,0.3715632364493323,247,own,0.33772355896467976,0.30850972780125163,0.31696049568753776,0.6221634635954343,0.4256237717945194,4.133603238866397,10.522267206477732,1.417004048582996,5.153846153846154,3.6315789473684212,2.311740890688259,0.8299595141700404,0.7692307692307693,2.22897384305835,0.4824949698189135,6.022222222222222,8.241129339946585,1.6405951926745517,3.7771842808088514,4.883632201449829,5.684853109500191,10.6829454406715,1.3353681800839374,4.082411293399465,0.4196871423120946,2.1365890881343,1.5261350629530714,1.6787485692483783,0.8888888888888888,0.9782439952092625,0.16825639069057613,0.26256560155270303,
16e6e0a9cb66,HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B-Base,aligned,raw,Palestinian,story,False,True,shuffle_pos,syntax_and_rhythm-v1,2621,135,3819,19.414814814814815,0.514123566351954,13.83695652173913,0.7481107998750727,0.3715632364493323,258,orig,0.31142577036704217,0.31142577036704217,0.3278771101888269,0.6119310868970638,0.418001476439406,4.24031007751938,10.717054263565892,1.449612403100775,5.344961240310077,3.7170542635658914,2.441860465116279,0.8682170542635659,0.810077519379845,,,,,,,,,,,,,,,,,,,,
16e6e0a9cb66,HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B-Base,aligned,raw,Palestinian,story,False,True,shuffle_all,syntax_and_rhythm-v1,2621,135,3819,19.414814814814815,0.514123566351954,13.83695652173913,0.740968198020282,0.3715632364493323,258,orig,0.3288201461383807,0.3288201461383807,0.3432868047338666,0.5768706052480463,0.48084802086280926,4.670542635658915,12.751937984496124,1.624031007751938,5.1976744186046515,4.069767441860465,3.0930232558139537,0.8992248062015504,0.8255813953488372,,,,,,,,,,,,,,,,,,,,
