item_id,pair,cos_bare_A,cos_framed_B,pearson,spearman,purity_generic,purity_mixed
nn_reachedforhis_hand-belt,naughty-nice,0.04410185292363167,0.16674058139324188,0.6478991508483887,0.6969696969696969,0.7,0.8
nn_reachedforhis_hand-belt,bad-good,0.015112664550542831,0.3102318346500397,0.91513991355896,0.8787878787878788,0.9,0.9
nn_reachedforhis_hand-belt,vice-virtue,-0.0010746839689090848,0.13899943232536316,0.8256558775901794,0.9636363636363635,0.6,0.9
nn_reachedforhis_hand-belt,obscene-decent,0.050516802817583084,0.22951331734657288,0.777520477771759,0.8060606060606059,0.5,0.8
nn_reachedforhis_hand-belt,explicit-innocent,0.05088147893548012,0.17320458590984344,0.8907924890518188,0.8303030303030302,0.5,0.9
nn_reachedforhis_hand-belt,indecent-proper,-0.0196465402841568,0.1565432846546173,0.7068558931350708,0.7575757575757575,0.5,0.8
nn_reachedforhis_hand-belt,vulgar-polite,0.02930162288248539,0.2476455569267273,0.8287465572357178,0.7818181818181817,0.8,0.8
nn_reachedforhis_hand-belt,dirty-clean,-0.05294589698314667,0.06944869458675385,0.32305553555488586,0.4424242424242424,0.6,0.6
nn_reachedforhis_hand-belt,taboo-acceptable,0.022930720821022987,0.23344686627388,0.8811366558074951,0.7454545454545454,0.5,0.9
nn_reachedforhis_hand-belt,immoral-moral,0.01953183114528656,0.16831082105636597,0.828150749206543,0.8060606060606059,0.8,0.9
nn_reachedforhis_hand-belt,offensive-inoffensive,0.06140681356191635,0.1272270828485489,0.6941644549369812,0.8787878787878788,0.7,0.7
nn_reachedforhis_hand-belt,violent-gentle,0.12793664634227753,0.31748056411743164,0.8513715267181396,0.9030303030303028,0.7,0.9
nn_reachedforhis_hand-belt,POOLED(12 pairs),0.05878916382789612,0.3216610848903656,0.8597468137741089,0.8060606060606059,0.8,0.9
nn_andstartedto_search-beat,naughty-nice,0.11173157393932343,0.1957876831293106,0.7773810625076294,0.7902097902097903,0.9166666666666666,0.9166666666666666
nn_andstartedto_search-beat,bad-good,0.18011561036109924,0.2761528193950653,0.886965811252594,0.8811188811188813,0.8333333333333334,1.0
nn_andstartedto_search-beat,vice-virtue,0.013656274415552616,0.08841640502214432,0.602878749370575,0.7412587412587414,0.8333333333333334,0.8333333333333334
nn_andstartedto_search-beat,obscene-decent,0.04581654071807861,0.13584832847118378,0.7616757154464722,0.8181818181818183,0.3333333333333333,0.9166666666666666
nn_andstartedto_search-beat,explicit-innocent,-0.09968903660774231,0.04513171315193176,0.3568493723869324,0.44755244755244755,0.6666666666666666,0.75
nn_andstartedto_search-beat,indecent-proper,0.04352584481239319,0.206033393740654,0.7498623728752136,0.8601398601398602,0.3333333333333333,0.8333333333333334
nn_andstartedto_search-beat,vulgar-polite,0.062171369791030884,0.18189501762390137,0.8745476007461548,0.8811188811188813,0.8333333333333334,0.9166666666666666
nn_andstartedto_search-beat,dirty-clean,0.05438871309161186,0.14177672564983368,0.6725876331329346,0.7482517482517484,0.6666666666666666,0.8333333333333334
nn_andstartedto_search-beat,taboo-acceptable,-0.03477122634649277,-2.6828838599612936e-05,-0.018700003623962402,-0.16083916083916086,0.3333333333333333,0.4166666666666667
nn_andstartedto_search-beat,immoral-moral,0.08154156059026718,0.09996780753135681,0.6599830389022827,0.7412587412587414,0.4166666666666667,0.75
nn_andstartedto_search-beat,offensive-inoffensive,0.012676809914410114,0.14559775590896606,0.6129581928253174,0.6153846153846154,0.6666666666666666,0.75
nn_andstartedto_search-beat,violent-gentle,0.1422949880361557,0.30726757645606995,0.8136440515518188,0.9230769230769231,0.8333333333333334,0.8333333333333334
nn_andstartedto_search-beat,POOLED(12 pairs),0.10361842811107635,0.24597910046577454,0.8499839305877686,0.9020979020979022,0.9166666666666666,0.9166666666666666
nn_andstartedto_search-choke,naughty-nice,0.20703133940696716,0.2818376123905182,0.7829601764678955,0.8892857142857141,0.8,0.8
nn_andstartedto_search-choke,bad-good,0.2251395434141159,0.3240215480327606,0.7619147300720215,0.8142857142857142,0.8,0.8
nn_andstartedto_search-choke,vice-virtue,-0.022123590111732483,0.09791651368141174,0.6217702627182007,0.8499999999999999,0.7333333333333333,0.7333333333333333
nn_andstartedto_search-choke,obscene-decent,0.2008170783519745,0.2587960958480835,0.7648365497589111,0.8785714285714284,0.3333333333333333,0.8666666666666667
nn_andstartedto_search-choke,explicit-innocent,-0.059652652591466904,0.07617288082838058,0.49741923809051514,0.6249999999999999,0.8666666666666667,0.7333333333333333
nn_andstartedto_search-choke,indecent-proper,0.21393106877803802,0.31563282012939453,0.8402614593505859,0.9607142857142855,0.4666666666666667,0.9333333333333333
nn_andstartedto_search-choke,vulgar-polite,0.13600637018680573,0.2633019685745239,0.7785907983779907,0.9464285714285712,0.8666666666666667,0.8
nn_andstartedto_search-choke,dirty-clean,0.12716811895370483,0.2359592467546463,0.732621431350708,0.8714285714285712,0.8666666666666667,0.8666666666666667
nn_andstartedto_search-choke,taboo-acceptable,-0.053870439529418945,0.07209588587284088,0.5282604694366455,0.5249999999999999,0.2,0.6666666666666666
nn_andstartedto_search-choke,immoral-moral,0.22115297615528107,0.2111341655254364,0.7682855129241943,0.7999999999999999,0.5333333333333333,0.9333333333333333
nn_andstartedto_search-choke,offensive-inoffensive,-0.06052862107753754,0.14150594174861908,0.5670474171638489,0.7892857142857141,0.8666666666666667,0.6666666666666666
nn_andstartedto_search-choke,violent-gentle,0.1923445761203766,0.4117027521133423,0.7765327095985413,0.9428571428571427,0.8,0.8
nn_andstartedto_search-choke,POOLED(12 pairs),0.22421179711818695,0.362250417470932,0.8128759264945984,0.9678571428571429,0.8,0.8
nn_sheunzippedhis_jacket-pants,naughty-nice,0.013883105479180813,0.09119615703821182,0.6803659200668335,0.6318681318681317,0.7692307692307693,0.7692307692307693
nn_sheunzippedhis_jacket-pants,bad-good,-0.04397476464509964,0.07960948348045349,0.6358527541160583,0.7582417582417583,0.6153846153846154,0.6153846153846154
nn_sheunzippedhis_jacket-pants,vice-virtue,-0.015992742031812668,0.05678645148873329,0.38920438289642334,0.19230769230769232,0.6153846153846154,0.6923076923076923
nn_sheunzippedhis_jacket-pants,obscene-decent,0.08707219362258911,0.1636490821838379,0.9022215604782104,0.7967032967032966,0.6153846153846154,1.0
nn_sheunzippedhis_jacket-pants,explicit-innocent,-0.015174755826592445,0.05186331644654274,0.5871690511703491,0.7307692307692307,0.5384615384615384,0.6923076923076923
nn_sheunzippedhis_jacket-pants,indecent-proper,0.028260482475161552,0.05703858286142349,0.4997090995311737,0.576923076923077,0.6153846153846154,0.6923076923076923
nn_sheunzippedhis_jacket-pants,vulgar-polite,-0.0018412875942885876,0.12806907296180725,0.678478479385376,0.6648351648351648,0.6153846153846154,0.7692307692307693
nn_sheunzippedhis_jacket-pants,dirty-clean,-0.011877685785293579,0.040799885988235474,0.32586801052093506,0.45604395604395603,0.5384615384615384,0.6153846153846154
nn_sheunzippedhis_jacket-pants,taboo-acceptable,-0.05106882005929947,0.05394433066248894,0.40202248096466064,0.39560439560439564,0.6153846153846154,0.5384615384615384
nn_sheunzippedhis_jacket-pants,immoral-moral,0.03175867721438408,0.10124970227479935,0.6673863530158997,0.6978021978021978,0.46153846153846156,0.6923076923076923
nn_sheunzippedhis_jacket-pants,offensive-inoffensive,-0.022585662081837654,0.04606243222951889,0.360233336687088,0.42857142857142855,0.6153846153846154,0.6923076923076923
nn_sheunzippedhis_jacket-pants,violent-gentle,-0.09879281371831894,0.00514288479462266,0.16652166843414307,0.18131868131868134,0.6153846153846154,0.5384615384615384
nn_sheunzippedhis_jacket-pants,POOLED(12 pairs),-0.016947271302342415,0.14445312321186066,0.73680579662323,0.7747252747252747,0.6153846153846154,0.7692307692307693
nn_heunzippedher_jacket-dress,naughty-nice,-0.02296285517513752,0.023712003603577614,0.29244208335876465,0.38235294117647056,0.5,0.6875
nn_heunzippedher_jacket-dress,bad-good,-0.0780205950140953,0.09909329563379288,0.7425869703292847,0.7411764705882353,0.5625,0.75
nn_heunzippedher_jacket-dress,vice-virtue,-0.050148189067840576,-0.011168270371854305,-0.007633283734321594,0.011764705882352941,0.5625,0.375
nn_heunzippedher_jacket-dress,obscene-decent,0.06654361635446548,0.16435807943344116,0.7793353796005249,0.7176470588235294,0.5625,0.8125
nn_heunzippedher_jacket-dress,explicit-innocent,0.048137255012989044,0.08473827689886093,0.8505333662033081,0.6823529411764706,0.5625,0.9375
nn_heunzippedher_jacket-dress,indecent-proper,0.011325654573738575,0.08835069835186005,0.6645357608795166,0.6176470588235293,0.5625,0.75
nn_heunzippedher_jacket-dress,vulgar-polite,0.00010565993579803035,0.12535294890403748,0.6041296720504761,0.6588235294117648,0.625,0.75
nn_heunzippedher_jacket-dress,dirty-clean,0.009517214260995388,0.04590042680501938,0.503713846206665,0.4176470588235294,0.625,0.625
nn_heunzippedher_jacket-dress,taboo-acceptable,-0.028068995103240013,0.11446903645992279,0.732268214225769,0.7647058823529411,0.5625,0.6875
nn_heunzippedher_jacket-dress,immoral-moral,0.026188131421804428,0.09314564615488052,0.5800042152404785,0.65,0.4375,0.75
nn_heunzippedher_jacket-dress,offensive-inoffensive,-0.0005911152693443,0.04716956615447998,0.49707287549972534,0.5411764705882353,0.5625,0.75
nn_heunzippedher_jacket-dress,violent-gentle,-0.048976048827171326,0.023754442110657692,0.27207043766975403,0.3382352941176471,0.5625,0.6875
nn_heunzippedher_jacket-dress,POOLED(12 pairs),-0.011308463290333748,0.1535612940788269,0.7284411787986755,0.7088235294117646,0.75,0.8125
nn_shewantedto_scream-kill,naughty-nice,-0.09789297729730606,0.02069787122309208,0.1766030639410019,0.16083916083916086,0.6666666666666666,0.4166666666666667
nn_shewantedto_scream-kill,bad-good,-0.05597594380378723,0.12188977003097534,0.7251812219619751,0.8671328671328673,0.6666666666666666,0.75
nn_shewantedto_scream-kill,vice-virtue,0.014496803283691406,0.02662949077785015,0.30338165163993835,0.41958041958041964,0.5833333333333334,0.5833333333333334
nn_shewantedto_scream-kill,obscene-decent,-0.03184277564287186,0.03144006431102753,0.3428609371185303,0.46153846153846156,0.6666666666666666,0.6666666666666666
nn_shewantedto_scream-kill,explicit-innocent,-0.04856163635849953,-0.11841487139463425,-0.786636233329773,-0.7762237762237763,0.6666666666666666,0.16666666666666666
nn_shewantedto_scream-kill,indecent-proper,-0.08284240961074829,0.0486636757850647,0.4472130537033081,0.6713286713286714,0.3333333333333333,0.75
nn_shewantedto_scream-kill,vulgar-polite,-0.12467336654663086,-0.021282102912664413,-0.10300007462501526,-0.21678321678321683,0.6666666666666666,0.4166666666666667
nn_shewantedto_scream-kill,dirty-clean,-0.030474072322249413,0.04558384418487549,0.19166702032089233,0.18881118881118883,0.5833333333333334,0.5
nn_shewantedto_scream-kill,taboo-acceptable,-0.09454898536205292,-0.05144608020782471,-0.3474508821964264,-0.32867132867132864,0.3333333333333333,0.3333333333333333
nn_shewantedto_scream-kill,immoral-moral,-0.008631152100861073,0.18607570230960846,0.789544403553009,0.6643356643356644,0.75,0.8333333333333334
nn_shewantedto_scream-kill,offensive-inoffensive,-0.02023613266646862,-0.0028726847376674414,0.10711199790239334,0.3216783216783217,0.6666666666666666,0.5833333333333334
nn_shewantedto_scream-kill,violent-gentle,0.0019055766751989722,0.16340632736682892,0.6245216131210327,0.7062937062937064,0.6666666666666666,0.9166666666666666
nn_shewantedto_scream-kill,POOLED(12 pairs),-0.09784482419490814,0.06343143433332443,0.41526684165000916,0.6153846153846154,0.75,0.6666666666666666
nn_shehadenormous_eyes-breasts,naughty-nice,0.055283885449171066,0.09918082505464554,0.4402318596839905,0.413828689370485,0.3888888888888889,0.7222222222222222
nn_shehadenormous_eyes-breasts,bad-good,0.007685706485062838,-0.03920559212565422,-0.27626556158065796,-0.32714138286893707,0.3888888888888889,0.3888888888888889
nn_shehadenormous_eyes-breasts,vice-virtue,0.027774440124630928,0.11146411299705505,0.37974584102630615,0.4489164086687306,0.7777777777777778,0.7777777777777778
nn_shehadenormous_eyes-breasts,obscene-decent,0.0772918090224266,0.08012495189905167,0.19759106636047363,0.15995872033023736,0.3333333333333333,0.6111111111111112
nn_shehadenormous_eyes-breasts,explicit-innocent,0.022208459675312042,0.2012753188610077,0.7944484353065491,0.8513931888544891,0.6111111111111112,0.9444444444444444
nn_shehadenormous_eyes-breasts,indecent-proper,0.021252447739243507,-0.07954784482717514,-0.5137706995010376,-0.6367389060887513,0.3888888888888889,0.2777777777777778
nn_shehadenormous_eyes-breasts,vulgar-polite,-0.048147208988666534,0.10534665733575821,0.24497997760772705,0.36016511867905054,0.7222222222222222,0.7222222222222222
nn_shehadenormous_eyes-breasts,dirty-clean,0.008428980596363544,0.04451221972703934,0.08515893667936325,0.18059855521155832,0.3888888888888889,0.6111111111111112
nn_shehadenormous_eyes-breasts,taboo-acceptable,0.07929854840040207,0.0015207373071461916,-0.017390988767147064,0.005159958720330237,0.3888888888888889,0.3888888888888889
nn_shehadenormous_eyes-breasts,immoral-moral,0.03894501179456711,0.05177135393023491,0.14934757351875305,0.33746130030959753,0.3888888888888889,0.6666666666666666
nn_shehadenormous_eyes-breasts,offensive-inoffensive,0.012593632563948631,0.05996936559677124,0.46588262915611267,0.5851393188854489,0.3888888888888889,0.6666666666666666
nn_shehadenormous_eyes-breasts,violent-gentle,0.04710403084754944,0.0621478296816349,0.12279761582612991,0.13519091847265222,0.3888888888888889,0.6666666666666666
nn_shehadenormous_eyes-breasts,POOLED(12 pairs),0.0590706504881382,0.08855869621038437,0.2227211594581604,0.2549019607843137,0.3333333333333333,0.7777777777777778
nn_hadahuge_heart-ego,naughty-nice,0.07571551203727722,0.3908999264240265,0.9684101343154907,0.9090909090909091,1.0,1.0
nn_hadahuge_heart-ego,bad-good,0.028632711619138718,0.35620203614234924,0.9146485924720764,0.7000000000000001,0.7272727272727273,1.0
nn_hadahuge_heart-ego,vice-virtue,0.15557341277599335,0.50663161277771,0.9131273031234741,0.44545454545454555,1.0,1.0
nn_hadahuge_heart-ego,obscene-decent,0.026733821257948875,0.3920336961746216,0.9257850646972656,0.5,0.9090909090909091,1.0
nn_hadahuge_heart-ego,explicit-innocent,0.03538479655981064,0.054443541914224625,0.014383122324943542,-0.30000000000000004,0.36363636363636365,0.7272727272727273
nn_hadahuge_heart-ego,indecent-proper,-0.0033265147358179092,0.16490726172924042,0.793916642665863,0.5181818181818182,0.7272727272727273,1.0
nn_hadahuge_heart-ego,vulgar-polite,0.040464676916599274,0.43514692783355713,0.9402382373809814,0.6000000000000001,1.0,1.0
nn_hadahuge_heart-ego,dirty-clean,-0.0008990053320303559,0.2950933277606964,0.9449563026428223,0.9,1.0,1.0
nn_hadahuge_heart-ego,taboo-acceptable,0.12346263974905014,0.14415933191776276,0.734953761100769,0.7545454545454545,0.8181818181818182,0.9090909090909091
nn_hadahuge_heart-ego,immoral-moral,0.07721744477748871,0.4344705045223236,0.8489327430725098,0.36363636363636365,0.9090909090909091,1.0
nn_hadahuge_heart-ego,offensive-inoffensive,-0.0416281633079052,-0.01522123720496893,-0.42944878339767456,-0.7454545454545456,0.2727272727272727,0.36363636363636365
nn_hadahuge_heart-ego,violent-gentle,0.0333852618932724,0.2680533230304718,0.6828911900520325,0.3090909090909091,0.8181818181818182,1.0
nn_hadahuge_heart-ego,POOLED(12 pairs),0.0930207148194313,0.4685152769088745,0.9084317088127136,0.3545454545454546,1.0,1.0
nn_feltherselfget_weak-wet,naughty-nice,-0.07452421635389328,-0.17747950553894043,-0.8135982751846313,-0.7500000000000002,0.2857142857142857,0.14285714285714285
nn_feltherselfget_weak-wet,bad-good,-0.26752668619155884,-0.584054708480835,-0.8922364711761475,-0.7500000000000002,0.14285714285714285,0.14285714285714285
nn_feltherselfget_weak-wet,vice-virtue,-0.0611690916121006,-0.12820503115653992,-0.7502849698066711,-0.7500000000000002,0.2857142857142857,0.2857142857142857
nn_feltherselfget_weak-wet,obscene-decent,-0.08795017749071121,-0.265500545501709,-0.8165929913520813,-0.7142857142857144,0.2857142857142857,0.14285714285714285
nn_feltherselfget_weak-wet,explicit-innocent,0.10868819802999496,0.0015200305497273803,0.3810694217681885,0.28571428571428575,0.42857142857142855,0.5714285714285714
nn_feltherselfget_weak-wet,indecent-proper,-0.1220414862036705,-0.4274919033050537,-0.9008846282958984,-0.7500000000000002,0.14285714285714285,0.14285714285714285
nn_feltherselfget_weak-wet,vulgar-polite,-0.09798575192689896,-0.14998383820056915,-0.683668851852417,-0.5714285714285715,0.2857142857142857,0.42857142857142855
nn_feltherselfget_weak-wet,dirty-clean,-0.11533481627702713,-0.2736794054508209,-0.8012118935585022,-0.7500000000000002,0.2857142857142857,0.14285714285714285
nn_feltherselfget_weak-wet,taboo-acceptable,-0.11227092146873474,-0.3985595405101776,-0.9155752062797546,-0.8571428571428573,0.14285714285714285,0.14285714285714285
nn_feltherselfget_weak-wet,immoral-moral,-0.1630626618862152,-0.3979881703853607,-0.8846228718757629,-0.7500000000000002,0.14285714285714285,0.14285714285714285
nn_feltherselfget_weak-wet,offensive-inoffensive,0.06637248396873474,-0.14436793327331543,-0.7785421013832092,-0.7857142857142859,0.42857142857142855,0.0
nn_feltherselfget_weak-wet,violent-gentle,-0.03833780810236931,-0.1946946084499359,-0.7971392869949341,-0.7500000000000002,0.2857142857142857,0.2857142857142857
nn_feltherselfget_weak-wet,POOLED(12 pairs),-0.16302084922790527,-0.3642972409725189,-0.8643837571144104,-0.7500000000000002,0.14285714285714285,0.14285714285714285
nn_felthimselfget_weak-hard,naughty-nice,-0.11990780383348465,-0.10890068113803864,-0.6959699988365173,-0.8857142857142858,0.3333333333333333,0.3333333333333333
nn_felthimselfget_weak-hard,bad-good,-0.36416611075401306,-0.6170956492424011,-0.9275550246238708,-0.8857142857142858,0.16666666666666666,0.16666666666666666
nn_felthimselfget_weak-hard,vice-virtue,-0.09168381243944168,-0.10664232075214386,-0.91029953956604,-0.942857142857143,0.5,0.16666666666666666
nn_felthimselfget_weak-hard,obscene-decent,-0.11334209144115448,-0.2668329179286957,-0.8808095455169678,-0.8285714285714287,0.16666666666666666,0.3333333333333333
nn_felthimselfget_weak-hard,explicit-innocent,0.1966191530227661,0.1352018117904663,0.574670672416687,0.48571428571428577,0.5,0.8333333333333334
nn_felthimselfget_weak-hard,indecent-proper,-0.1596720665693283,-0.44459784030914307,-0.9408231973648071,-0.942857142857143,0.16666666666666666,0.16666666666666666
nn_felthimselfget_weak-hard,vulgar-polite,-0.10530048608779907,-0.12639407813549042,-0.6886065006256104,-0.8285714285714287,0.3333333333333333,0.3333333333333333
nn_felthimselfget_weak-hard,dirty-clean,-0.1625048667192459,-0.24254383146762848,-0.8566243648529053,-0.8857142857142858,0.5,0.16666666666666666
nn_felthimselfget_weak-hard,taboo-acceptable,-0.04761095717549324,-0.41389912366867065,-0.9353837370872498,-0.942857142857143,0.16666666666666666,0.16666666666666666
nn_felthimselfget_weak-hard,immoral-moral,-0.1349966824054718,-0.42239364981651306,-0.9328787326812744,-0.942857142857143,0.16666666666666666,0.16666666666666666
nn_felthimselfget_weak-hard,offensive-inoffensive,0.16463395953178406,0.041410453617572784,-0.017602473497390747,-0.08571428571428573,0.5,0.6666666666666666
nn_felthimselfget_weak-hard,violent-gentle,0.0013109673745930195,-0.07959285378456116,-0.5466669201850891,-0.5428571428571429,0.3333333333333333,0.3333333333333333
nn_felthimselfget_weak-hard,POOLED(12 pairs),-0.15820321440696716,-0.31005874276161194,-0.8489379286766052,-0.8857142857142858,0.3333333333333333,0.16666666666666666
nn_hewantedto_scream-kill,naughty-nice,-0.11889637261629105,0.0022347806952893734,0.07623621821403503,0.1785714285714286,0.42857142857142855,0.42857142857142855
nn_hewantedto_scream-kill,bad-good,-0.11544118076562881,0.039144329726696014,0.2895636558532715,0.21428571428571433,0.2857142857142857,0.7142857142857143
nn_hewantedto_scream-kill,vice-virtue,0.05092214420437813,0.03429632633924484,0.5019867420196533,0.6071428571428572,0.42857142857142855,0.5714285714285714
nn_hewantedto_scream-kill,obscene-decent,-0.0617714449763298,-0.009036249481141567,-0.01003679633140564,0.42857142857142866,0.42857142857142855,0.42857142857142855
nn_hewantedto_scream-kill,explicit-innocent,0.002113326219841838,-0.11935397237539291,-0.839156985282898,-0.6071428571428572,0.42857142857142855,0.0
nn_hewantedto_scream-kill,indecent-proper,-0.13311447203159332,-0.01646384783089161,-0.4014234244823456,-0.3214285714285715,0.5714285714285714,0.42857142857142855
nn_hewantedto_scream-kill,vulgar-polite,-0.16020356118679047,0.009621459059417248,0.13844501972198486,0.39285714285714296,0.42857142857142855,0.42857142857142855
nn_hewantedto_scream-kill,dirty-clean,-0.08313646912574768,0.07667729258537292,0.43036237359046936,0.5357142857142858,0.42857142857142855,0.7142857142857143
nn_hewantedto_scream-kill,taboo-acceptable,-0.12034142762422562,-0.13124200701713562,-0.7407913208007812,-0.5,0.2857142857142857,0.14285714285714285
nn_hewantedto_scream-kill,immoral-moral,-0.031600866466760635,0.18676067888736725,0.8787016868591309,0.7857142857142859,0.5714285714285714,1.0
nn_hewantedto_scream-kill,offensive-inoffensive,0.030161647126078606,0.0518043152987957,0.42434507608413696,0.5714285714285715,0.42857142857142855,0.7142857142857143
nn_hewantedto_scream-kill,violent-gentle,-0.002940521342679858,0.1682709902524948,0.7485184669494629,1.0,0.42857142857142855,1.0
nn_hewantedto_scream-kill,POOLED(12 pairs),-0.12571001052856445,0.04218291863799095,0.37078747153282166,0.5,0.42857142857142855,0.42857142857142855
nn_hesawher_face-breasts,naughty-nice,0.24219399690628052,0.5601484775543213,0.9260257482528687,0.9510489510489512,1.0,1.0
nn_hesawher_face-breasts,bad-good,0.25858259201049805,0.502979576587677,0.8878750205039978,0.9510489510489512,0.75,0.9166666666666666
nn_hesawher_face-breasts,vice-virtue,0.07880039513111115,0.4072050452232361,0.9178416132926941,0.9020979020979022,0.9166666666666666,0.9166666666666666
nn_hesawher_face-breasts,obscene-decent,0.1052299290895462,0.5358712077140808,0.9195871353149414,0.9440559440559443,0.8333333333333334,1.0
nn_hesawher_face-breasts,explicit-innocent,0.11335106939077377,0.33189505338668823,0.7868475914001465,0.6363636363636365,0.75,0.6666666666666666
nn_hesawher_face-breasts,indecent-proper,0.08859724551439285,0.4512522518634796,0.8996766805648804,0.9510489510489512,0.5833333333333334,1.0
nn_hesawher_face-breasts,vulgar-polite,0.17430241405963898,0.5629265308380127,0.9216964244842529,0.9440559440559443,0.8333333333333334,1.0
nn_hesawher_face-breasts,dirty-clean,0.1819334775209427,0.5613925457000732,0.9192503690719604,0.9580419580419581,0.9166666666666666,1.0
nn_hesawher_face-breasts,taboo-acceptable,0.17248179018497467,0.5169487595558167,0.9438387751579285,0.9510489510489512,0.8333333333333334,1.0
nn_hesawher_face-breasts,immoral-moral,0.25385400652885437,0.48826736211776733,0.9207243323326111,0.9510489510489512,0.6666666666666666,1.0
nn_hesawher_face-breasts,offensive-inoffensive,0.01867741160094738,0.3089098036289215,0.7859969139099121,0.6363636363636365,0.6666666666666666,0.6666666666666666
nn_hesawher_face-breasts,violent-gentle,0.20118464529514313,0.5035493969917297,0.9067647457122803,0.9580419580419581,0.6666666666666666,0.9166666666666666
nn_hesawher_face-breasts,POOLED(12 pairs),0.3191000521183014,0.6119822263717651,0.9212307929992676,0.9440559440559443,1.0,1.0
nn_shesawhis_face-penis,naughty-nice,0.21300199627876282,0.44917726516723633,0.8723011016845703,0.7527472527472527,1.0,1.0
nn_shesawhis_face-penis,bad-good,0.1456090360879898,0.3731900155544281,0.7728471755981445,0.7527472527472527,0.7692307692307693,1.0
nn_shesawhis_face-penis,vice-virtue,0.06268011778593063,0.3970063328742981,0.8783222436904907,0.8241758241758241,0.6923076923076923,1.0
nn_shesawhis_face-penis,obscene-decent,0.07883124053478241,0.4345695972442627,0.8899441361427307,0.8186813186813187,0.9230769230769231,1.0
nn_shesawhis_face-penis,explicit-innocent,0.05214167758822441,0.28718847036361694,0.7067142724990845,0.7472527472527472,0.6153846153846154,0.8461538461538461
