dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,levels,en,brooke_formality_absz,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.032154553189594016,47,0
lift,levels,en,brooke_formality_absz,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.013291981723452783,45,0
lift,levels,en,brooke_formality_absz,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.0027048468694670317,44,0
lift,levels,en,brooke_formality_absz,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.028948800950298025,43,0
lift,levels,en,brooke_formality_absz,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.0023490851729488504,53,0
lift,levels,en,brooke_formality_absz,google/gemma-2-9b>google/gemma-2-9b-it,0.029089288148414653,51,0
lift,levels,en,brooke_formality_absz,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.004062849904429364,35,0
lift,levels,en,brooke_formality_absz,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.16751523741203606,39,0
lift,levels,en,brooke_formality_absz,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0065098104898222145,72,0
lift,levels,en,brooke_formality_absz,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.08598589652589535,37,0
lift,levels,en,brooke_formality_absz,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0077811182303592265,63,0
lift,levels,en,brooke_formality_absz,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.016106470265374286,36,0
lift,levels,en,brooke_formality_absz,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.032757027811033054,30,0
lift,levels,en,brooke_formality_absz,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.015018592419799004,51,0
lift,levels,en,brooke_formality_absz,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.009173004407835205,51,0
lift,levels,en,brooke_formality_absz,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.007925322078110012,57,0
lift,levels,en,brooke_formality_absz,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.03677532679129648,45,0
lift,levels,en,brooke_formality_absz,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.03445753889217273,37,0
lift,levels,en,brooke_formality_absz,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.0028973200984788827,50,0
lift,levels,en,brooke_formality_absz,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.01996401307303749,38,0
lift,levels,en,brooke_formality_absz,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.024010798121568776,49,0
lift,levels,en,brooke_formality_absz,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.0018337551356277005,39,0
lift,levels,en,brooke_formality_absz,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.01252053374465696,57,0
lift,levels,en,brooke_formality_absz,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.005227793069393924,65,0
lift,levels,en,brooke_formality_absz,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.013141512085893606,38,0
lift,levels,en,brooke_formality_absz,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.011226031297746828,49,0
lift,levels,en,brooke_formality_z,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.02179445346040985,59,0
lift,levels,en,brooke_formality_z,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.14089532079010367,64,0
lift,levels,en,brooke_formality_z,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.028985358158767835,61,0
lift,levels,en,brooke_formality_z,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.004781577781632518,48,0
lift,levels,en,brooke_formality_z,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.016075546869268674,45,0
lift,levels,en,brooke_formality_z,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.05508244295468208,61,0
lift,levels,en,brooke_formality_z,LLM360/Amber>LLM360/AmberSafe,-0.031121738640923557,37,0
lift,levels,en,brooke_formality_z,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.024011784252508512,46,0
lift,levels,en,brooke_formality_z,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.026271386503043136,25,0
lift,levels,en,brooke_formality_z,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.10059041199116704,33,0
lift,levels,en,brooke_formality_z,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.08109162532144767,55,0
lift,levels,en,brooke_formality_z,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.018610775004128534,55,0
lift,levels,en,brooke_formality_z,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.005274388089245471,49,0
lift,levels,en,brooke_formality_z,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.022992011405070973,73,0
lift,levels,en,brooke_formality_z,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.0990061725601195,39,0
lift,levels,en,brooke_formality_z,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.04391022001818919,38,0
lift,levels,en,brooke_formality_z,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.030905647619656747,59,0
lift,levels,en,brooke_formality_z,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.1408453000824597,56,0
lift,levels,en,brooke_formality_z,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.07231662736704832,47,0
lift,levels,en,brooke_formality_z,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.029894095669649283,45,0
lift,levels,en,brooke_formality_z,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.00608328786255623,44,0
lift,levels,en,brooke_formality_z,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.06510678716950893,43,0
lift,levels,en,brooke_formality_z,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.005283168330903217,53,0
lift,levels,en,brooke_formality_z,google/gemma-2-9b>google/gemma-2-9b-it,0.0654227474099184,51,0
lift,levels,en,brooke_formality_z,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.009137480494735999,35,0
lift,levels,en,brooke_formality_z,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.37674717265700497,39,0
lift,levels,en,brooke_formality_z,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.01464077378549699,72,0
lift,levels,en,brooke_formality_z,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.19338505502533632,37,0
lift,levels,en,brooke_formality_z,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.01749998590389188,63,0
lift,levels,en,brooke_formality_z,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.03622397119038364,36,0
lift,levels,en,brooke_formality_z,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.07367161222532978,30,0
lift,levels,en,brooke_formality_z,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.03377729882285099,51,0
lift,levels,en,brooke_formality_z,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.02063038281658935,51,0
lift,levels,en,brooke_formality_z,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.01782430500922034,57,0
lift,levels,en,brooke_formality_z,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.08270889625449011,45,0
lift,levels,en,brooke_formality_z,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.07749611650200912,37,0
lift,levels,en,brooke_formality_z,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.006516166363417765,50,0
lift,levels,en,brooke_formality_z,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.044899709401683065,38,0
lift,levels,en,brooke_formality_z,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.05400105951728303,49,0
lift,levels,en,brooke_formality_z,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.004124174453418128,39,0
lift,levels,en,brooke_formality_z,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.028159084279918815,57,0
lift,levels,en,brooke_formality_z,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.011757475251552995,65,0
lift,levels,en,brooke_formality_z,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.029555684600919452,38,0
lift,levels,en,brooke_formality_z,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.025247706518674716,49,0
lift,levels,en,brysbaert_concreteness,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.020927395737783364,667,0
lift,levels,en,brysbaert_concreteness,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.04876883956430612,608,0
lift,levels,en,brysbaert_concreteness,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.0407901727988387,688,0
lift,levels,en,brysbaert_concreteness,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.011924895126895915,678,0
lift,levels,en,brysbaert_concreteness,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.005031050397454491,657,0
lift,levels,en,brysbaert_concreteness,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.017143629150339394,678,0
lift,levels,en,brysbaert_concreteness,LLM360/Amber>LLM360/AmberSafe,-0.023562131459338668,676,0
lift,levels,en,brysbaert_concreteness,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.04794067640933549,693,0
lift,levels,en,brysbaert_concreteness,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.008003420756460267,687,0
lift,levels,en,brysbaert_concreteness,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.010164804703321442,620,0
lift,levels,en,brysbaert_concreteness,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.025283860151648754,652,0
lift,levels,en,brysbaert_concreteness,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.009692464397135997,680,0
lift,levels,en,brysbaert_concreteness,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.030136822082902557,664,0
lift,levels,en,brysbaert_concreteness,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0030226268610094673,693,0
lift,levels,en,brysbaert_concreteness,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.06831614686750438,686,0
lift,levels,en,brysbaert_concreteness,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0025461426741847397,659,0
lift,levels,en,brysbaert_concreteness,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.041827989569594076,678,0
lift,levels,en,brysbaert_concreteness,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.038323212326097394,670,0
lift,levels,en,brysbaert_concreteness,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.04816096189868039,683,0
lift,levels,en,brysbaert_concreteness,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.06432394137701263,681,0
lift,levels,en,brysbaert_concreteness,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.021271101483987562,669,0
lift,levels,en,brysbaert_concreteness,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.0372182370778385,679,0
lift,levels,en,brysbaert_concreteness,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.049539288415257995,682,0
lift,levels,en,brysbaert_concreteness,google/gemma-2-9b>google/gemma-2-9b-it,-0.04451651514331849,663,0
lift,levels,en,brysbaert_concreteness,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.0456726730176542,646,0
lift,levels,en,brysbaert_concreteness,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.014499646373181003,595,0
lift,levels,en,brysbaert_concreteness,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.015074730284399407,661,0
lift,levels,en,brysbaert_concreteness,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.02013856712231686,627,0
lift,levels,en,brysbaert_concreteness,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.016205757051586025,667,0
lift,levels,en,brysbaert_concreteness,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.007835303578006042,650,0
lift,levels,en,brysbaert_concreteness,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.10535767394925356,712,0
lift,levels,en,brysbaert_concreteness,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.0019366510959016666,657,0
lift,levels,en,brysbaert_concreteness,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.0828357823258064,643,0
lift,levels,en,brysbaert_concreteness,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.030371656780980947,659,0
lift,levels,en,brysbaert_concreteness,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.014686435337507697,668,0
lift,levels,en,brysbaert_concreteness,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.02570002775732309,689,0
lift,levels,en,brysbaert_concreteness,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.01936419806715272,653,0
lift,levels,en,brysbaert_concreteness,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.03112546305699299,692,0
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.04919676767831262,667,0
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.06675806959661071,669,0
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.021079837170817146,670,0
lift,levels,en,brysbaert_concreteness,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.026472228153604442,676,0
lift,levels,en,brysbaert_concreteness,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.02816841700972341,685,0
lift,levels,en,brysbaert_concreteness,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.06395915253055494,614,0
lift,levels,en,brysbaert_concreteness,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.011169002354550584,685,0
lift,levels,en,brysbaert_concreteness_absz,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.0007712843535425661,667,0
lift,levels,en,brysbaert_concreteness_absz,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.028109987649926563,608,0
lift,levels,en,brysbaert_concreteness_absz,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.015987604888201633,688,0
lift,levels,en,brysbaert_concreteness_absz,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.005791959392286308,678,0
lift,levels,en,brysbaert_concreteness_absz,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.021748150390736635,657,0
lift,levels,en,brysbaert_concreteness_absz,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.009132756498002699,678,0
lift,levels,en,brysbaert_concreteness_absz,LLM360/Amber>LLM360/AmberSafe,0.006682314425688175,676,0
lift,levels,en,brysbaert_concreteness_absz,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.008813011568991532,693,0
lift,levels,en,brysbaert_concreteness_absz,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.011748436942394873,687,0
lift,levels,en,brysbaert_concreteness_absz,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.055957932121638215,620,0
lift,levels,en,brysbaert_concreteness_absz,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.006683709431627836,652,0
lift,levels,en,brysbaert_concreteness_absz,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.004175579786713765,680,0
lift,levels,en,brysbaert_concreteness_absz,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.003287347167438605,664,0
lift,levels,en,brysbaert_concreteness_absz,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.008883012349481913,693,0
lift,levels,en,brysbaert_concreteness_absz,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.00039838938014750605,686,0
lift,levels,en,brysbaert_concreteness_absz,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.012555914097313204,659,0
lift,levels,en,brysbaert_concreteness_absz,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.0018547110616999101,678,0
lift,levels,en,brysbaert_concreteness_absz,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.0125872204520281,670,0
lift,levels,en,brysbaert_concreteness_absz,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.0031476576510864134,683,0
lift,levels,en,brysbaert_concreteness_absz,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.04036326990331307,681,0
lift,levels,en,brysbaert_concreteness_absz,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.004750833621909942,669,0
lift,levels,en,brysbaert_concreteness_absz,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.013453450883880967,679,0
