dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,levels,en,brooke_formality,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.0478414823800278,1892,1
lift,levels,en,brooke_formality,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.0055444666056514965,1897,1
lift,levels,en,brooke_formality,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.028690599769695367,1912,1
lift,levels,en,brooke_formality,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.013337963175977225,1895,1
lift,levels,en,brooke_formality,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.011379658562767956,1896,1
lift,levels,en,brooke_formality,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.011364117422552973,1883,1
lift,levels,en,brooke_formality,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.011994712812722422,1929,1
lift,levels,en,brooke_formality,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.002128066838149084,1924,1
lift,levels,en,brooke_formality,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.007887760807755946,1894,1
lift,levels,en,brooke_formality,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.010034373093082074,1936,1
lift,levels,en,brooke_formality,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.011476193168403577,1913,1
lift,levels,en,brooke_formality,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.017937524115450222,1892,1
lift,levels,en,brooke_formality,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.027397239575571504,1900,1
lift,levels,en,brooke_formality,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.011530392794797955,1911,1
lift,levels,en,brooke_formality,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.011512314706399197,1918,1
lift,levels,en,brooke_formality,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.03183000266742832,1910,1
lift,levels,en,brooke_formality_absz,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.0019396500454322845,1900,1
lift,levels,en,brooke_formality_absz,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.02311903954438433,1890,1
lift,levels,en,brooke_formality_absz,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.008400543628549487,1916,1
lift,levels,en,brooke_formality_absz,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.0013747984417858809,1864,1
lift,levels,en,brooke_formality_absz,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.002876597448783738,1873,1
lift,levels,en,brooke_formality_absz,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.009437609357340256,1901,1
lift,levels,en,brooke_formality_absz,LLM360/Amber>LLM360/AmberSafe,0.002064210872268626,1925,1
lift,levels,en,brooke_formality_absz,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.0012344251177336624,1924,1
lift,levels,en,brooke_formality_absz,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.0067471491059989345,1908,1
lift,levels,en,brooke_formality_absz,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.00934310968640185,1869,1
lift,levels,en,brooke_formality_absz,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.0041584649215627755,1828,1
lift,levels,en,brooke_formality_absz,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.004987966067100011,1880,1
lift,levels,en,brooke_formality_absz,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.004178599255707731,1898,1
lift,levels,en,brooke_formality_absz,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0018399044189672672,1868,1
lift,levels,en,brooke_formality_absz,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.001562856579083023,1948,1
lift,levels,en,brooke_formality_absz,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0034653826005947405,1898,1
lift,levels,en,brooke_formality_absz,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.02023573990645324,1925,1
lift,levels,en,brooke_formality_absz,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.0028541556674422366,1934,1
lift,levels,en,brooke_formality_absz,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.009958959079998015,1925,1
lift,levels,en,brooke_formality_absz,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.007815809613523217,1887,1
lift,levels,en,brooke_formality_absz,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.0022303381982461206,1897,1
lift,levels,en,brooke_formality_absz,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.005114531794318096,1880,1
lift,levels,en,brooke_formality_absz,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.002204899221388704,1900,1
lift,levels,en,brooke_formality_absz,google/gemma-2-9b>google/gemma-2-9b-it,0.006086164630565786,1918,1
lift,levels,en,brooke_formality_absz,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.00827024731305952,1924,1
lift,levels,en,brooke_formality_absz,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.004223139641619091,1881,1
lift,levels,en,brooke_formality_absz,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0016145102729012654,1886,1
lift,levels,en,brooke_formality_absz,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.0012005022478177641,1932,1
lift,levels,en,brooke_formality_absz,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.0034911439292809048,1888,1
lift,levels,en,brooke_formality_absz,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.022687192897687607,1892,1
lift,levels,en,brooke_formality_absz,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.002629274369008999,1897,1
lift,levels,en,brooke_formality_absz,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.013605539355050725,1912,1
lift,levels,en,brooke_formality_absz,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.006325074566710675,1895,1
lift,levels,en,brooke_formality_absz,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.005396415329954692,1896,1
lift,levels,en,brooke_formality_absz,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.005389045473746926,1883,1
lift,levels,en,brooke_formality_absz,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.00569782080179457,1929,1
lift,levels,en,brooke_formality_absz,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.00100912864217783,1924,1
lift,levels,en,brooke_formality_absz,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.003740501800401687,1894,1
lift,levels,en,brooke_formality_absz,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.0047584595343800745,1936,1
lift,levels,en,brooke_formality_absz,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.005442193577417018,1913,1
lift,levels,en,brooke_formality_absz,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.008506259619664992,1892,1
lift,levels,en,brooke_formality_absz,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.012992207352141655,1900,1
lift,levels,en,brooke_formality_absz,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.005467895903470059,1911,1
lift,levels,en,brooke_formality_absz,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.005459322986028513,1918,1
lift,levels,en,brooke_formality_absz,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.015094248552458356,1910,1
lift,levels,en,brooke_formality_z,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.004527809348478783,1900,1
lift,levels,en,brooke_formality_z,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.053967778168759785,1890,1
lift,levels,en,brooke_formality_z,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.01960975386421998,1916,1
lift,levels,en,brooke_formality_z,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.003209251716128443,1864,1
lift,levels,en,brooke_formality_z,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.006714966367817404,1873,1
lift,levels,en,brooke_formality_z,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.02203062143920535,1901,1
lift,levels,en,brooke_formality_z,LLM360/Amber>LLM360/AmberSafe,0.004818577096780596,1925,1
lift,levels,en,brooke_formality_z,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.0028815721687702298,1924,1
lift,levels,en,brooke_formality_z,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.01576455007090996,1908,1
lift,levels,en,brooke_formality_z,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.021810721567276217,1869,1
lift,levels,en,brooke_formality_z,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.009699271775687135,1828,1
lift,levels,en,brooke_formality_z,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.01164362583946276,1880,1
lift,levels,en,brooke_formality_z,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.009754285737313784,1898,1
lift,levels,en,brooke_formality_z,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0042949688002357584,1868,1
lift,levels,en,brooke_formality_z,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.0036318027937966442,1948,1
lift,levels,en,brooke_formality_z,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.008089393121186336,1898,1
lift,levels,en,brooke_formality_z,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.04722962077118738,1925,1
lift,levels,en,brooke_formality_z,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.006659925214829058,1934,1
lift,levels,en,brooke_formality_z,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.02323461233943575,1925,1
lift,levels,en,brooke_formality_z,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.018244783855406132,1887,1
lift,levels,en,brooke_formality_z,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.005206375329441174,1897,1
lift,levels,en,brooke_formality_z,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.011939073713807206,1880,1
lift,levels,en,brooke_formality_z,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.00514699202083767,1900,1
lift,levels,en,brooke_formality_z,google/gemma-2-9b>google/gemma-2-9b-it,0.014207198445694454,1918,1
lift,levels,en,brooke_formality_z,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.01930559751563693,1924,1
lift,levels,en,brooke_formality_z,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.009858258294729012,1881,1
lift,levels,en,brooke_formality_z,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.003768821455227085,1886,1
lift,levels,en,brooke_formality_z,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.0028023845401079182,1932,1
lift,levels,en,brooke_formality_z,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.008145951001245294,1888,1
lift,levels,en,brooke_formality_z,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.05295969978440011,1892,1
lift,levels,en,brooke_formality_z,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.0061376293603836495,1897,1
lift,levels,en,brooke_formality_z,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.031760001464163835,1912,1
lift,levels,en,brooke_formality_z,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.014764896286533687,1895,1
lift,levels,en,brooke_formality_z,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.012597086694469985,1896,1
lift,levels,en,brooke_formality_z,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.012579882919019283,1883,1
lift,levels,en,brooke_formality_z,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.01327794119161887,1929,1
lift,levels,en,brooke_formality_z,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0023557334610635355,1924,1
lift,levels,en,brooke_formality_z,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.008731615818917468,1894,1
lift,levels,en,brooke_formality_z,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.01110787877166904,1936,1
lift,levels,en,brooke_formality_z,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.012703948845869433,1913,1
lift,levels,en,brooke_formality_z,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.019856531293985635,1892,1
lift,levels,en,brooke_formality_z,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.03032827393010036,1900,1
lift,levels,en,brooke_formality_z,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.012763946901938711,1911,1
lift,levels,en,brooke_formality_z,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.012743934768395837,1918,1
lift,levels,en,brooke_formality_z,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.03523526658336541,1910,1
lift,levels,en,brysbaert_concreteness,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.007852001512860378,1907,1
lift,levels,en,brysbaert_concreteness,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.05339595631354868,1905,1
lift,levels,en,brysbaert_concreteness,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.03485231080507107,1919,1
lift,levels,en,brysbaert_concreteness,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.005540171109940968,1872,1
lift,levels,en,brysbaert_concreteness,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.000513342093425571,1881,1
lift,levels,en,brysbaert_concreteness,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.0023641317204571607,1905,1
lift,levels,en,brysbaert_concreteness,LLM360/Amber>LLM360/AmberSafe,-0.016898828900985645,1935,1
lift,levels,en,brysbaert_concreteness,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.03896891825305766,1928,1
lift,levels,en,brysbaert_concreteness,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0018155853604132695,1922,1
lift,levels,en,brysbaert_concreteness,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.020757616227321547,1887,1
lift,levels,en,brysbaert_concreteness,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.029321372023439866,1866,1
lift,levels,en,brysbaert_concreteness,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.0029507440353246034,1885,1
lift,levels,en,brysbaert_concreteness,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.015180909848550627,1906,1
lift,levels,en,brysbaert_concreteness,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0024927378947524185,1873,1
lift,levels,en,brysbaert_concreteness,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.03732901063130923,1958,1
lift,levels,en,brysbaert_concreteness,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.018574369561685778,1907,1
lift,levels,en,brysbaert_concreteness,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.01684442510197492,1933,1
lift,levels,en,brysbaert_concreteness,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.02766899219528404,1939,1
lift,levels,en,brysbaert_concreteness,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.02468474824310573,1936,1
lift,levels,en,brysbaert_concreteness,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.019282960292023223,1894,1
lift,levels,en,brysbaert_concreteness,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.021535766904806117,1903,1
lift,levels,en,brysbaert_concreteness,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.007028170096075725,1888,1
lift,levels,en,brysbaert_concreteness,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.010963627159599677,1908,1
lift,levels,en,brysbaert_concreteness,google/gemma-2-9b>google/gemma-2-9b-it,-0.019781385667659312,1951,1
lift,levels,en,brysbaert_concreteness,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.016559246508674026,1932,1
lift,levels,en,brysbaert_concreteness,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.006526821075569288,1888,1
lift,levels,en,brysbaert_concreteness,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.012675044057723291,1892,1
lift,levels,en,brysbaert_concreteness,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.03689671606666424,1941,1
lift,levels,en,brysbaert_concreteness,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.016071918426717687,1898,1
lift,levels,en,brysbaert_concreteness,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.052738609750841985,1902,1
lift,levels,en,brysbaert_concreteness,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.022198868870325062,1905,1
lift,levels,en,brysbaert_concreteness,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.005163662884846423,1923,1
lift,levels,en,brysbaert_concreteness,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.02622088121321562,1912,1
lift,levels,en,brysbaert_concreteness,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.019335954430008934,1901,1
lift,levels,en,brysbaert_concreteness,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.00499353459185507,1890,1
lift,levels,en,brysbaert_concreteness,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.05023939525390126,1934,1
lift,levels,en,brysbaert_concreteness,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.001721619178316085,1934,1
lift,levels,en,brysbaert_concreteness,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0018568833653012412,1907,1
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.014922386356255484,1947,1
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.011194906461199606,1924,1
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.0019821771991436463,1900,1
lift,levels,en,brysbaert_concreteness,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.023909444186037618,1904,1
lift,levels,en,brysbaert_concreteness,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.012080880229389298,1918,1
lift,levels,en,brysbaert_concreteness,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.008582026926463067,1927,1
lift,levels,en,brysbaert_concreteness,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.010009338007938254,1917,1
lift,levels,en,brysbaert_concreteness_absz,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.0007231480733706476,1907,1
lift,levels,en,brysbaert_concreteness_absz,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.0153843553047837,1905,1
lift,levels,en,brysbaert_concreteness_absz,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.007690277336887583,1919,1
lift,levels,en,brysbaert_concreteness_absz,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0005118930836827801,1872,1
lift,levels,en,brysbaert_concreteness_absz,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.003713916924086352,1881,1
lift,levels,en,brysbaert_concreteness_absz,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.012312576282205,1905,1
lift,levels,en,brysbaert_concreteness_absz,LLM360/Amber>LLM360/AmberSafe,0.023946455227734347,1935,1
lift,levels,en,brysbaert_concreteness_absz,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.00797045203475708,1928,1
lift,levels,en,brysbaert_concreteness_absz,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0009038000833209774,1922,1
lift,levels,en,brysbaert_concreteness_absz,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.0034608433691045437,1887,1
lift,levels,en,brysbaert_concreteness_absz,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.019660390174810895,1866,1
lift,levels,en,brysbaert_concreteness_absz,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.004261951112665222,1885,1
lift,levels,en,brysbaert_concreteness_absz,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0017338353293346843,1906,1
lift,levels,en,brysbaert_concreteness_absz,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,8.169206197754367e-05,1873,1
lift,levels,en,brysbaert_concreteness_absz,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.004358949991791135,1958,1
lift,levels,en,brysbaert_concreteness_absz,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.00021038382843440402,1907,1
