dose,table,lang,target,med_slope,up,dn,n,p
lift,fields,en,B5-,-0.010954260179675983,8,36,44,2.5448598648836196e-05
lift,fields,en,S2.1f,-0.0008348432363227358,3,25,28,2.744048833847046e-05
lift,fields,en,A14,0.000956588317848705,36,9,45,6.57466324582856e-05
lift,fields,en,A5.1+,0.0007426339721501301,36,9,45,6.57466324582856e-05
lift,fields,en,E3+,0.0015353548432363714,36,9,45,6.57466324582856e-05
lift,fields,en,S1.2,0.0011535094392929456,36,9,45,6.57466324582856e-05
lift,fields,en,X3.2,-0.0021964818508221906,9,36,45,6.57466324582856e-05
lift,fields,en,X5.2+,-0.003593929326927924,9,36,45,6.57466324582856e-05
lift,fields,en,Z1f,-0.0013478480920212344,9,36,45,6.57466324582856e-05
lift,fields,en,N3.5,-0.00011516153893688089,9,35,44,0.00010604466626773501
lift,fields,en,N3.7--,-0.00020498238012832707,7,31,38,0.00011616700794547796
lift,fields,en,S2,-0.0018504916100121759,9,34,43,0.00017015517460094998
lift,fields,en,I1.2,0.0003561860082949754,35,10,45,0.00024708778460080794
lift,fields,en,K1,0.002073733487977241,35,10,45,0.00024708778460080794
lift,fields,en,L1-,-0.004043537037246508,10,35,45,0.00024708778460080794
lift,fields,en,X2.5+,-0.0007479869340727735,10,35,45,0.00024708778460080794
lift,fields,en,S6-,-0.000917113608906855,9,33,42,0.00027153923429068527
lift,fields,en,A13.4,0.00084823472677176,34,11,45,0.0008240823595997426
lift,fields,en,F1,0.0011619700264527372,34,11,45,0.0008240823595997426
lift,fields,en,F4,0.0008209777299921662,34,11,45,0.0008240823595997426
lift,fields,en,M6,0.0009381847232910744,34,11,45,0.0008240823595997426
lift,fields,en,O1.1,-0.0008201490756700828,11,34,45,0.0008240823595997426
lift,fields,en,O4.1,-0.0013885704777257535,11,34,45,0.0008240823595997426
lift,fields,en,S4,-0.0006368596184777862,11,34,45,0.0008240823595997426
lift,fields,en,S7.1+,-0.0006123769008210063,11,34,45,0.0008240823595997426
lift,fields,en,X2.1,-0.0013670969759833652,11,34,45,0.0008240823595997426
lift,fields,en,X3.2++,0.0014708811784675134,34,11,45,0.0008240823595997426
lift,fields,en,Z1m,-0.0018119709302253624,11,34,45,0.0008240823595997426
lift,fields,en,Z3c,-0.0006663184285340092,11,34,45,0.0008240823595997426
lift,fields,en,S1.2.2-,0.00033908705951807977,30,10,40,0.0022214337732293643
lift,fields,en,F2+++,0.00011921053399434717,23,6,29,0.002315700054168701
lift,fields,en,L2mn,-0.01352054062122518,2,15,17,0.002349853515625
lift,fields,en,A4.2+,-0.0036999122651744727,12,33,45,0.0024589003220967243
lift,fields,en,A8,-0.0005664214279236568,12,33,45,0.0024589003220967243
lift,fields,en,E6+,-0.0006630121446244676,12,33,45,0.0024589003220967243
lift,fields,en,M2,-0.0015819308671185292,12,33,45,0.0024589003220967243
lift,fields,en,M8,0.0005523584611619264,33,12,45,0.0024589003220967243
lift,fields,en,Q1.3,0.0020698906144784638,33,12,45,0.0024589003220967243
lift,fields,en,S3.1,-0.00022485535712844733,12,33,45,0.0024589003220967243
lift,fields,en,T1.1.2,0.0003852395708139868,33,12,45,0.0024589003220967243
lift,fields,en,T3---,0.0004505772556317281,33,12,45,0.0024589003220967243
lift,fields,en,X3.2-,-0.0020989164089485883,12,33,45,0.0024589003220967243
lift,fields,en,S1.2.6+,-0.0011616094358188975,11,31,42,0.002887247974285856
lift,fields,en,A1.1.1,-0.0007798004736115977,13,32,45,0.00660882284228137
lift,fields,en,E1,-0.0003999020842752174,13,32,45,0.00660882284228137
lift,fields,en,K5.1,-0.0007710109928004222,13,32,45,0.00660882284228137
lift,fields,en,N6+++,0.0005555238323316049,32,13,45,0.00660882284228137
lift,fields,en,Q2.1,0.00607776037108307,32,13,45,0.00660882284228137
lift,fields,en,S1.2.5+,-0.0003499633370730269,13,32,45,0.00660882284228137
lift,fields,en,T1.3,-0.0004548154314913843,13,32,45,0.00660882284228137
lift,fields,en,X2.3+,0.0005038926491223808,32,13,45,0.00660882284228137
lift,fields,en,X3.4,0.0008647216517949334,32,13,45,0.00660882284228137
lift,fields,en,X8+,-0.0009342252306885353,13,32,45,0.00660882284228137
lift,fields,en,Z3,0.00019711274358290715,32,13,45,0.00660882284228137
lift,fields,en,Z4,-0.000865440498371276,13,32,45,0.00660882284228137
lift,fields,en,Z5,0.0023280444929558303,32,13,45,0.00660882284228137
lift,fields,en,A5.1++,-0.00018968534116305864,7,22,29,0.008130058646202087
lift,fields,en,Y1,-0.0012025905223182684,1,10,11,0.01171875
lift,fields,en,S2mfn,-0.0005319318307266043,0,7,7,0.015625
lift,fields,en,A3+,0.004097042317021694,31,14,45,0.016094360031274846
lift,fields,en,A9-,-0.0008174092532582936,14,31,45,0.016094360031274846
lift,fields,en,B1,-0.001778399360522631,14,31,45,0.016094360031274846
lift,fields,en,E3-,-0.0033899186362353765,14,31,45,0.016094360031274846
lift,fields,en,G2.1,-0.0008547856262543018,14,31,45,0.016094360031274846
lift,fields,en,I1,-0.0002861636510158928,14,31,45,0.016094360031274846
lift,fields,en,K2,0.0009505164756834712,31,14,45,0.016094360031274846
lift,fields,en,N3.3-,-0.0001148346444698269,14,31,45,0.016094360031274846
lift,fields,en,N5.1+,0.00028276505675524133,31,14,45,0.016094360031274846
lift,fields,en,O3,-0.0004845692589386552,14,31,45,0.016094360031274846
lift,fields,en,O4.4,-0.00035846256965426217,14,31,45,0.016094360031274846
lift,fields,en,O4.5,-0.0010689760578263157,14,31,45,0.016094360031274846
lift,fields,en,Z8m,0.0037118738281691145,31,14,45,0.016094360031274846
lift,fields,en,S1.2.6-,-0.0008556847715539995,11,26,37,0.020073851919732988
lift,fields,en,Q4.2c,-0.0001194841036114168,14,30,44,0.022628841205914796
lift,fields,en,A10+,-0.0009597335626912745,15,30,45,0.035697803555194696
lift,fields,en,A2.2,-0.000334174334037965,15,30,45,0.035697803555194696
lift,fields,en,A5,-0.00037963910904312064,15,30,45,0.035697803555194696
lift,fields,en,A5.2-,-0.00041268878090837126,15,30,45,0.035697803555194696
lift,fields,en,E2-,0.00029121585877178675,30,15,45,0.035697803555194696
lift,fields,en,F2,0.000526678510663223,30,15,45,0.035697803555194696
lift,fields,en,G1.2,-0.00032273894036145416,15,30,45,0.035697803555194696
lift,fields,en,I2.2,0.0006823280997356403,30,15,45,0.035697803555194696
lift,fields,en,I3.1,-0.00043025772439131605,15,30,45,0.035697803555194696
lift,fields,en,N1,0.00027794935110901273,30,15,45,0.035697803555194696
lift,fields,en,N5-,-0.00019188214259591144,15,30,45,0.035697803555194696
lift,fields,en,O4.2+,0.0008123089720644812,30,15,45,0.035697803555194696
lift,fields,en,T2++,0.00046822666068518096,30,15,45,0.035697803555194696
lift,fields,en,X4.2,-0.00028118226383748934,15,30,45,0.035697803555194696
lift,fields,en,X6+,0.00044736802029880877,30,15,45,0.035697803555194696
lift,fields,en,Z8,-0.0014397831974146662,15,30,45,0.035697803555194696
lift,fields,en,N3.8,0.000387798101641165,8,1,9,0.0390625
lift,fields,en,N5.1-,-0.0005305144559974277,14,28,42,0.04355852192384191
lift,fields,en,S2.2m,0.00029744731069147293,29,15,44,0.048766765904474596
lift,fields,en,T3+,0.0006424215892851307,13,4,17,0.049041748046875
lift,fields,en,X2.5-,0.0007145969683977887,17,7,24,0.06391465663909912
lift,fields,en,N3.5-,0.00017940231101104624,24,12,36,0.06524533522315323
lift,fields,en,S1.1.3+c,0.0001505800001884666,7,1,8,0.0703125
lift,fields,en,A1.1.2,-0.0005969338207626243,16,29,45,0.07245426016254441
lift,fields,en,A1.3+,0.00018205670512825615,29,16,45,0.07245426016254441
lift,fields,en,A11.1-,-0.0004097828472249782,16,29,45,0.07245426016254441
lift,fields,en,A6.2+,0.00014283770782106797,29,16,45,0.07245426016254441
lift,fields,en,B5,-0.0016302445767228653,16,29,45,0.07245426016254441
lift,fields,en,E4.1-,0.0011135564190696877,29,16,45,0.07245426016254441
lift,fields,en,G1.1,-0.0008443408785423981,16,29,45,0.07245426016254441
lift,fields,en,H1,0.00015388818091323115,29,16,45,0.07245426016254441
lift,fields,en,K4,0.0007933030656440582,29,16,45,0.07245426016254441
lift,fields,en,N4,-0.0002779363483462751,16,29,45,0.07245426016254441
lift,fields,en,N6,-0.00038034618752828,16,29,45,0.07245426016254441
lift,fields,en,S1.2.1+,-0.0027386150313525514,16,29,45,0.07245426016254441
lift,fields,en,S3.2,0.0010610233320934995,29,16,45,0.07245426016254441
lift,fields,en,X2.2-,-0.00047053815028262115,16,29,45,0.07245426016254441
lift,fields,en,A11.2+,0.00028167355275433696,15,6,21,0.0783538818359375
lift,fields,en,M3fn,0.00023431380200545954,26,14,40,0.0806904677519924
lift,fields,en,Z1,-7.734568821315477e-05,14,26,40,0.0806904677519924
lift,fields,en,A1.5.2+,0.00038954910341289125,23,12,35,0.0895310789346695
lift,fields,en,H1c,0.00016007575322643676,28,16,44,0.09614175442061423
lift,fields,en,W4,-0.0017990805298924622,16,28,44,0.09614175442061423
lift,fields,en,T1.3-,-0.00012223784106615252,5,13,18,0.09625244140625
lift,fields,en,N5.1+c,-0.001338382410055872,2,8,10,0.109375
lift,fields,en,A12+,0.0006765071744136756,4,0,4,0.125
lift,fields,en,A7,0.0005819513609628556,27,16,43,0.12628947438543037
lift,fields,en,A1.5.1,0.000279749219188031,28,17,45,0.1351564508456704
lift,fields,en,A1.7-,-0.0011244868261763986,17,28,45,0.1351564508456704
lift,fields,en,A13.6,-0.00018513975009771207,17,28,45,0.1351564508456704
lift,fields,en,E4.1+,-0.001190085451607256,17,28,45,0.1351564508456704
lift,fields,en,G2.1-,-0.0003035079686033469,17,28,45,0.1351564508456704
lift,fields,en,M7,-4.9615254696843e-05,17,28,45,0.1351564508456704
lift,fields,en,N3.2-,-0.00019904385507101292,17,28,45,0.1351564508456704
lift,fields,en,N3.7+,-0.00023200506718877643,17,28,45,0.1351564508456704
lift,fields,en,O1.3,0.00031584497324492575,28,17,45,0.1351564508456704
lift,fields,en,O4.6+,-0.0011522139613784628,17,28,45,0.1351564508456704
lift,fields,en,Q1.2,0.0003570445416972511,28,17,45,0.1351564508456704
lift,fields,en,T1.1.3,0.0003251712292469798,28,17,45,0.1351564508456704
lift,fields,en,X3.2+,-0.0017237219953718586,17,28,45,0.1351564508456704
lift,fields,en,X3.3,0.0008450383107724785,28,17,45,0.1351564508456704
lift,fields,en,Y2,-0.0008876072900151914,17,28,45,0.1351564508456704
lift,fields,en,Z2c,-0.00011302696745109176,17,28,45,0.1351564508456704
lift,fields,en,N3.3+,0.000524837826759691,19,10,29,0.13604594767093658
lift,fields,en,N3.8+fn,-9.171613779206782e-05,10,19,29,0.13604594767093658
lift,fields,en,S1.2.5-,0.002013777108871898,25,15,40,0.1538599441628321
lift,fields,en,T1.3+,-0.0001233313036460874,17,27,44,0.17417114727072658
lift,fields,en,F2++,8.545277733080391e-05,20,12,32,0.21532714972272515
lift,fields,en,N3.1,-0.00019716176103997882,13,21,34,0.22948101302608848
lift,fields,en,A1.2+,-0.00014569748301477775,18,27,45,0.23269319190831084
lift,fields,en,A1.9,-0.000297026232752684,18,27,45,0.23269319190831084
lift,fields,en,A13.1,-3.193084153758774e-05,18,27,45,0.23269319190831084
lift,fields,en,A2.1,0.00043186148268706075,27,18,45,0.23269319190831084
lift,fields,en,A5.2+,-0.0002943509540564826,18,27,45,0.23269319190831084
lift,fields,en,B2-,0.0005725315796301942,27,18,45,0.23269319190831084
lift,fields,en,B3,0.002103351967068681,27,18,45,0.23269319190831084
lift,fields,en,B4,0.000440754052774398,27,18,45,0.23269319190831084
lift,fields,en,E4.2+,0.00018967119661641302,27,18,45,0.23269319190831084
lift,fields,en,H3,-2.5212111625041962e-05,18,27,45,0.23269319190831084
lift,fields,en,I1.1,-0.0002878605982818004,18,27,45,0.23269319190831084
lift,fields,en,L2mfn,0.000507554951472309,27,18,45,0.23269319190831084
lift,fields,en,N3.8+,-0.00017273107221344879,18,27,45,0.23269319190831084
lift,fields,en,N3.8-,-0.0005694306717534078,18,27,45,0.23269319190831084
lift,fields,en,O4.6-,-0.00044749675201576815,18,27,45,0.23269319190831084
lift,fields,en,S1.1.2+,0.0007252072332143227,27,18,45,0.23269319190831084
lift,fields,en,S1.2.4+,0.0002484430362913139,27,18,45,0.23269319190831084
lift,fields,en,S5+,-0.0002896880063791615,18,27,45,0.23269319190831084
lift,fields,en,S5+c,-9.407608499129086e-05,18,27,45,0.23269319190831084
lift,fields,en,S9,0.0001524204630933545,27,18,45,0.23269319190831084
lift,fields,en,Z1mf,0.000293465582829976,27,18,45,0.23269319190831084
lift,fields,en,Z2,-0.0002512186038444564,18,27,45,0.23269319190831084
lift,fields,en,S1.2.1-,0.0003521183803392461,17,10,27,0.24778856337070465
lift,fields,en,B2,-0.00039770890123829215,0,3,3,0.25
lift,fields,en,T1.1,0.0007839529955287483,3,0,3,0.25
lift,fields,en,X2.6,-0.0001371754241903321,0,3,3,0.25
lift,fields,en,Z1fm,2.268529148453896e-07,3,0,3,0.25
lift,fields,en,Z3fn,0.0003282889414894791,3,0,3,0.25
lift,fields,en,Q4.1,0.00046818646159962896,25,17,42,0.27995623852893914
lift,fields,en,X3.5,0.0008377704029308747,14,8,22,0.28627872467041016
lift,fields,en,A6.2-,0.0003132948037556504,26,18,44,0.2912152365458951
lift,fields,en,N3.6,-0.0005990914719092616,9,15,24,0.30745625495910645
lift,fields,en,F1-,2.209947999372441e-05,11,6,17,0.332305908203125
lift,fields,en,S1.2.2+,0.00021704073304568518,7,3,10,0.34375
lift,fields,en,S7.2-,-0.0004521052915644442,7,12,19,0.359283447265625
lift,fields,en,A5.3-,-0.00019808573853078378,18,25,43,0.3603776529357674
lift,fields,en,A1.4,8.625342677337124e-05,26,19,45,0.3712980344710104
lift,fields,en,A4.1,-0.0001204582963038574,19,26,45,0.3712980344710104
lift,fields,en,G1.1c,-0.00023436188404446945,19,26,45,0.3712980344710104
lift,fields,en,M4,-0.00023732542322159263,19,26,45,0.3712980344710104
lift,fields,en,N5,0.00012512601113509673,26,19,45,0.3712980344710104
lift,fields,en,N5++,0.0003052156585122314,26,19,45,0.3712980344710104
lift,fields,en,S2mf,-0.00018095821709018318,19,26,45,0.3712980344710104
lift,fields,en,S7.2+,-0.00033210441449842577,19,26,45,0.3712980344710104
lift,fields,en,T1.2,0.00011477426934649855,26,19,45,0.3712980344710104
lift,fields,en,T4-,-0.0007271302263059016,19,26,45,0.3712980344710104
lift,fields,en,X2.2+,0.0006311085044977713,26,19,45,0.3712980344710104
lift,fields,en,X3.2+++,0.00045503345512639895,26,19,45,0.3712980344710104
lift,fields,en,Z8mf,-0.00052844074522024,19,26,45,0.3712980344710104
lift,fields,en,A9,-6.317065730526772e-05,8,13,21,0.38331031799316406
lift,fields,en,N5--,-6.03521208953173e-05,15,21,36,0.40503224614076316
lift,fields,en,S4f,-0.00014426325100560088,5,9,14,0.4239501953125
lift,fields,en,I2.1,-1.76734406813773e-05,17,23,40,0.42959050784338615
lift,fields,en,B2+,-8.932256609831343e-05,18,24,42,0.44079906734259566
lift,fields,en,A6.1,-0.00015754626043188154,2,5,7,0.453125
lift,fields,en,O1,-7.228330346752284e-05,7,11,18,0.480682373046875
lift,fields,en,A6,0.00015362436821726656,6,3,9,0.5078125
lift,fields,en,X5.2-,-0.00028360195534009737,17,22,39,0.5223973804968409
lift,fields,en,N5---,-4.369117116720159e-05,9,13,22,0.5234670639038086
lift,fields,en,A13.2,0.0001595339590263386,25,20,45,0.5514843298025198
lift,fields,en,A13.5,-0.00010931876410274799,20,25,45,0.5514843298025198
lift,fields,en,A5.4-,7.003486176018669e-05,25,20,45,0.5514843298025198
lift,fields,en,E5-,-0.00034573065937876663,20,25,45,0.5514843298025198
lift,fields,en,H5,0.00015327248520090547,25,20,45,0.5514843298025198
lift,fields,en,L3,-0.00015304961608971043,20,25,45,0.5514843298025198
lift,fields,en,M1,-0.0007091420102442368,20,25,45,0.5514843298025198
lift,fields,en,M3,-0.0001390911475368863,20,25,45,0.5514843298025198
lift,fields,en,O2,-0.00011180486710222066,20,25,45,0.5514843298025198
lift,fields,en,O4.3,-0.0003279201440303697,20,25,45,0.5514843298025198
lift,fields,en,P1,-0.00014579040433958736,20,25,45,0.5514843298025198
lift,fields,en,T2-,0.0002626299960349309,25,20,45,0.5514843298025198
lift,fields,en,T3-,-0.000309206164854618,20,25,45,0.5514843298025198
lift,fields,en,W3,5.184387690229424e-05,25,20,45,0.5514843298025198
lift,fields,en,X3.4+,0.0001712714339266163,25,20,45,0.5514843298025198
lift,fields,en,X4.1,-0.00014102696175680109,20,25,45,0.5514843298025198
lift,fields,en,X7+,-0.00015703067929366746,20,25,45,0.5514843298025198
lift,fields,en,X7-,0.00010569276960103293,25,20,45,0.5514843298025198
lift,fields,en,Q4,0.001625388052821039,18,14,32,0.5966148958541453
lift,fields,en,H2,0.001316483347255433,19,15,34,0.6075913612730801
lift,fields,en,S7.1,0.0001297830262041699,20,16,36,0.617719317029696
lift,fields,en,N5+++,-6.83475975853459e-05,8,11,19,0.6476058959960938
lift,fields,en,A5.1,0.0013860834994018402,12,9,21,0.6636238098144531
lift,fields,en,S5c,2.5051630835115492e-06,4,2,6,0.6875
lift,fields,en,S7.3+,-0.0009588888632402477,2,4,6,0.6875
lift,fields,en,X2.3,0.0013664219393697769,4,2,6,0.6875
lift,fields,en,S5+++,0.00045079751746870955,5,3,8,0.7265625
lift,fields,en,A1.5,-0.0002080953452911927,18,21,39,0.7492586247608415
lift,fields,en,I3.2,0.0001836621002833533,6,4,10,0.75390625
lift,fields,en,A1.8+,-5.541955297003003e-05,21,24,45,0.765991824244793
lift,fields,en,A15-,-0.0002603505059450272,21,24,45,0.765991824244793
lift,fields,en,A5.1-,8.754968166055972e-05,24,21,45,0.765991824244793
lift,fields,en,A6.1+,8.505761666517892e-05,24,21,45,0.765991824244793
lift,fields,en,A7+++,-9.714009096157704e-05,21,24,45,0.765991824244793
lift,fields,en,F3,3.1647233041040956e-05,24,21,45,0.765991824244793
lift,fields,en,H4,0.000419299980890592,24,21,45,0.765991824244793
lift,fields,en,I1.1-,-0.00012907907882466125,21,24,45,0.765991824244793
lift,fields,en,I3.2-,3.370152934013538e-05,24,21,45,0.765991824244793
lift,fields,en,N2,7.437627309360592e-05,24,21,45,0.765991824244793
lift,fields,en,Q1.1,-8.12864736323382e-05,21,24,45,0.765991824244793
lift,fields,en,Q2.2,-0.0007222585063363542,21,24,45,0.765991824244793
lift,fields,en,S5-,-0.00015302836530626987,21,24,45,0.765991824244793
lift,fields,en,S8-,-0.0002464357220566245,21,24,45,0.765991824244793
lift,fields,en,T1.1.1,4.604689794298833e-05,24,21,45,0.765991824244793
lift,fields,en,T2+,-0.000748803655348411,21,24,45,0.765991824244793
lift,fields,en,T4--,0.0002529932227165673,24,21,45,0.765991824244793
lift,fields,en,X9.1+,-2.3641344803394566e-05,21,24,45,0.765991824244793
lift,fields,en,Z8f,0.0003052297623222888,24,21,45,0.765991824244793
lift,fields,en,I1.1+,-0.002891657903275269,5,7,12,0.7744140625
lift,fields,en,S7.4-,-0.00014633198391861702,7,9,16,0.803619384765625
lift,fields,en,E4.2-,-0.00016541595814888527,11,13,24,0.8388197422027588
lift,fields,en,A5.1+++,-7.68585392357596e-05,17,19,36,0.8679394004284404
lift,fields,en,A1.8-,6.134157829221291e-05,6,5,11,1.0
lift,fields,en,A10-,0.0002576616001160783,23,22,45,1.0
lift,fields,en,A11.1+,-1.3054843024016023e-05,22,23,45,1.0
lift,fields,en,A12-,-3.977066589596231e-07,22,23,45,1.0
lift,fields,en,A13.7,2.1038893132639668e-05,23,22,45,1.0
lift,fields,en,A2.1+,-0.0002024466385046621,22,23,45,1.0
lift,fields,en,A5.4+,2.328296504264194e-05,22,22,44,1.0
lift,fields,en,A6.1-,-1.7715502654897024e-05,22,23,45,1.0
lift,fields,en,A6.3+,-0.0008068253494440856,1,2,3,1.0
lift,fields,en,E2+,-0.00015453032936010744,22,23,45,1.0
lift,fields,en,E2++,-0.0013114470618017708,2,3,5,1.0
lift,fields,en,G2.2+,-3.4788446120251383e-06,13,13,26,1.0
lift,fields,en,I1.3,3.122475049016453e-05,23,22,45,1.0
lift,fields,en,I3.2+,-8.047897481419169e-07,12,13,25,1.0
lift,fields,en,K5.2,-2.898220602383135e-05,3,3,6,1.0
lift,fields,en,L1+,-8.356916426041179e-05,22,23,45,1.0
lift,fields,en,L2,-8.157184885291748e-05,22,23,45,1.0
lift,fields,en,M5,3.4140011626285263e-05,20,20,40,1.0
lift,fields,en,N3.4,-1.956630187530476e-07,19,20,39,1.0
lift,fields,en,N5.2+,-2.5067441165223623e-06,22,23,45,1.0
lift,fields,en,N6-,9.796006550664407e-05,20,19,39,1.0
lift,fields,en,S1.1.3+,3.6080574746230765e-05,23,22,45,1.0
lift,fields,en,S1.1.3-,-0.0004799646855748194,22,23,45,1.0
lift,fields,en,S1.2.3+,-5.650320165498597e-05,6,7,13,1.0
lift,fields,en,S1.2.4-,0.00016129008048699424,23,22,45,1.0
lift,fields,en,S2mfc,0.0016323024636464482,3,2,5,1.0
lift,fields,en,S7.4+,6.33928133581956e-05,23,22,45,1.0
lift,fields,en,T4+,-0.0010498028704646833,1,2,3,1.0
lift,fields,en,W1,-1.2975087936297841e-06,3,3,6,1.0
lift,fields,en,W2,-3.098110658153957e-05,20,21,41,1.0
lift,fields,en,X1,0.00017486762277798258,3,2,5,1.0
lift,fields,en,X2.4+,0.00013438094633211285,5,4,9,1.0
lift,fields,en,X2.6+,-3.5112328345397175e-05,22,23,45,1.0
lift,fields,en,X3.1,0.0001021475391535024,5,4,9,1.0
lift,fields,en,X9.1-,0.000666409699063938,2,1,3,1.0
lift,fields,en,Z3mf,1.2744737526652096e-05,2,1,3,1.0
lift,fields,en,Z7,0.0003063820940963213,2,1,3,1.0
