dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,fields,en,A1.1.1,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.0017510989275034757,1864,1
lift,fields,en,A1.1.1,google/gemma-2-9b>google/gemma-2-9b-it,0.001718554493022271,1869,1
lift,fields,en,A1.1.1,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.0017310555782388815,1870,1
lift,fields,en,A1.1.1,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.00031114174753159703,1845,1
lift,fields,en,A1.1.1,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0006548846431645276,1857,1
lift,fields,en,A1.1.1,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.000634345123027892,1896,1
lift,fields,en,A1.1.1,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0013305764149031138,1846,1
lift,fields,en,A1.1.1,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.002602813284943574,1829,1
lift,fields,en,A1.1.1,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.0020917427071456374,1852,1
lift,fields,en,A1.1.1,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.0013892638256217706,1871,1
lift,fields,en,A1.1.1,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.0007371419142222145,1879,1
lift,fields,en,A1.1.1,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.0005536171281651165,1860,1
lift,fields,en,A1.1.1,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.0026114397135194095,1840,1
lift,fields,en,A1.1.1,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.0005107840433343232,1909,1
lift,fields,en,A1.1.1,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.0002860830453394685,1879,1
lift,fields,en,A1.1.1,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.00013752612469319952,1851,1
lift,fields,en,A1.1.1,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,3.922898134423062e-05,1908,1
lift,fields,en,A1.1.1,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.00033649457673814873,1876,1
lift,fields,en,A1.1.1,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.00011413600947595753,1841,1
lift,fields,en,A1.1.1,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.0013505141914502332,1855,1
lift,fields,en,A1.1.1,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.0011201994633661234,1853,1
lift,fields,en,A1.1.1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.0006241744169908203,1888,1
lift,fields,en,A1.1.1,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.0007474691128718462,1844,1
lift,fields,en,A1.1.2,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.0013083990810563973,982,1
lift,fields,en,A1.1.2,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.007993127512078976,688,1
lift,fields,en,A1.1.2,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.0004823743119800191,1036,1
lift,fields,en,A1.1.2,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.00014492838355664674,896,1
lift,fields,en,A1.1.2,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0004164448401990202,910,1
lift,fields,en,A1.1.2,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.004246355337020742,1025,1
lift,fields,en,A1.1.2,LLM360/Amber>LLM360/AmberSafe,-0.0016718157301685707,1009,1
lift,fields,en,A1.1.2,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.004379577299426912,1178,1
lift,fields,en,A1.1.2,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.001040479612126886,870,1
lift,fields,en,A1.1.2,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.0011027988743647877,765,1
lift,fields,en,A1.1.2,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.0007168959871756844,768,1
lift,fields,en,A1.1.2,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.0005595460793247252,970,1
lift,fields,en,A1.1.2,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.001994840386685994,1119,1
lift,fields,en,A1.1.2,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0003163669798354569,889,1
lift,fields,en,A1.1.2,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.006332041788823973,1050,1
lift,fields,en,A1.1.2,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.00480028898169242,1005,1
lift,fields,en,A1.1.2,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.000392620527796653,1026,1
lift,fields,en,A1.1.2,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.0003912446039024751,977,1
lift,fields,en,A1.1.2,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.0024298274786100633,983,1
lift,fields,en,A1.1.2,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.00035626725610322403,919,1
lift,fields,en,A1.1.2,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.0027579331225702575,1022,1
lift,fields,en,A1.1.2,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.00042352551545677466,830,1
lift,fields,en,A1.1.2,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.0008659380873760132,975,1
lift,fields,en,A1.1.2,google/gemma-2-9b>google/gemma-2-9b-it,-0.0030056601452849575,878,1
lift,fields,en,A1.1.2,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.0009957735912763705,957,1
lift,fields,en,A1.1.2,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-5.928797990845028e-05,906,1
lift,fields,en,A1.1.2,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.001309757985356687,950,1
lift,fields,en,A1.1.2,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.002737752626379369,949,1
lift,fields,en,A1.1.2,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.000952113713269179,950,1
lift,fields,en,A1.1.2,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.0015112169437523804,893,1
lift,fields,en,A1.1.2,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.00032491674182855287,960,1
lift,fields,en,A1.1.2,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.0006565733366089438,1016,1
lift,fields,en,A1.1.2,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.0005634194735988583,938,1
lift,fields,en,A1.1.2,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.00238855268706183,1108,1
lift,fields,en,A1.1.2,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.00039922880986697286,927,1
lift,fields,en,A1.1.2,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.0025176216806027238,1197,1
lift,fields,en,A1.1.2,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.004239459944548133,1037,1
lift,fields,en,A1.1.2,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.0008044349973147309,904,1
lift,fields,en,A1.1.2,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.0027498286329038363,1031,1
lift,fields,en,A1.1.2,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.004131682987436366,921,1
lift,fields,en,A1.1.2,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.0011784604083410833,870,1
lift,fields,en,A1.1.2,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.0011811791410907535,1001,1
lift,fields,en,A1.1.2,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.0009024409158697016,944,1
lift,fields,en,A1.1.2,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.0008996945469392593,1011,1
lift,fields,en,A1.1.2,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.00038996128268414565,911,1
lift,fields,en,A1.2+,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.0003379822673593773,225,1
lift,fields,en,A1.2+,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.0002179736422238177,192,1
lift,fields,en,A1.2+,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.0005130254005308629,216,1
lift,fields,en,A1.2+,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,2.675383332088293e-06,198,1
lift,fields,en,A1.2+,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,8.715587287388527e-05,211,1
lift,fields,en,A1.2+,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,1.8612720831951644e-05,289,1
lift,fields,en,A1.2+,LLM360/Amber>LLM360/AmberSafe,-0.0003090971032227909,210,1
lift,fields,en,A1.2+,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.0001882139814128071,233,1
lift,fields,en,A1.2+,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-3.9383825851238604e-05,173,1
lift,fields,en,A1.2+,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.0007592454466402269,176,1
lift,fields,en,A1.2+,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.0008058867172528157,236,1
lift,fields,en,A1.2+,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.00036960498490158205,196,1
lift,fields,en,A1.2+,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.00020882450500953493,255,1
lift,fields,en,A1.2+,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0002207954757358984,159,1
lift,fields,en,A1.2+,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.0009779577092037645,290,1
lift,fields,en,A1.2+,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0005617988681190479,216,1
lift,fields,en,A1.2+,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.0003756087516288759,285,1
lift,fields,en,A1.2+,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.00046228342515626313,218,1
lift,fields,en,A1.2+,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.00027635023517839273,216,1
lift,fields,en,A1.2+,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.00014031617157570135,196,1
lift,fields,en,A1.2+,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-5.910300182179012e-05,250,1
lift,fields,en,A1.2+,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.00013342999412331688,215,1
lift,fields,en,A1.2+,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.0002834774142889274,223,1
lift,fields,en,A1.2+,google/gemma-2-9b>google/gemma-2-9b-it,-0.002510231259993247,200,1
lift,fields,en,A1.2+,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.00023484950931241703,197,1
lift,fields,en,A1.2+,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.0003536231201528548,188,1
lift,fields,en,A1.2+,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.0001105257090222831,218,1
lift,fields,en,A1.2+,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.000429848918560011,259,1
lift,fields,en,A1.2+,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,2.4320802337079985e-05,239,1
lift,fields,en,A1.2+,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,2.0957434091668223e-05,897,1
lift,fields,en,A1.2+,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-1.6212411177390997e-05,227,1
lift,fields,en,A1.2+,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.0033533646317904227,278,1
lift,fields,en,A1.2+,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.00027085964372479084,233,1
lift,fields,en,A1.2+,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.00037876566473165344,253,1
lift,fields,en,A1.2+,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.00030803894280040107,193,1
lift,fields,en,A1.2+,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.00043204437273459896,346,1
lift,fields,en,A1.2+,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.00041268085353837964,247,1
lift,fields,en,A1.2+,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.00021031728705868914,227,1
lift,fields,en,A1.2+,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.00010364812035611003,264,1
lift,fields,en,A1.2+,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.0004245474342445546,218,1
lift,fields,en,A1.2+,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.0009868085394684498,205,1
lift,fields,en,A1.2+,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.0005687806171876992,250,1
lift,fields,en,A1.2+,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.00025744324732621034,235,1
lift,fields,en,A1.2+,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.0007992355350118265,256,1
lift,fields,en,A1.2+,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.0005670835863584031,243,1
lift,fields,en,A1.3+,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.0003953007483919299,353,1
lift,fields,en,A1.3+,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.00043042594202843574,227,1
lift,fields,en,A1.3+,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.0008947993878841653,383,1
lift,fields,en,A1.3+,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.00011774097715590259,292,1
lift,fields,en,A1.3+,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,6.829029653282707e-05,287,1
lift,fields,en,A1.3+,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,8.079662320427057e-05,434,1
lift,fields,en,A1.3+,LLM360/Amber>LLM360/AmberSafe,-0.00021154789341416055,531,1
lift,fields,en,A1.3+,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.00011326495825490092,358,1
lift,fields,en,A1.3+,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.00041655068394427596,401,1
lift,fields,en,A1.3+,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-2.903326879109226e-05,326,1
lift,fields,en,A1.3+,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.00034171747530205494,389,1
lift,fields,en,A1.3+,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.00022375042339674571,333,1
lift,fields,en,A1.3+,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.0007058391870752444,342,1
lift,fields,en,A1.3+,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.00021597728680990247,368,1
lift,fields,en,A1.3+,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.0010849325201040434,520,1
lift,fields,en,A1.3+,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0007705086983967438,458,1
lift,fields,en,A1.3+,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.0008398462771779759,470,1
lift,fields,en,A1.3+,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.0010919872564507079,382,1
lift,fields,en,A1.3+,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-3.929710587977632e-05,314,1
lift,fields,en,A1.3+,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.0002823769728828042,382,1
lift,fields,en,A1.3+,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.0009384083285212982,428,1
lift,fields,en,A1.3+,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.00040168267474866693,372,1
lift,fields,en,A1.3+,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.00010842897484821017,378,1
lift,fields,en,A1.3+,google/gemma-2-9b>google/gemma-2-9b-it,0.00010289397193017787,359,1
lift,fields,en,A1.3+,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.0007500844131425918,395,1
lift,fields,en,A1.3+,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.00024170105986756404,394,1
lift,fields,en,A1.3+,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.00016656187393465202,346,1
lift,fields,en,A1.3+,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.000765159627584133,380,1
lift,fields,en,A1.3+,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0003959925246511449,481,1
lift,fields,en,A1.3+,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.00018133008004577865,292,1
lift,fields,en,A1.3+,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.00030757032189674977,420,1
lift,fields,en,A1.3+,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.0004963091781615915,452,1
lift,fields,en,A1.3+,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.0008792946867823992,402,1
lift,fields,en,A1.3+,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.00013040356616948336,439,1
lift,fields,en,A1.3+,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.00022170857445712994,302,1
lift,fields,en,A1.3+,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.00014210668974284845,628,1
lift,fields,en,A1.3+,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-4.298150689478343e-05,502,1
lift,fields,en,A1.3+,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0002842173117396541,346,1
lift,fields,en,A1.3+,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-2.507296657492773e-05,562,1
lift,fields,en,A1.3+,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.00016808474738012528,392,1
lift,fields,en,A1.3+,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,9.177659234044188e-05,345,1
lift,fields,en,A1.3+,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-2.6996902009608756e-05,382,1
lift,fields,en,A1.3+,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.0004134240020146439,384,1
lift,fields,en,A1.3+,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.0004891384798669142,361,1
lift,fields,en,A1.3+,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.000174260868918965,343,1
lift,fields,en,A1.4,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-5.136060648540466e-05,269,1
lift,fields,en,A1.4,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.0010308211503730197,347,1
lift,fields,en,A1.4,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.002130345972222154,453,1
lift,fields,en,A1.4,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.00014448481861459325,233,1
lift,fields,en,A1.4,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,3.809993254348937e-05,218,1
lift,fields,en,A1.4,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.0010782056417850518,323,1
lift,fields,en,A1.4,LLM360/Amber>LLM360/AmberSafe,-5.863583786868912e-06,418,1
lift,fields,en,A1.4,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.0003794563309233512,502,1
lift,fields,en,A1.4,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.0005770768174030718,244,1
lift,fields,en,A1.4,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.002698912384619981,265,1
lift,fields,en,A1.4,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.0011401736775299022,272,1
lift,fields,en,A1.4,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.0005046791968278284,233,1
lift,fields,en,A1.4,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.00037187334528880986,349,1
lift,fields,en,A1.4,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.00030330157327171847,327,1
lift,fields,en,A1.4,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.0005567819789633255,545,1
lift,fields,en,A1.4,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.001487209590493715,351,1
lift,fields,en,A1.4,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.0011260610902292724,484,1
lift,fields,en,A1.4,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,2.534514779854456e-05,415,1
lift,fields,en,A1.4,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.00033967087365421503,463,1
lift,fields,en,A1.4,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.0006936630378763818,256,1
lift,fields,en,A1.4,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.0006136019261193142,355,1
lift,fields,en,A1.4,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,4.45163559482562e-05,239,1
lift,fields,en,A1.4,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.0004109474247725301,340,1
lift,fields,en,A1.4,google/gemma-2-9b>google/gemma-2-9b-it,-0.0003172913475646007,238,1
lift,fields,en,A1.4,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.00012449265566419655,270,1
lift,fields,en,A1.4,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.0005727418094615495,314,1
