dose,table,lang,target,med_slope,up,dn,n,p
lift,contextual,en,slot_rating_en_v6:makes_better,0.009855479109755037,27,18,45,0.23269319190831084
lift,contextual,en,slot_rating_en_v6:superego,0.0073919853092361005,27,18,45,0.23269319190831084
lift,contextual,en,v6:deliberation,-0.003101988713795716,18,27,45,0.23269319190831084
lift,contextual,en,v6:interiority,0.005238845220533376,27,18,45,0.23269319190831084
lift,contextual,en,slot_rating_en_v6:interiority,0.003059892516245181,26,19,45,0.3712980344710104
lift,contextual,en,slot_rating_en_v6:mundanity,0.0039061890724431526,26,19,45,0.3712980344710104
lift,contextual,en,v6:n_present,0.00999761959527662,26,19,45,0.3712980344710104
lift,contextual,en,v6:net_rate,0.0037652651016086753,26,19,45,0.3712980344710104
lift,contextual,en,v6_wide:n_eligible,-0.02739026371045699,19,26,45,0.3712980344710104
lift,contextual,en,v6_wide:net_rate,0.0026970733461305595,26,19,45,0.3712980344710104
lift,contextual,en,v6full:vocalisation,-0.009744301451894284,19,26,45,0.3712980344710104
lift,contextual,en,sexual_slot_en_v2:body_distance,0.010783227383737763,25,20,45,0.5514843298025198
lift,contextual,en,slot_institutional_en_v3:delay,0.0014963242983603786,25,20,45,0.5514843298025198
lift,contextual,en,slot_institutional_en_v3:procedural,-0.0036931971845242007,20,25,45,0.5514843298025198
lift,contextual,en,slot_rating_en_v6:directedness,-0.015888449729431608,20,25,45,0.5514843298025198
lift,contextual,en,slot_rating_en_v6:fit,0.0046362910324958565,25,20,45,0.5514843298025198
lift,contextual,en,v6:aggression,0.002991345335455322,25,20,45,0.5514843298025198
lift,contextual,en,v6_wide:fit,0.00377805596710865,25,20,45,0.5514843298025198
lift,contextual,en,v6_wide:makes_worse,-0.009622752508737481,20,25,45,0.5514843298025198
lift,contextual,en,v6_wide:vocalisation,-0.003961987240428102,21,24,45,0.765991824244793
lift,contextual,en,sexual_slot_en_v2:tactility,1.1666531541036793e-05,23,22,45,1.0
lift,contextual,en,slot_institutional_en_v3:deference,0.001246538692911177,23,22,45,1.0
lift,contextual,en,slot_institutional_en_v3:termination,0.001035106060901682,23,22,45,1.0
lift,contextual,en,slot_rating_en_v6:aggression,-0.0007627973080522471,22,23,45,1.0
lift,contextual,en,slot_rating_en_v6:hedged,-0.0027967896633632593,22,23,45,1.0
lift,contextual,en,v6:hedged,-0.0013457040930452237,22,23,45,1.0
lift,contextual,en,v6:n_eligible,0.003376878562725318,23,22,45,1.0
lift,contextual,en,v6:rise,0.0019854683581521605,23,22,45,1.0
lift,contextual,en,v6_wide:n_present,-0.004833738190301017,22,23,45,1.0
lift,contextual,en,v6_wide:rise,0.00021704009974949504,23,22,45,1.0
