dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,fields,en,A1.1.2,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.02929366603583888,102,0
lift,fields,en,A1.1.2,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.0011515980481096376,209,0
lift,fields,en,A1.1.2,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0004540639900486822,238,0
lift,fields,en,A1.1.2,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0009806416692765534,230,0
lift,fields,en,A1.1.2,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.008782316440955302,199,0
lift,fields,en,A1.1.2,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,-0.0017818039722766353,202,0
lift,fields,en,A1.1.2,LLM360/Amber>LLM360/AmberSafe,-0.003558705293182326,131,0
lift,fields,en,A1.1.2,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.010123499835413698,165,0
lift,fields,en,A1.1.2,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0042918354747175985,132,0
lift,fields,en,A1.1.2,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.0037305534141366383,200,0
lift,fields,en,A1.1.2,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.0017046720055723654,135,0
lift,fields,en,A1.1.2,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.00018536981368623447,223,0
lift,fields,en,A1.1.2,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.004295702093036846,218,0
lift,fields,en,A1.1.2,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0007748376432908272,220,0
lift,fields,en,A1.1.2,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.014651523191699998,173,0
lift,fields,en,A1.1.2,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.014124627707527088,200,0
lift,fields,en,A1.1.2,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.002764948789645896,165,0
lift,fields,en,A1.1.2,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.0047961639658232755,175,0
lift,fields,en,A1.1.2,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.008108389497021277,192,0
lift,fields,en,A1.1.2,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.0021399848189826475,190,0
lift,fields,en,A1.1.2,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.009686009547429146,193,0
lift,fields,en,A1.1.2,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.005579195275063339,168,0
lift,fields,en,A1.1.2,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.0009106992112618927,195,0
lift,fields,en,A1.1.2,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.0033191374289871455,246,0
lift,fields,en,A1.1.2,google/gemma-2-9b>google/gemma-2-9b-it,-0.008123246379533027,190,0
lift,fields,en,A1.1.2,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.0028067255528028204,227,0
lift,fields,en,A1.1.2,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.007039653615236837,179,0
lift,fields,en,A1.1.2,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.00474423167417637,200,0
lift,fields,en,A1.1.2,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.0032861544516543414,148,0
lift,fields,en,A1.1.2,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.002771909894935273,221,0
lift,fields,en,A1.1.2,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.0016533806594364177,86,0
lift,fields,en,A1.1.2,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.000981056321423271,195,0
lift,fields,en,A1.1.2,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.0041404522927848955,155,0
lift,fields,en,A1.1.2,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,-0.004411348071199415,146,0
lift,fields,en,A1.1.2,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-5.5756318947988415e-05,164,0
lift,fields,en,A1.1.2,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,-0.008993386918805635,211,0
lift,fields,en,A1.1.2,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,-0.010547716658238598,220,0
lift,fields,en,A1.1.2,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.014843159538347698,209,0
lift,fields,en,A1.1.2,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.004711589209635113,178,0
lift,fields,en,A1.1.2,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.008224676185884813,149,0
lift,fields,en,A1.1.2,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0060682002926580065,193,0
lift,fields,en,A1.1.2,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.002491029890447927,180,0
lift,fields,en,A1.1.2,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.0035148527956496826,204,0
lift,fields,en,A1.1.2,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.0004098642747268054,222,0
lift,fields,en,A1.1.2,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.0013129879957356917,186,0
lift,fields,en,A1.1.2,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.006706401514600417,183,0
lift,fields,en,A1.1.2,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,8.840124456709883e-06,214,0
lift,fields,en,A1.1.2,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.002758630539669645,93,0
lift,fields,en,A1.1.2,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.0021880446873958617,159,0
lift,fields,en,A1.5.1,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.002402814197233726,105,0
lift,fields,en,A1.5.1,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.0047137389654187695,56,0
lift,fields,en,A1.5.1,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.007832504540833209,85,0
lift,fields,en,A1.5.1,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0005349438768932493,92,0
lift,fields,en,A1.5.1,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.0009236020394486534,69,0
lift,fields,en,A1.5.1,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.003573807664952833,76,0
lift,fields,en,A1.5.1,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.0009515271123673487,93,0
lift,fields,en,A1.5.1,LLM360/Amber>LLM360/AmberSafe,-0.0129891654343502,46,0
lift,fields,en,A1.5.1,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.0031516842526846424,64,0
lift,fields,en,A1.5.1,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.0011316328558455399,105,0
lift,fields,en,A1.5.1,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.0017172938182446185,109,0
lift,fields,en,A1.5.1,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.001379628583318689,56,0
lift,fields,en,A1.5.1,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.004260934935541178,87,0
lift,fields,en,A1.5.1,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0014533114637654894,108,0
lift,fields,en,A1.5.1,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0063820690689718055,77,0
lift,fields,en,A1.5.1,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.018048013766928255,66,0
lift,fields,en,A1.5.1,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.0011733248790739385,81,0
lift,fields,en,A1.5.1,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.02531672613256074,74,0
lift,fields,en,A1.5.1,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.00012523176958818724,78,0
lift,fields,en,A1.5.1,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.003994780582972109,92,0
lift,fields,en,A1.5.1,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.0012021627226514767,74,0
lift,fields,en,A1.5.1,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.0012060122470517788,66,0
lift,fields,en,A1.5.1,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.0016312656504275996,109,0
lift,fields,en,A1.5.1,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.000448252094915984,93,0
lift,fields,en,A1.5.1,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.0029974842390326517,107,0
lift,fields,en,A1.5.1,google/gemma-2-9b>google/gemma-2-9b-it,0.00020005762951962118,77,0
lift,fields,en,A1.5.1,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.009292689417946044,81,0
lift,fields,en,A1.5.1,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.009957294498602377,80,0
lift,fields,en,A1.5.1,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.010821470005938296,87,0
lift,fields,en,A1.5.1,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.009091706223728227,70,0
lift,fields,en,A1.5.1,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0036882137618555145,86,0
lift,fields,en,A1.5.1,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.03326404752254751,37,0
lift,fields,en,A1.5.1,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.00026290079322841274,99,0
lift,fields,en,A1.5.1,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.006407004073749631,76,0
lift,fields,en,A1.5.1,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.0037916968310090426,79,0
lift,fields,en,A1.5.1,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.006278415503085439,82,0
lift,fields,en,A1.5.1,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.001750861964530636,79,0
lift,fields,en,A1.5.1,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,-0.003446418963224045,84,0
lift,fields,en,A1.5.1,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.01088163878314242,46,0
lift,fields,en,A1.5.1,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.002894993064951243,114,0
lift,fields,en,A1.5.1,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.0019561356088049213,88,0
lift,fields,en,A1.5.1,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0037161586518830985,64,0
lift,fields,en,A1.5.1,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0014698091058886992,359,0
lift,fields,en,A1.5.1,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.0008058221459017732,74,0
lift,fields,en,A1.5.1,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.0041392382937945225,84,0
lift,fields,en,A1.5.1,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.011502897907229161,71,0
lift,fields,en,A1.5.1,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.0011250644578060937,72,0
lift,fields,en,A1.5.1,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.005405941763175079,113,0
lift,fields,en,A1.5.1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.14538977601530736,48,0
lift,fields,en,A1.5.1,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.0037243063464872904,76,0
lift,fields,en,A1.7+,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.003226114134935165,92,0
lift,fields,en,A1.7+,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.02981126318875275,34,0
lift,fields,en,A1.7+,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.01563180808703444,66,0
lift,fields,en,A1.7+,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0013274910788599746,100,0
lift,fields,en,A1.7+,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.002027055342428705,114,0
lift,fields,en,A1.7+,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.005356588542698277,44,0
lift,fields,en,A1.7+,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.0038918459786755227,81,0
lift,fields,en,A1.7+,LLM360/Amber>LLM360/AmberSafe,0.007556696509745803,78,0
lift,fields,en,A1.7+,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.006350370968142307,52,0
lift,fields,en,A1.7+,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.00033162667967523874,88,0
lift,fields,en,A1.7+,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.012718386331274867,88,0
lift,fields,en,A1.7+,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.00279737864003947,57,0
lift,fields,en,A1.7+,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.0011169225176428793,114,0
lift,fields,en,A1.7+,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.01038464128750529,79,0
lift,fields,en,A1.7+,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0007263701210289685,109,0
lift,fields,en,A1.7+,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.004307083330280493,61,0
lift,fields,en,A1.7+,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.015097980412644407,60,0
lift,fields,en,A1.7+,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.012306728159070085,62,0
lift,fields,en,A1.7+,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.002499305130123718,55,0
lift,fields,en,A1.7+,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.0024081077178470895,82,0
lift,fields,en,A1.7+,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.01165404548880394,90,0
lift,fields,en,A1.7+,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.019472553422397162,74,0
lift,fields,en,A1.7+,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.0009194026278211435,60,0
lift,fields,en,A1.7+,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.02854964384121955,99,0
lift,fields,en,A1.7+,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.0022317990339166672,84,0
lift,fields,en,A1.7+,google/gemma-2-9b>google/gemma-2-9b-it,0.013814885008658451,81,0
lift,fields,en,A1.7+,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.007170866858455108,105,0
lift,fields,en,A1.7+,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.010190031565681806,78,0
lift,fields,en,A1.7+,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0006016705062053205,79,0
lift,fields,en,A1.7+,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.0006763152359751647,54,0
lift,fields,en,A1.7+,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.00835963377047385,100,0
lift,fields,en,A1.7+,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.004831674492718166,70,0
lift,fields,en,A1.7+,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.017741515640325268,75,0
lift,fields,en,A1.7+,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.002800115177328494,50,0
lift,fields,en,A1.7+,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.014577923986014053,57,0
lift,fields,en,A1.7+,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,-0.0134744308330164,98,0
lift,fields,en,A1.7+,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,-0.014043068500589225,87,0
lift,fields,en,A1.7+,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.03746998922219606,104,0
lift,fields,en,A1.7+,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.003061315504383305,66,0
lift,fields,en,A1.7+,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.010107619461921,34,0
lift,fields,en,A1.7+,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.00217040821159674,71,0
lift,fields,en,A1.7+,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.0017131595361720357,100,0
lift,fields,en,A1.7+,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.0022404980290758954,115,0
lift,fields,en,A1.7+,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.003356183113180376,103,0
lift,fields,en,A1.7+,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.005741651577589797,88,0
lift,fields,en,A1.7+,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.007015854985266314,55,0
lift,fields,en,A1.7+,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.0030537212061247272,100,0
lift,fields,en,A1.7+,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.06832447512941225,43,0
lift,fields,en,A1.7+,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.015142483252795132,72,0
lift,fields,en,A1.7-,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.0041982876715434365,40,0
lift,fields,en,A1.7-,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.014472244832820712,36,0
lift,fields,en,A1.7-,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0010489590868381353,46,0
lift,fields,en,A1.7-,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-2.759146365871398e-06,46,0
lift,fields,en,A1.7-,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.004089909308150001,32,0
lift,fields,en,A1.7-,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.0030569006646174756,39,0
lift,fields,en,A1.7-,LLM360/Amber>LLM360/AmberSafe,-0.005277921546085666,31,0
lift,fields,en,A1.7-,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.011797737369842432,29,0
