dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,fields,en,A9+,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.11291645598718025,90,0
lift,fields,en,A9+,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.005447118151858179,100,0
lift,fields,en,A9+,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.02181358031348249,110,0
lift,fields,en,A9+,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.010406812501350688,114,0
lift,fields,en,A9+,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.025404284278267145,81,0
lift,fields,en,A9+,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.01985116520281548,105,0
lift,fields,en,A9+,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.13373981624552223,70,0
lift,fields,en,A9+,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.022843444456702,79,0
lift,fields,en,A9+,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.034716957193592406,66,0
lift,fields,en,A9+,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.05188041266710007,105,0
lift,fields,en,A9+,bigscience/bloom-7b1>bigscience/bloomz-7b1,0.03409658582115404,105,0
lift,fields,en,A9+,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.023854100954921645,88,0
lift,fields,en,A9+,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.009972877980191745,141,0
lift,fields,en,A9+,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.02055308419701067,114,0
lift,fields,en,A9+,google/gemma-2-9b>google/gemma-2-9b-it,0.08155436428273652,90,0
lift,fields,en,A9+,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.006123074458709414,114,0
lift,fields,en,A9+,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.05612243782220702,110,0
lift,fields,en,A9+,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.004516008045623619,121,0
lift,fields,en,A9+,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.1569551927430285,93,0
lift,fields,en,A9+,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.007495126194399182,126,0
lift,fields,en,A9+,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.039366709275131605,101,0
lift,fields,en,A9+,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.015748169017340333,59,0
lift,fields,en,A9+,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.019975711170417364,92,0
lift,fields,en,A9+,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.0061745801608225105,108,0
lift,fields,en,A9+,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.07416954829245266,95,0
lift,fields,en,A9+,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,-0.005835883315157664,99,0
lift,fields,en,A9+,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.02335324060763332,106,0
lift,fields,en,A9+,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.016671407409741906,124,0
lift,fields,en,A9+,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.0201411861710338,114,0
lift,fields,en,A9+,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.07122228848741781,47,0
lift,fields,en,A9+,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.04773576855563629,118,0
lift,fields,en,A9+,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.010455229021232507,49,0
lift,fields,en,A9+,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.07868123756333124,52,0
lift,fields,en,A9+,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.006286953906478598,83,0
lift,fields,en,A9+,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.001983736797616027,101,0
lift,fields,en,A9+,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.00902195132199957,131,0
lift,fields,en,A9+,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.009284831041622435,118,0
lift,fields,en,A9+,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.030815376531432764,70,0
lift,fields,en,A9+,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.032282267645526205,93,0
lift,fields,en,B1,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.01239237395027873,44,0
lift,fields,en,B1,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.02563965600651513,35,0
lift,fields,en,B1,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.008251440245822967,42,0
lift,fields,en,B1,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.003994812400944353,39,0
lift,fields,en,B1,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0034135401505403936,46,0
lift,fields,en,B1,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.017989758389660628,37,0
lift,fields,en,B1,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,-0.00964385845462261,43,0
lift,fields,en,B1,LLM360/Amber>LLM360/AmberSafe,0.01261452819749841,36,0
lift,fields,en,B1,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.03810472934629026,38,0
lift,fields,en,B1,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.002280154571284824,34,0
lift,fields,en,B1,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.008982506850946623,36,0
lift,fields,en,B1,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.03262735317321773,43,0
lift,fields,en,B1,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.008395416623005027,44,0
lift,fields,en,B1,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.005853933824083079,40,0
lift,fields,en,B1,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.003611054175077458,43,0
lift,fields,en,B1,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.03771011393487286,38,0
lift,fields,en,B1,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.008954944851587186,38,0
lift,fields,en,B1,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.005192340654359943,44,0
lift,fields,en,B1,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.009657486111273447,44,0
lift,fields,en,B1,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.03317279108561427,40,0
lift,fields,en,B1,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.02994755973216438,39,0
lift,fields,en,B1,bigscience/bloom-7b1>bigscience/bloomz-7b1,0.026711766994851237,46,0
lift,fields,en,B1,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.007124857334568145,42,0
lift,fields,en,B1,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.027853893568906246,49,0
lift,fields,en,B1,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.024911059543488025,48,0
lift,fields,en,B1,google/gemma-2-9b>google/gemma-2-9b-it,-0.0041825022497642235,48,0
lift,fields,en,B1,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.02135669375960213,40,0
lift,fields,en,B1,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.02166273761872908,41,0
lift,fields,en,B1,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.008316031068222544,39,0
lift,fields,en,B1,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.07032439547965309,37,0
lift,fields,en,B1,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.0023940704983321575,49,0
lift,fields,en,B1,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.018412000641756264,34,0
lift,fields,en,B1,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.0004002397507669564,46,0
lift,fields,en,B1,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.001239010808313018,51,0
lift,fields,en,B1,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.016133989527668237,37,0
lift,fields,en,B1,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.016026403367047325,38,0
lift,fields,en,B1,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.013328755000474092,44,0
lift,fields,en,B1,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.0106749707725079,48,0
lift,fields,en,B1,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.03635801870811696,40,0
lift,fields,en,B1,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.014493945381767284,37,0
lift,fields,en,B1,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.03412484874458498,36,0
lift,fields,en,B1,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.014353246753674524,41,0
lift,fields,en,B1,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.016511090451972958,35,0
lift,fields,en,B1,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.035114060091774715,45,0
lift,fields,en,B1,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.03034124421383569,43,0
lift,fields,en,B1,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.013261046260167397,48,0
lift,fields,en,B1,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.030414719560963168,32,0
lift,fields,en,B1,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.0035356486402147694,47,0
lift,fields,en,B1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.02605781841278761,39,0
lift,fields,en,B1,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.019787609602781062,45,0
lift,fields,en,M1,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.008267912564777236,72,0
lift,fields,en,M1,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.00788990212855095,97,0
lift,fields,en,M1,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.05371920277800519,57,0
lift,fields,en,M1,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.004992083772123394,89,0
lift,fields,en,M1,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0007167705443513514,92,0
lift,fields,en,M1,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.027446207283283987,47,0
lift,fields,en,M1,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.026661140340604253,58,0
lift,fields,en,M1,LLM360/Amber>LLM360/AmberSafe,0.03856841739228072,39,0
lift,fields,en,M1,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.0015298120194749503,34,0
lift,fields,en,M1,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.009999122821809424,28,0
lift,fields,en,M1,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.025887559320662928,51,0
lift,fields,en,M1,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.014108818919241673,72,0
lift,fields,en,M1,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.006562249390210869,78,0
lift,fields,en,M1,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.013447240441367383,54,0
lift,fields,en,M1,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.006075946841832979,75,0
lift,fields,en,M1,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.07638339965093925,41,0
lift,fields,en,M1,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.011328232890425031,78,0
lift,fields,en,M1,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.028756971922639922,43,0
lift,fields,en,M1,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.04877278849982749,50,0
lift,fields,en,M1,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.007960516644563423,57,0
lift,fields,en,M1,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.004869832514391316,59,0
lift,fields,en,M1,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.00678209129354367,57,0
lift,fields,en,M1,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.005635522871693069,47,0
lift,fields,en,M1,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.009625235550526747,84,0
lift,fields,en,M1,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.01659388764998928,59,0
lift,fields,en,M1,google/gemma-2-9b>google/gemma-2-9b-it,0.004573224602884472,68,0
lift,fields,en,M1,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.010963122737915491,70,0
lift,fields,en,M1,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.006021343172691424,75,0
lift,fields,en,M1,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.014921944384052286,76,0
lift,fields,en,M1,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.011357030658177702,60,0
lift,fields,en,M1,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0013886422574047124,76,0
lift,fields,en,M1,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.004107961760610866,36,0
lift,fields,en,M1,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.016133197051250263,64,0
lift,fields,en,M1,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.018977783539130655,38,0
lift,fields,en,M1,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.027620378918928577,50,0
lift,fields,en,M1,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.01626796076236869,48,0
lift,fields,en,M1,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.009847503522474684,46,0
lift,fields,en,M1,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.024881764527201804,45,0
lift,fields,en,M1,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.007958013043024462,53,0
lift,fields,en,M1,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.01709821148477053,58,0
lift,fields,en,M1,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.03360642431209723,52,0
lift,fields,en,M1,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0020249778152213477,52,0
lift,fields,en,M1,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.00315947123268506,123,0
lift,fields,en,M1,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.049200909952457544,43,0
lift,fields,en,M1,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.023389851860208134,61,0
lift,fields,en,M1,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.033869540119812386,58,0
lift,fields,en,M1,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.03839933869466978,54,0
lift,fields,en,M1,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.006634163027726193,73,0
lift,fields,en,M1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.0757952398069434,59,0
lift,fields,en,M1,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.08122720759901966,60,0
lift,fields,en,M2,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.053345626228801374,64,0
lift,fields,en,M2,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.050606901418884354,80,0
lift,fields,en,M2,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.0324473032723374,68,0
lift,fields,en,M2,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,7.273545618149773e-05,116,0
lift,fields,en,M2,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.009195250845094208,118,0
lift,fields,en,M2,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.01848234168200878,78,0
lift,fields,en,M2,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.025708443046401314,77,0
lift,fields,en,M2,LLM360/Amber>LLM360/AmberSafe,0.03458105854871738,88,0
lift,fields,en,M2,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.02851265711934626,35,0
lift,fields,en,M2,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0012781349511177033,64,0
lift,fields,en,M2,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.018504932411790687,63,0
lift,fields,en,M2,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.029145184062219498,74,0
lift,fields,en,M2,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.009967488751970623,113,0
lift,fields,en,M2,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.04668979246944527,77,0
