dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,levels,en,brooke_formality,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.016435598428240484,134,0
lift,levels,en,brooke_formality,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.01119427513316055,102,0
lift,levels,en,brooke_formality,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.01314719573751719,124,0
lift,levels,en,brooke_formality,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.013263875577188349,116,0
lift,levels,en,brooke_formality,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.023046429823486234,77,0
lift,levels,en,brooke_formality,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0013419038803357479,105,0
lift,levels,en,brooke_formality,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0021640251720236522,249,0
lift,levels,en,brooke_formality,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.0093449230998734,104,0
lift,levels,en,brooke_formality,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.025686525171466468,134,0
lift,levels,en,brooke_formality,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.0002424070942888305,144,0
lift,levels,en,brooke_formality,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.004348484232874875,116,0
lift,levels,en,brooke_formality,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.0049197525633823186,139,0
lift,levels,en,brooke_formality,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.059791343091844924,83,0
lift,levels,en,brooke_formality,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.03393680813787161,122,0
lift,levels,en,brooke_formality_absz,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.0016741875271801556,141,0
lift,levels,en,brooke_formality_absz,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.018988051841909975,178,0
lift,levels,en,brooke_formality_absz,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.019134596845697755,145,0
lift,levels,en,brooke_formality_absz,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.0019079627302675353,147,0
lift,levels,en,brooke_formality_absz,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0007765430114860033,142,0
lift,levels,en,brooke_formality_absz,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.016243519011297683,116,0
lift,levels,en,brooke_formality_absz,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.0028591216790660786,113,0
lift,levels,en,brooke_formality_absz,LLM360/Amber>LLM360/AmberSafe,0.004608704331916554,101,0
lift,levels,en,brooke_formality_absz,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.03206376240562227,92,0
lift,levels,en,brooke_formality_absz,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0014119489440582366,73,0
lift,levels,en,brooke_formality_absz,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.014881384522499989,137,0
lift,levels,en,brooke_formality_absz,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.01652433920301217,125,0
lift,levels,en,brooke_formality_absz,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.007214184974161584,146,0
lift,levels,en,brooke_formality_absz,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.008594778496565193,105,0
lift,levels,en,brooke_formality_absz,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0019099898151868277,154,0
lift,levels,en,brooke_formality_absz,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.0042993381877630245,98,0
lift,levels,en,brooke_formality_absz,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0005882893811075697,132,0
lift,levels,en,brooke_formality_absz,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.0022145866595069553,117,0
lift,levels,en,brooke_formality_absz,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.019561286698478685,126,0
lift,levels,en,brooke_formality_absz,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.029063803810953557,118,0
lift,levels,en,brooke_formality_absz,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.010763874943185543,123,0
lift,levels,en,brooke_formality_absz,bigscience/bloom-7b1>bigscience/bloomz-7b1,0.011619904311222574,107,0
lift,levels,en,brooke_formality_absz,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.039553533558977005,92,0
lift,levels,en,brooke_formality_absz,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.0007176648703256586,108,0
lift,levels,en,brooke_formality_absz,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.001854621758602291,132,0
lift,levels,en,brooke_formality_absz,google/gemma-2-9b>google/gemma-2-9b-it,-0.012310461539712282,142,0
lift,levels,en,brooke_formality_absz,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.0029792460155437252,128,0
lift,levels,en,brooke_formality_absz,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.00755279842375272,118,0
lift,levels,en,brooke_formality_absz,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0025161207996753075,153,0
lift,levels,en,brooke_formality_absz,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.03811869265076935,103,0
lift,levels,en,brooke_formality_absz,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0014533435442275991,155,0
lift,levels,en,brooke_formality_absz,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.011356126314705872,54,0
lift,levels,en,brooke_formality_absz,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.01871693629976598,113,0
lift,levels,en,brooke_formality_absz,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.008675629807003931,103,0
lift,levels,en,brooke_formality_absz,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,-0.023903887035424436,106,0
lift,levels,en,brooke_formality_absz,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.004768820373870406,93,0
lift,levels,en,brooke_formality_absz,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.007794022538191414,134,0
lift,levels,en,brooke_formality_absz,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.005308503555103531,102,0
lift,levels,en,brooke_formality_absz,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.006234609609112507,124,0
lift,levels,en,brooke_formality_absz,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.006289941047399979,116,0
lift,levels,en,brooke_formality_absz,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.010928984074012157,77,0
lift,levels,en,brooke_formality_absz,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0006363521920474982,105,0
lift,levels,en,brooke_formality_absz,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0010262152021787878,249,0
lift,levels,en,brooke_formality_absz,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.004431511366992936,104,0
lift,levels,en,brooke_formality_absz,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.012180959335817962,134,0
lift,levels,en,brooke_formality_absz,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.0001149533048372608,144,0
lift,levels,en,brooke_formality_absz,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.00206212047988235,116,0
lift,levels,en,brooke_formality_absz,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.002333025020582197,139,0
lift,levels,en,brooke_formality_absz,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.028354007168114065,83,0
lift,levels,en,brooke_formality_absz,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.016093374917603476,122,0
lift,levels,en,brooke_formality_z,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.003908128661932659,141,0
lift,levels,en,brooke_formality_z,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.044324634148135235,178,0
lift,levels,en,brooke_formality_z,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.04466672051556313,145,0
lift,levels,en,brooke_formality_z,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.004453840272372095,147,0
lift,levels,en,brooke_formality_z,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0018127180803475893,142,0
lift,levels,en,brooke_formality_z,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.03791795195465564,116,0
lift,levels,en,brooke_formality_z,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.006674171919516891,113,0
lift,levels,en,brooke_formality_z,LLM360/Amber>LLM360/AmberSafe,0.010758298698039521,101,0
lift,levels,en,brooke_formality_z,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.07484783325191208,92,0
lift,levels,en,brooke_formality_z,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.003295973747190506,73,0
lift,levels,en,brooke_formality_z,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.03473826225403791,137,0
lift,levels,en,brooke_formality_z,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.03845265125850574,125,0
lift,levels,en,brooke_formality_z,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.016840385328573182,146,0
lift,levels,en,brooke_formality_z,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.020063164753093103,105,0
lift,levels,en,brooke_formality_z,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0044585721847441515,154,0
lift,levels,en,brooke_formality_z,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.010036131870626538,98,0
lift,levels,en,brooke_formality_z,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0013732694542824848,132,0
lift,levels,en,brooke_formality_z,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.005169605828404674,117,0
lift,levels,en,brooke_formality_z,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.04566276117190335,126,0
lift,levels,en,brooke_formality_z,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.06784489960314491,118,0
lift,levels,en,brooke_formality_z,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.02512658080171879,123,0
lift,levels,en,brooke_formality_z,bigscience/bloom-7b1>bigscience/bloomz-7b1,0.027124847336601386,107,0
lift,levels,en,brooke_formality_z,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.09233153136848067,92,0
lift,levels,en,brooke_formality_z,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.0016752762781036539,108,0
lift,levels,en,brooke_formality_z,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.004329324125383717,132,0
lift,levels,en,brooke_formality_z,google/gemma-2-9b>google/gemma-2-9b-it,-0.02873684506896478,142,0
lift,levels,en,brooke_formality_z,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.00695458337567834,128,0
lift,levels,en,brooke_formality_z,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.017630825411406575,118,0
lift,levels,en,brooke_formality_z,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.005873490068736963,153,0
lift,levels,en,brooke_formality_z,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.08898211991507873,103,0
lift,levels,en,brooke_formality_z,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.003392602960313084,155,0
lift,levels,en,brooke_formality_z,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.0265090989023083,54,0
lift,levels,en,brooke_formality_z,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.043691757362382906,113,0
lift,levels,en,brooke_formality_z,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.02025189947877387,103,0
lift,levels,en,brooke_formality_z,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,-0.05579988175643014,106,0
lift,levels,en,brooke_formality_z,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.011132064529307652,93,0
lift,levels,en,brooke_formality_z,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.01819392533915187,134,0
lift,levels,en,brooke_formality_z,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.012391870420044783,102,0
lift,levels,en,brooke_formality_z,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.014553720006726304,124,0
lift,levels,en,brooke_formality_z,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.01468288258640544,116,0
lift,levels,en,brooke_formality_z,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.025512002217214013,77,0
lift,levels,en,brooke_formality_z,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.0014854645614361514,105,0
lift,levels,en,brooke_formality_z,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0023955387194294206,249,0
lift,levels,en,brooke_formality_z,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.010344669463758255,104,0
lift,levels,en,brooke_formality_z,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.028434542449570974,134,0
lift,levels,en,brooke_formality_z,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.00026834049240296817,144,0
lift,levels,en,brooke_formality_z,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.004813697403038476,116,0
lift,levels,en,brooke_formality_z,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.005446081638955016,139,0
lift,levels,en,brooke_formality_z,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.06618799047021366,83,0
lift,levels,en,brooke_formality_z,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.03756746407533508,122,0
lift,levels,en,brysbaert_concreteness,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.0070710889801415995,1842,0
lift,levels,en,brysbaert_concreteness,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.05203700675580221,1737,0
lift,levels,en,brysbaert_concreteness,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.03596142861925304,1852,0
lift,levels,en,brysbaert_concreteness,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.005791578145294284,1829,0
lift,levels,en,brysbaert_concreteness,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0006337430756914738,1827,0
lift,levels,en,brysbaert_concreteness,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.0031709798420157184,1843,0
lift,levels,en,brysbaert_concreteness,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,-0.00911714742687052,1845,0
lift,levels,en,brysbaert_concreteness,LLM360/Amber>LLM360/AmberSafe,-0.01204306395845267,1810,0
lift,levels,en,brysbaert_concreteness,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.04371255290230243,1838,0
lift,levels,en,brysbaert_concreteness,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0032372893546666736,1846,0
lift,levels,en,brysbaert_concreteness,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.02056311279372336,1771,0
lift,levels,en,brysbaert_concreteness,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.03429582095560381,1741,0
lift,levels,en,brysbaert_concreteness,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.0025382791705575573,1829,0
lift,levels,en,brysbaert_concreteness,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.01583084780325834,1837,0
lift,levels,en,brysbaert_concreteness,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.00222868072718361,1846,0
lift,levels,en,brysbaert_concreteness,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.032902548315122855,1849,0
lift,levels,en,brysbaert_concreteness,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.02244384418882031,1814,0
lift,levels,en,brysbaert_concreteness,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.010740245187898945,1814,0
lift,levels,en,brysbaert_concreteness,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.025551896110098796,1830,0
lift,levels,en,brysbaert_concreteness,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.022406509134499902,1858,0
lift,levels,en,brysbaert_concreteness,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.013798811357842182,1799,0
lift,levels,en,brysbaert_concreteness,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.012557224340882031,1832,0
lift,levels,en,brysbaert_concreteness,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.02724146016468577,1836,0
lift,levels,en,brysbaert_concreteness,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.004907870303847152,1829,0
lift,levels,en,brysbaert_concreteness,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.015995153677679383,1840,0
lift,levels,en,brysbaert_concreteness,google/gemma-2-9b>google/gemma-2-9b-it,-0.025662982332219655,1799,0
lift,levels,en,brysbaert_concreteness,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.018786948625809215,1804,0
lift,levels,en,brysbaert_concreteness,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.006743561949683583,1756,0
lift,levels,en,brysbaert_concreteness,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.012114789656342113,1818,0
lift,levels,en,brysbaert_concreteness,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.03488742655244248,1755,0
lift,levels,en,brysbaert_concreteness,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.017651381608307162,1830,0
lift,levels,en,brysbaert_concreteness,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.020870696361387414,887,0
lift,levels,en,brysbaert_concreteness,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.02330516984681088,1860,0
lift,levels,en,brysbaert_concreteness,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.003772931703091301,1789,0
lift,levels,en,brysbaert_concreteness,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.016829519356079483,1840,0
lift,levels,en,brysbaert_concreteness,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.023621627755624104,1811,0
lift,levels,en,brysbaert_concreteness,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,-0.020156008447792886,1845,0
lift,levels,en,brysbaert_concreteness,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,-0.032918984593682754,1845,0
lift,levels,en,brysbaert_concreteness,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.024881229451295343,1814,0
lift,levels,en,brysbaert_concreteness,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.005337551710309994,1782,0
lift,levels,en,brysbaert_concreteness,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.043637862793032695,1846,0
lift,levels,en,brysbaert_concreteness,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.004710099670725409,1807,0
lift,levels,en,brysbaert_concreteness,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.0034683465782391885,1871,0
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.016879749100315807,1844,0
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.01057758325634425,1849,0
lift,levels,en,brysbaert_concreteness,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.0009247279262541967,1826,0
lift,levels,en,brysbaert_concreteness,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.02489762543924834,1824,0
lift,levels,en,brysbaert_concreteness,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.01131092807668072,1852,0
lift,levels,en,brysbaert_concreteness,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.0005163008980120074,1683,0
lift,levels,en,brysbaert_concreteness,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.008241575381942203,1832,0
