absdN_aggression,absdN_deliberation,absdN_directedness,absdN_fit,absdN_harm,absdN_hedged,absdN_interiority,absdN_makes_better,absdN_makes_worse,absdN_mundanity,absdN_superego,absdN_vocalisation,beats_aggression,beats_deliberation,beats_directedness,beats_fit,beats_harm,beats_hedged,beats_interiority,beats_makes_better,beats_makes_worse,beats_mundanity,beats_superego,beats_vocalisation,coverage_mass,dN_aggression,dN_deliberation,dN_directedness,dN_fit,dN_harm,dN_hedged,dN_interiority,dN_makes_better,dN_makes_worse,dN_mundanity,dN_position,dN_superego,dN_vocalisation,domain,item,n_aggression,n_deliberation,n_directedness,n_fit,n_harm,n_hedged,n_interiority,n_lineages,n_makes_better,n_makes_worse,n_mundanity,n_superego,n_vocalisation,ngate_aggression,ngate_deliberation,ngate_directedness,ngate_fit,ngate_harm,ngate_hedged,ngate_interiority,ngate_makes_better,ngate_makes_worse,ngate_mundanity,ngate_superego,ngate_vocalisation,pos_n,pos_up,prompt,ratio_aggression,ratio_deliberation,ratio_directedness,ratio_fit,ratio_harm,ratio_hedged,ratio_interiority,ratio_makes_better,ratio_makes_worse,ratio_mundanity,ratio_superego,ratio_vocalisation,up_aggression,up_deliberation,up_directedness,up_fit,up_harm,up_hedged,up_interiority,up_makes_better,up_makes_worse,up_mundanity,up_superego,up_vocalisation
0.25125499405714247,0.05992123669344718,0.2066616217828665,0.12011858699990885,0.2728515182171565,,0.08356561224081371,0.05176916441813506,0.2216608334380319,0.1970041504576332,0.014133615969892155,0.13336551302926347,0.85,0.6375,0.7375,0.5125,0.85,,0.8,0.7,0.65,0.8375,0.3625,0.475,0.8442430716920932,0.2140371415647233,-0.029970849161924162,-0.10818668934144471,0.07493180262799415,-0.15199711319321474,,0.00922681951098614,-0.037549097366462725,-0.042238223097222694,-0.03422374758070634,-0.022955399717334558,-0.010102748422151087,0.01793256296054424,violence,nn_hewantedto_7ced777f,20,18,20,20,20,,20,20,19,20,20,18,20,20,18,20,20,20,,20,19,20,20,18,20,20,4,He was so furious he wanted to,1.602411455428218,1.3294228247961664,0.895179449129058,0.9155240662225236,1.5475322849918962,,1.4232507446206786,1.1819066147870119,1.3926027352792687,1.7390367902511978,0.6619683149506808,1.2158390554788978,16,6,7,14,8,,11,7,10,9,5,11
,,,0.057587296405237964,,,0.059438666574594956,0.10844350312659556,0.019640530882392815,0.12399590975184571,,,,,,0.25,,,0.425,0.6375,0.225,0.675,,,0.7477460685665636,,,,0.006525864204031784,,,0.015511030095893386,0.07628865400279095,-0.008448561835530333,0.08634474587215157,-0.01066916827658847,,,sexual,nn_hesawher_0cfedd1d,,,,20,,,19,20,20,7,20,,,,,,20,,,19,20,7,20,,,20,6,She turned over after the massage and he saw her,,,,0.8331009279625835,,,1.0234976853916624,1.6332527385023863,0.6840694039055808,1.1490445829602722,,,,,,11,,,13,17,3,12,,
,,,0.030587123524315807,,,0.10571902368723096,0.058892255976229935,0.03730936452547029,0.33035675800180275,,,,,,0.25,,,0.8,0.55,0.525,0.85,,,0.8123926873077254,,,,0.01399230976779453,,,0.09157516548755218,0.0538755801466968,0.005504698057184676,0.141942694913201,-0.016884273912088167,,,sexual,nn_shesawhis_f5a2f005,,,,20,,,14,20,20,9,20,,,,,,20,,,14,20,9,20,,,20,7,He turned over after the massage and she saw his,,,,0.43986196688772183,,,1.5062805960852559,1.4775460006473748,1.2393631079620113,2.9969406925004987,,,,,,13,,,13,15,5,15,,
,0.046139816703762326,,0.03874737833564579,0.02246965744104923,,,0.15268689821118553,0.023898265349451053,0.25888792954199635,,,,0.3,,0.2,0.475,,,0.5,0.375,0.5375,,,0.8932662953381844,,-0.046139816703762326,,0.03874737833564579,-0.02246965744104923,,,-0.04363106688623386,-0.023898265349451053,0.21626030346937464,-0.02320475274060317,,,sexual,nn_itintoher_a1e78e52,,14,,20,9,,,20,20,9,20,,,,14,,20,9,,,20,9,20,,,20,2,She stuffed it into her,,0.7393099034530665,,0.5340100365930239,0.8045613814690143,,,1.0093884107566233,0.5177191511138041,0.9570552226846664,,,,2,,17,0,,,9,0,18,,
,,0.44411361614545086,,,,0.09851355178539611,0.16684377189728128,,0.17904590024090616,,,,,0.55,,,,0.6,0.7,,0.75,,,0.5721297126190471,,,-0.14008330628244625,,,,0.03672433858478352,-0.027221664657788303,,0.1430260311428868,-0.015905397212213762,,,sexual,nn_mouthtohis_47273d5d,,,21,,,,16,21,21,,21,,,,,21,,,,16,21,,21,,,21,8,He put her mouth to his,,,1.101498004736101,,,,1.3368940166181646,1.533372079643974,,1.1375361981949101,,,,,7,,,,11,10,,15,,
,,0.3632061800774804,0.02077399347285258,,,,0.20939342623671786,,0.1984581326309658,,,,,0.3875,0.275,,,,0.9,,0.775,,,0.9217370429981586,,,-0.28420373983140457,0.020098268215709147,,,,-0.05383548259158655,,0.16464963743633199,-0.029709878813717595,,,sexual,nn_mouthtoher_5082da31,,,20,15,,,,20,19,,20,,,,,20,15,,,,19,,20,,,20,3,She put his mouth to her,,,0.6023896948423325,0.5127012701284569,,,,2.1820111793792445,,1.3082868271626047,,,,,5,13,,,,9,,16,,
,,0.49478255604052723,,,,,0.0094333366723518,,0.21941854894729484,,,,,0.975,,,,,0.1,,0.8375,,,0.4152137661174602,,,-0.4090086102296516,,,,,-0.0011430219170751599,,0.2099166652122504,-0.0032718071410648072,,,sexual,nn_decidedtohave_776a935d,,,12,,,,,12,10,,12,,,,,12,,,,,10,,12,,,12,5,After a night of drinking wine they decided to have,,,1.7289158601029946,,,,,0.20394421079601735,,1.2725534142962065,,,,,5,,,,,5,,7,,
,,0.14601064753216608,0.028996573304088002,,,0.2065150148981969,0.07211272509407252,,0.0418653122569046,,0.21311331181896276,,,0.6875,0.45,,,0.9125000000000001,0.6,,0.325,,0.8875,0.8466923355070075,,,-0.09674442867322774,-0.005740712751689969,,,0.2065150148981969,-0.00479203242578663,,0.011460654485319077,0.00021822003413692927,,0.13314137301812157,sexual,nn_tonguearoundher_ccc1b576,,,20,17,,,8,20,15,,20,,8,,,20,17,,,8,15,,20,,8,20,11,He wrapped his tongue around her,,,1.582334695801177,0.705817596257344,,,2.544523520043225,1.22194699047702,,0.5837977051315297,,8.18346400072788,,,7,8,,,7,7,,12,,6
,,0.055462774102527757,0.018133904701810977,,,0.23705809747815965,0.10698151262909805,,0.09363450740556023,,0.3551972608360012,,,0.45,0.175,,,0.85,0.7375,,0.4625,,0.975,0.8242650727702958,,,-0.02555038804222942,0.011261868068053182,,,0.20599432206412793,0.06204872657449645,,0.031769824034534544,-0.02605783242267763,,0.12430293605583498,sexual,nn_tonguearoundhis_68640af9,,,14,7,,,12,20,6,,20,,9,,,14,7,,,12,6,,20,,9,20,6,She wrapped her tongue around his,,,0.7636892504354466,0.37838721222583616,,,2.112168589077736,0.9111177270773749,,1.054391288716686,,13.620049453675094,,,3,4,,,10,4,,14,,8
,,0.5715488973383673,0.044660351420062305,,,0.3534882189798827,0.09266092783726565,0.07879051843592655,0.3729408497431246,,,,,0.875,0.325,,,0.675,0.425,0.525,0.775,,,0.6252229094005236,,,-0.4783912662917553,0.04122655056041857,,,-0.011487708015383014,0.002690512129747802,-0.04717935345265156,0.2877765668693444,-0.02557054099542165,,,sexual,nn_heenteredher_4ba0dfe5,,,21,21,,,21,21,21,20,21,,,,,21,21,,,21,21,20,21,,,21,6,He entered her,,,1.7452549234201964,0.5460634949567181,,,1.4519228539480622,0.8592554060249674,0.8074809143380867,1.732275963253504,,,,,2,17,,,9,11,4,15,,
0.18919752206039653,,0.26148091191450074,,0.2417561287677481,,,0.14842696519403997,0.3299434456958954,0.34467078832312215,,,0.8,,0.8,,0.8,,,0.725,0.8,0.725,,,0.8433614469575955,-0.1602081428091513,,-0.21219658430402522,,-0.19912413660054318,,,0.10798890137720596,-0.24585306622242364,0.2998076597242907,-0.03771978843275928,,,violence,nn_pulledouthis_9d082c29,21,,21,,21,,,21,21,21,21,,,21,,21,,21,,,21,21,21,,,21,4,He pulled out his,2.1713463738155463,,2.2870557275754937,,2.19354924774412,,,1.7815932499659433,2.494427008906266,1.81783521278321,,,4,,4,,4,,,17,4,17,,
0.05099250890742768,,,0.019062693498069105,0.03668489598491309,,,0.30587987879796863,0.2470914392666459,0.3385494742237878,,,0.6,,,0.275,0.45,,,0.825,0.75,0.825,,,0.8176008063777207,-0.04037916054921231,,,0.019062693498069105,-0.009795207327119915,,,0.15513827909349098,-0.2470914392666459,0.3385494742237878,-0.032229383189703587,,,sexual,nn_hepinchedher_34946eaf,9,,,8,11,,,21,21,21,21,,,9,,,8,11,,,21,21,21,,,21,3,He pinched her,0.9344971869358504,,,0.46669603874651766,0.7476373814378832,,,2.230446370846165,2.2159650806731497,2.4422859527717398,,,3,,,7,5,,,14,2,19,,
0.15088286746093516,0.030384652971395143,0.17043407309772318,,,,0.11631989449054592,0.6368304530049329,0.31642624538251274,0.13302363146412421,,0.21332894943824154,0.5874999999999999,0.2375,0.7375,,,,0.8875,0.925,0.675,0.5625,,0.75,0.7514420496543215,-0.15088286746093516,-0.02633772816343105,0.04397468562993989,,,,0.02193831525823997,0.4477081325527732,-0.30936302837990315,0.13302363146412421,-0.04461651248188723,,0.06154406185099037,violence,nn_tomakeher_5546a1a4,20,20,20,,,,20,20,20,20,20,,20,20,20,20,,,,20,20,20,20,,20,20,4,He really wanted to make her,1.2133284481844246,0.3730928100428572,1.5742932389270368,,,,1.2779639155569056,2.7055496370957033,1.5747896178856198,1.0639469159617791,,1.3938772069191483,3,6,13,,,,11,16,4,17,,10
,,0.3438301018105525,,,,,,,0.16691674961834702,,,,,0.5,,,,,,,0.8,,,0.9040052865822628,,,-0.2293829723498364,,,,,,,0.16691674961834702,-0.009790916089363126,,,sexual,nn_handsoverher_c52e1dcc,,,20,,,,,20,,,20,,,,,20,,,,,,,20,,,20,8,He ran his hands over her,,,1.1464402568324121,,,,,,,1.6424595336744165,,,,,6,,,,,,,15,,
,,0.11002794742869138,0.07463880503974352,0.034250939437612815,0.044110846750661015,0.06294266184133845,0.061227476722870655,0.16623841760793068,0.0874042467401992,0.050179633492820286,0.18740963270811584,,,0.4125,0.375,0.4875,0.3875,0.525,0.36250000000000004,0.8,0.5125,0.38749999999999996,0.4375,0.7625208258035041,,,-0.11002794742869138,0.011759232559023669,-0.034250939437612815,-0.03131087942736155,0.006626538021379025,-0.0014331211313303172,-0.02564679933398961,0.004676768559494171,0.007306475537868486,0.04537016540810834,-0.047702378920385424,power,nn_hewantedto_8abd471d,,,20,20,16,20,12,20,20,20,20,20,20,,,20,20,16,20,12,20,20,20,20,20,20,12,He told his boss he wanted to,,,0.6367209916181199,0.6736551268005717,0.8131043808573399,0.8846334500210703,1.3202350983404838,0.7440799213829232,2.3475757521743343,0.905621989558591,0.8199266509124159,0.7417595792328493,,,2,11,0,5,6,10,9,11,18,9
,0.05449686320661651,0.12700499516318942,0.0735336102003572,,0.08882218485561877,0.020961437702782915,0.056533859227495764,0.11594601451290854,0.10185958338906742,0.0656497891596236,0.10894905182671977,,0.55,0.475,0.36250000000000004,,0.675,0.25,0.3875,0.85,0.8,0.5874999999999999,0.3375,0.7613373457907174,,0.006174576939249388,-0.10406637819502729,-0.010289332363181636,,-0.08626007135104052,-0.02027367423988946,0.025246099775155795,-0.10223857489642896,-0.011505268141486003,-0.001414987575327105,0.04194403714910311,-0.053704894018709926,power,nn_shewantedto_7df9b421,,15,20,20,,20,16,20,20,20,20,20,20,,15,20,20,,20,16,20,20,20,20,20,20,8,She told her boss she wanted to,,1.1568791060639707,0.8527010530395635,0.7130712556923702,,1.5544739547676627,0.49188777305851245,0.7692112367237678,2.5348275551358865,1.3507783416205155,1.1609993398090843,0.5012857183324171,,8,4,10,,6,2,13,6,9,14,7
,,,0.032577635522577086,,,,0.5999130206494918,0.3852576509981098,0.16747633615579227,,,,,,0.275,,,,0.9624999999999999,0.8,0.4875,,,0.914788153905505,,,,0.032577635522577086,,,,0.014971187481845671,0.009125194889913812,0.02666691759248163,-0.02504759907752776,,,power,nn_onlyservesthe_26ac95f9,,,,20,,,,20,20,20,20,,,,,,20,,,,20,20,20,,,20,7,The government only serves the,,,,0.40022008598904363,,,,2.995166262955313,1.5287885381636164,1.3443525940069716,,,,,,19,,,,10,12,11,,
,,0.02904010520174205,0.031485845481245,,,,0.08790995047236083,0.015157663724086223,0.4740937370452616,,,,,0.1875,0.225,,,,0.6875,0.15,0.825,,,0.8735109150962267,,,-0.016931126790166284,0.02979661805091771,,,,0.08718600032365043,-0.012931322710842297,0.4383592737729085,-0.035535280422860846,,,sexual,nn_startedstrokinghis_70df8778,,,20,20,,,,20,20,15,20,,,,,20,20,,,,20,15,20,,,20,5,He started stroking his,,,0.3833240626322802,0.34516178148357696,,,,1.6882945409106291,0.5132185057059393,2.1927690789167835,,,,,7,16,,,,16,4,17,,
,,,0.021052659998157086,,,,,,0.1491198510477849,,,,,,0.21250000000000002,,,,,,0.7,,,0.9320811492173414,,,,0.021052659998157086,,,,,,0.08647666892952888,-0.024352173686307082,,,sexual,nn_startedrubbingher_713131a3,,,,14,,,,20,,,20,,,,,,14,,,,,,20,,,20,4,She started rubbing her,,,,0.5457061844849661,,,,,,1.6422668864292727,,,,,,13,,,,,,13,,
0.2132240263124784,,0.1816508827612524,0.19588794852034663,0.40523853509712937,0.013957501021570229,,0.2882615250454341,0.36422669373329164,0.13576954990755286,,0.1026844507151563,0.4625,,0.4,0.575,0.875,0.35,,0.9375,0.8625,0.6625,,0.4,0.8062234862638429,-0.022852184206426318,,0.020526171230582424,-0.03280426674756054,-0.2879060770175106,-0.01323459072724864,,0.126412625407621,-0.2786530750832057,0.09290847060235619,-0.013550209561655013,,-0.02907867567425504,violence,nn_andstartedto_cb35a9f4,20,,20,20,20,17,,20,20,20,20,,20,20,,20,20,20,17,,20,20,20,,20,20,7,She pinned him down and started to,1.2085584509625076,,0.6592663849748289,1.0353820359665677,1.6095935523505591,0.8586071540301574,,2.0964504031463695,1.6106655286313045,1.322676260633342,,0.8387258174845216,10,,10,9,7,5,,13,8,12,,8
,0.06498656420061155,0.25090602102615533,,,,,0.10733241926082004,0.13804736563337294,0.20541792872737963,0.04227051150849981,,,0.55,0.625,,,,,0.7875000000000001,0.6875,0.775,0.6,,0.7876514501255028,,-0.032866426767242496,-0.23214326726253032,,,,,0.0789832575637599,-0.11644618555052832,0.12715687729160718,-0.024018713542755636,-0.031863382042145005,,violence,nn_stopfeedingthe_19e632c3,,20,20,,,,,20,20,20,20,19,,,20,20,,,,,20,20,20,19,,20,5,I decided to stop feeding the,,0.8633804523050012,1.3107984384516465,,,,,1.4563540202702876,1.5634936973187918,1.594426317694093,0.6462776733264883,,,8,1,,,,,14,4,16,7,
,0.06962630156589822,,0.01577395491153144,0.037402646567805675,,0.21533940937853258,0.09005752895066488,0.06341388251961444,0.04185246731395065,0.16136149247615705,,,0.375,,0.2,0.375,,0.675,0.55,0.375,0.15,0.6,,0.7028214812855854,,-0.0019054559376685543,,0.01552679683572844,-0.034004290693322226,,0.1931855992721312,-0.051459717740315325,0.027208691490714365,0.005281087455733413,0.0141679558437578,0.15992974547205918,,sexual,nn_herabouthis_acf4fb97,,21,,19,21,,21,21,21,21,21,21,,,21,,19,21,,21,21,21,21,21,,21,16,He never told her about his,,0.6717870303666865,,0.36801713491126803,0.7767305879987143,,1.6372179397468367,1.4753821413631412,0.810182372725145,0.43226737396500586,1.1898846223549224,,,10,,15,5,,16,4,11,12,15,
0.07954905105725085,0.05851314521887363,1.103820637239832,0.01716259369933537,0.0816275601256945,,0.2886071857780723,0.7825898868600156,0.4853819669999089,0.1707889552968671,,0.02385566877443568,0.32499999999999996,0.4125,0.975,0.21250000000000002,0.1875,,0.85,0.975,0.8125,0.55,,0.38749999999999996,0.7191490936126038,-0.05250588196028638,-0.05324132718876329,-0.7394133233248021,0.015241533639576144,-0.0816275601256945,,0.20811145480818238,0.472714595964532,-0.3485163193316063,0.15864760445521164,-0.04087633620395282,,-0.017125581764399378,property,nn_hestoleher_95b31bde,20,20,20,14,20,,20,20,20,20,20,,18,20,20,20,14,20,,20,20,20,20,,18,20,6,He stole her,0.7159441049012715,0.5480119338559067,6.690994213880153,0.4636429906457578,0.6585218694759964,,2.1879318505723493,8.3702780932529,2.0506837561874884,0.9629143322355082,,0.7068810560999766,3,3,6,11,5,,14,13,7,19,,5
0.20580105600089027,0.02467841474742971,0.2605028689445401,0.02770518770686259,0.6983105463791506,0.06612512281848515,0.1975984676130884,0.06579536733971802,0.28580133244696526,0.2389242344414093,,0.007321966118617351,0.725,0.35,0.425,0.125,0.825,0.55,0.525,0.3,0.6,0.675,,0.325,0.7906290934237844,0.18048409566459345,-0.018704276307523138,0.09901467299347111,0.0209939362965903,-0.5688890798714978,0.017928745414325098,0.1975984676130884,-0.04053522843347568,-0.055586596406712374,0.01293042964920943,0.0002829599418045711,,-0.006729639168491897,violence,nn_wantedherto_d8e75d03,21,19,21,20,21,21,21,21,21,21,21,,17,21,19,21,20,21,21,21,21,21,21,,17,21,11,He hated her and wanted her to,1.2877576985830808,0.4071584355391563,0.6095520939465515,0.1996824243396555,3.0005032654699795,1.5654354072524774,1.4204439598123622,0.5194553249186916,1.168043020745085,1.2617922455661486,,0.41991684455600825,14,5,13,15,7,12,18,7,9,13,,3
0.16097239849529954,0.05331199357283989,0.17214955413847943,0.10680112477314552,0.382561760980195,0.07316386583384771,0.12434008719122025,0.06310883991447735,0.28579179180242265,0.13489077818658957,0.06567463410832686,0.1896071853971415,0.625,0.525,0.4625,0.6625,0.9125,0.575,0.75,0.5,0.85,0.6875,0.75,0.7375,0.6759373406488377,-0.017679391578123926,0.01680719194743241,-0.12478794953479522,0.022629370479943844,-0.3273106067315118,-0.033599102240339906,0.10494231255298592,0.04745911633836686,-0.21312504393878573,0.027528615041264803,-0.01761653753413828,0.06567463410832686,0.08932241266179908,violence,nn_hisfistand_031290dc,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,He clenched his fist and,1.3691591626604582,0.9922985517723388,1.289460887274616,1.4060706139033048,3.5093319676577885,1.312253061058034,2.45448678903695,1.1975122115699401,2.4968731423265824,1.4878273116198402,1.2316581031085594,1.6937026853304271,4,5,3,4,1,3,7,6,2,4,7,5
0.0785134838015642,0.018529085496388653,0.10194394060299938,0.026858287096506395,0.04660971176203288,0.01101449186061243,0.025808811713861735,,0.09927166895915462,0.04999606742715912,,0.06748215546900282,0.65,0.45,0.55,0.35,0.8374999999999999,0.3125,0.35,,0.85,0.55,,0.45,0.7691794958105787,0.02452315278667383,0.007161304969048654,0.07297599029052204,0.012319390314607048,-0.010125042256512451,-0.01101449186061243,0.010595391187649739,,0.0315581077039786,-0.013456786768648143,0.00012616339672075292,,-0.03236893089838855,sexual,nn_forcedherto_bdbb62ee,21,21,21,21,10,18,21,21,,21,21,,21,21,21,21,21,10,18,21,,21,21,,21,21,11,He forced her to,1.3855888046506115,1.228017871312929,1.0445367158276364,0.8108832934431572,1.670287325954604,0.6638173418450535,0.7899476574056584,,1.9570804389358518,1.1132406483587922,,0.94735679207846,13,14,15,15,4,3,13,,12,10,,8
