source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
O1.1,Substances and materials generally: Solid,H5,Furniture and household fittings,31,46,43,2.4654,2.0881,0.0258961,fine,32
S8+,Helping/hindering [+],X5.2-,Interest/boredom/excited/energetic [-],15,25,12,2.4649,2.2430,0.424356,fine,32
A2.1+,"Affect:- Modify, change [+]",T1,Time,32,44,79,2.4617,1.6512,0.00365777,fine,32
S7.4+,Permission [+],T1.1.2,Time: General: Present; simultaneous,33,46,124,2.4580,1.8213,0.00453386,fine,32
O4.6+,Temperature      [+],X4.2,"Mental object:- Means, method",29,35,41,2.4574,3.6540,0.000116842,fine,32
Q2.1,Speech etc:- Communicative,H1c,Architecture and kinds of houses and buildings [c],27,38,24,2.4541,1.7663,0.013853,fine,32
S7.4+,Permission [+],S1.1.3+,Participation [+],26,37,82,2.4458,2.1786,0.0200739,fine,32
L2mn,Living creatures generally [mn],M3,Vehicles and transport on land,23,36,11,2.4371,3.3883,0.132498,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],A5.3,Evaluation:- Accuracy,41,48,271,2.4351,1.7871,6.24041e-07,fine,32
O4.2-,Judgement of appearance (pretty etc.) [-],A5.2+,Evaluation:- True/false [+],25,39,38,2.4324,2.1906,0.108129,fine,32
A1.1.2,Damaging and destroying,A5.3,Evaluation:- Accuracy,31,44,70,2.4312,2.1162,0.00955988,fine,32
E5-,Fear/bravery/shock [-],M4,"Shipping, swimming etc.",25,39,18,2.4276,1.8192,0.108129,fine,32
G1.1,Government etc.,N3.2+,Measurement: Size  [+],18,26,10,2.4217,3.6238,0.0755187,fine,32
O4.2-,Judgement of appearance (pretty etc.) [-],G2.1,"Crime, law and order: Law and order",31,44,45,2.4191,2.0797,0.00955988,fine,32
B2-,Health and disease [-],N5+,Quantities [+],36,47,100,2.4188,2.2858,0.000346001,fine,32
T2+,Time: Beginning and ending [+],A5.3-,Evaluation:- Accuracy [-],38,47,92,2.4184,2.1076,2.4904e-05,fine,32
N5+,Quantities [+],E6+,"Worry, concern, confident [+]",32,40,52,2.4108,2.1051,0.000182166,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],X2.6+,Expect [+],36,47,139,2.4107,1.1477,0.000346001,fine,32
K2,Music and related activities,A5.1+,Evaluation:- Good/bad [+],29,47,117,2.4083,1.5194,0.143865,fine,32
A7-,Definite (+ modals) [-],X8+,Trying [+],27,43,30,2.4019,0.9319,0.126289,fine,32
I3.1,Work and employment: Generally,X4.2,"Mental object:- Means, method",27,36,78,2.3943,2.9074,0.00393317,fine,32
I1.2,Money: Debts,T4-,Time: Early/late [-],24,42,29,2.3917,1.9085,0.440799,fine,32
Z6,Negative,N3.2+,Measurement: Size  [+],25,40,39,2.3903,2.4955,0.15386,fine,32
Z6,Negative,S1.1.3+,Participation [+],13,25,16,2.3868,1.5127,1,fine,32
A5.3,Evaluation:- Accuracy,S8-,Helping/hindering [-],32,46,50,2.3865,1.9253,0.0113516,fine,32
Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",X3.2+,Sensory:- Sound [+],20,37,13,2.3770,2.3410,0.742829,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],N3.3,Measurement: Distance,35,47,170,2.3769,1.4802,0.00108854,fine,32
I1.2,Money: Debts,T1.1.2,Time: General: Present; simultaneous,32,41,102,2.3765,2.3031,0.000430857,fine,32
X2.3+,Learn [+],O1.2,Substances and materials generally: Liquid,23,41,17,2.3755,1.3748,0.532709,fine,32
S7.4+,Permission [+],S6+,Obligation and necessity [+],37,47,146,2.3747,1.9859,9.84888e-05,fine,32
G2.2-,General ethics [-],E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",26,44,13,2.3709,1.1900,0.291215,fine,32
T2-,Time: Beginning and ending [-],A7+++,Definite (+ modals) [+++],18,29,18,2.3671,2.8898,0.264931,fine,32
N6,Frequency etc.,N3.8+,Measurement: Speed [+],27,42,51,2.3655,1.6111,0.0884295,fine,32
L2,Living creatures generally,T1.1.1,Time: General: Past,15,26,22,2.3632,2.2477,0.557197,fine,32
Z4,Discourse Bin,M3,Vehicles and transport on land,32,45,58,2.3565,2.1035,0.00660882,fine,32
O4.6+,Temperature      [+],A15+,Safety/Danger [+],21,33,26,2.3552,3.2683,0.162756,fine,32
Z6,Negative,X4.2,"Mental object:- Means, method",17,28,30,2.3496,2.4787,0.344928,fine,32
S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",E4.1-,Happy/sad: Happy [-],27,45,35,2.3448,0.8188,0.232693,fine,32
A4.1,"Generally kinds, groups, examples",M7,Places,31,42,15,2.3441,2.9470,0.00288725,fine,32
T2+,Time: Beginning and ending [+],Z1m,Personal names [m],22,38,195,2.3435,1.7391,0.417692,fine,32
N5+,Quantities [+],A5.1+++,Evaluation:- Good/bad [+++],19,34,30,2.3403,1.2473,0.607591,fine,32
E4.1-,Happy/sad: Happy [-],X2.6+,Expect [+],31,43,17,2.3373,1.6841,0.00540157,fine,32
M8,Remaining/stationary,A1.8+,Inclusion/Exclusion [+],23,35,52,2.3357,2.7588,0.0895311,fine,32
T2-,Time: Beginning and ending [-],N3.2+,Measurement: Size  [+],38,44,94,2.3338,2.9119,9.43038e-07,fine,32
G1.1c,Government etc. [c],S8+,Helping/hindering [+],34,42,53,2.3312,3.0684,6.87711e-05,fine,32
I1.2,Money: Debts,X4.2,"Mental object:- Means, method",24,35,81,2.3288,2.0862,0.0409596,fine,32
A1.7+,Constraint [+],T1.3+,Time: Period [+],23,33,29,2.3265,2.1100,0.035082,fine,32
X2.1,"Thought, belief",O1.1,Substances and materials generally: Solid,33,48,185,2.3262,1.3700,0.0132833,fine,32
Q1.2,Paper documents and writing,E5-,Fear/bravery/shock [-],32,45,86,2.3234,2.5609,0.00660882,fine,32
X2.4,"Investigate, examine, test, search",X3.2+,Sensory:- Sound [+],23,39,45,2.3216,1.2373,0.336784,fine,32
X2.1,"Thought, belief",E5-,Fear/bravery/shock [-],27,46,81,2.3200,0.8438,0.301996,fine,32
X2.6+,Expect [+],N3.3,Measurement: Distance,36,44,70,2.3195,2.7715,2.54486e-05,fine,32
S8+,Helping/hindering [+],E5-,Fear/bravery/shock [-],31,44,49,2.3161,1.7496,0.00955988,fine,32
Q2.1,Speech etc:- Communicative,A5,Evaluation,39,48,145,2.3148,1.8259,1.52218e-05,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],A5.1,Evaluation:- Good/bad,22,32,18,2.3092,2.0793,0.0501025,fine,32
E6-,"Worry, concern, confident [-]",S1.1.2+,Reciprocity [+],30,43,79,2.3085,1.4873,0.0137182,fine,32
A1.1.2,Damaging and destroying,X4.1,Mental object:- Conceptual object,24,37,39,2.3012,2.1593,0.0988717,fine,32
I2.2,Business: Selling,M4fn,"Shipping, swimming etc. [fn]",32,42,21,2.2952,1.8574,0.000940674,fine,32
Q1.3,Telecommunications,N3.2+,Measurement: Size  [+],26,39,25,2.2919,1.7405,0.0532519,fine,32
A13.6,Degree: Diminishers,E6-,"Worry, concern, confident [-]",30,40,43,2.2893,2.3191,0.00222143,fine,32
E6-,"Worry, concern, confident [-]",K2,Music and related activities,33,44,92,2.2863,1.3729,0.00126003,fine,32
T2-,Time: Beginning and ending [-],T1.1.2,Time: General: Present; simultaneous,36,45,81,2.2849,2.3237,6.57466e-05,fine,32
O4.3,Colour and colour patterns,F1,Food,38,48,90,2.2845,1.8788,6.16964e-05,fine,32
O4.2-,Judgement of appearance (pretty etc.) [-],B3,medicines and medical treatment,15,26,13,2.2819,1.4594,0.557197,fine,32
S9,Religion and the supernatural,X3.4+,Sensory:- Sight [+],25,39,28,2.2803,2.5359,0.108129,fine,32
K4,"Drama, the theatre and showbusiness",E3+,Calm/Violent/Angry [+],25,42,33,2.2802,1.5719,0.279956,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",40,49,347,2.2777,1.6257,9.26355e-06,fine,32
P1,Education in general,A5.1-,Evaluation:- Good/bad [-],24,40,16,2.2748,2.6396,0.268187,fine,32
S7.4+,Permission [+],A5.2+,Evaluation:- True/false [+],30,42,67,2.2742,2.4786,0.0079159,fine,32
A1.4,"Chance, luck",A4.1,"Generally kinds, groups, examples",15,25,10,2.2676,2.7360,0.424356,fine,32
S1.2.6-,Sensible [-],G3,"Warfare, defence and the army; weapons",29,41,25,2.2539,2.9456,0.0115078,fine,32
O4.4,Shape,N3.7-,Measurement: Length & height [-],22,33,14,2.2530,1.5464,0.0801433,fine,32
E5-,Fear/bravery/shock [-],N3.8+,Measurement: Speed [+],33,46,61,2.2522,1.3255,0.00453386,fine,32
O4.2-,Judgement of appearance (pretty etc.) [-],E3+,Calm/Violent/Angry [+],20,32,23,2.2508,1.8381,0.215327,fine,32
H1,Architecture and kinds of houses and buildings,G2.1-,"Crime, law and order: Law and order [-]",31,48,211,2.2482,1.2702,0.0594634,fine,32
S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",A7-,Definite (+ modals) [-],19,32,12,2.2450,1.2680,0.377086,fine,32
I1.2,Money: Debts,M4fn,"Shipping, swimming etc. [fn]",20,32,11,2.2447,3.2709,0.215327,fine,32
Z8mfc,Pronouns etc. [mfc],O2,Objects generally,13,25,10,2.2440,1.1385,1,fine,32
M6,Location and direction,O1.3,Substances and materials generally: Gas,21,41,30,2.2395,0.5360,1,fine,32
X5.1-,Attention [-],T1,Time,16,27,13,2.2380,1.8460,0.442068,fine,32
A2.2,Affect:- Cause/Connected,A6.2+,Comparing:- Usual/unusual  [+],25,45,64,2.2323,1.4065,0.551484,fine,32
O4.6+,Temperature      [+],A11.1+,Importance: Important [+],35,43,52,2.2269,2.5400,4.19342e-05,fine,32
G1.1c,Government etc. [c],X2.4,"Investigate, examine, test, search",33,41,61,2.2260,3.8507,0.000112221,fine,32
N3.8-,Measurement: Speed [-],H4,Residence,20,32,14,2.2252,1.5539,0.215327,fine,32
X9.2-,Ability:- Success and failure [-],Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",28,40,51,2.2231,2.4558,0.016589,fine,32
I1.2,Money: Debts,X3.4+,Sensory:- Sight [+],34,46,82,2.2219,1.9724,0.00164149,fine,32
G1.1c,Government etc. [c],X8+,Trying [+],26,39,46,2.2218,2.3743,0.0532519,fine,32
O3,Electricity and electrical equipment,H4,Residence,21,35,31,2.2214,1.6809,0.310505,fine,32
E6-,"Worry, concern, confident [-]",A1.9,Avoiding,23,36,23,2.2189,1.9418,0.132498,fine,32
N5.1-,Entirety; maximum [-],Y2,Information technology and computing,15,27,12,2.2173,1.8805,0.701108,fine,32
N4,Linear order,E5-,Fear/bravery/shock [-],32,42,39,2.2155,3.1399,0.000940674,fine,32
G1.1c,Government etc. [c],S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",31,43,59,2.2123,3.4072,0.00540157,fine,32
N5.2+,Exceeding; waste [+],X2.4,"Investigate, examine, test, search",31,39,61,2.2114,1.8376,0.000294077,fine,32
I1.1,Money: Affluence,G2.2-,General ethics [-],28,41,55,2.2090,2.0162,0.0275332,fine,32
A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],E6+,"Worry, concern, confident [+]",25,34,36,2.2059,1.6810,0.00904119,fine,32
S4m,Kin [m],T1.1.1,Time: General: Past,21,31,14,2.1997,3.5420,0.0707555,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],Z1f,Personal names [f],34,48,178,2.1995,1.0926,0.0055152,fine,32
G1.1c,Government etc. [c],T2++,Time: Beginning and ending [++],21,30,25,2.1980,3.4914,0.0427739,fine,32
T4--,Time: Early/late [--],E4.1+,Happy/sad: Happy [+],26,38,122,2.1979,2.7333,0.0335524,fine,32
A11.1-,Importance: Important [-],H4,Residence,23,32,17,2.1967,3.2569,0.0200616,fine,32
O4.2-,Judgement of appearance (pretty etc.) [-],Q3,"Language, speech and grammar",26,38,24,2.1907,2.1041,0.0335524,fine,32
E6-,"Worry, concern, confident [-]",I2.2,Business: Selling,36,47,284,2.1885,0.8882,0.000346001,fine,32
A15-,Safety/Danger [-],K2,Music and related activities,24,36,32,2.1848,2.8323,0.0652453,fine,32
A15-,Safety/Danger [-],X5.1+,Attention [+],21,31,26,2.1840,3.0917,0.0707555,fine,32
E6-,"Worry, concern, confident [-]",A5.3,Evaluation:- Accuracy,28,44,42,2.1828,1.6924,0.0961418,fine,32
N5,Quantities,N3.8,Measurement: Speed,18,27,58,2.1818,3.5812,0.122078,fine,32
S7.4+,Permission [+],A1.8+,Inclusion/Exclusion [+],33,43,97,2.1805,1.8025,0.000606107,fine,32
X5.1-,Attention [-],A5,Evaluation,21,36,31,2.1803,2.0721,0.405032,fine,32
Z6,Negative,E6-,"Worry, concern, confident [-]",30,45,50,2.1767,2.5306,0.0356978,fine,32
X3.2++,Sensory:- Sound [++],S1.1.2+,Reciprocity [+],27,43,75,2.1750,1.2544,0.126289,fine,32
I2.2,Business: Selling,T1.1.2,Time: General: Present; simultaneous,34,45,136,2.1697,2.4266,0.000824082,fine,32
Q1.2,Paper documents and writing,S7.1-,"Power, organizing [-]",28,44,72,2.1677,1.5350,0.0961418,fine,32
A2.2,Affect:- Cause/Connected,A5.4+,Evaluation:- Authenticity [+],17,26,24,2.1667,3.2729,0.168638,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],W2,Light,21,34,30,2.1566,2.1591,0.229481,fine,32
G1.1c,Government etc. [c],A5,Evaluation,28,37,30,2.1538,4.1458,0.00256321,fine,32
H1,Architecture and kinds of houses and buildings,A1.8+,Inclusion/Exclusion [+],34,44,94,2.1537,2.1826,0.000388131,fine,32
Z6,Negative,A1.8+,Inclusion/Exclusion [+],24,44,33,2.1535,1.2729,0.651588,fine,32
Q1.3,Telecommunications,A5,Evaluation,24,39,22,2.1514,2.6642,0.199591,fine,32
X2.2+,Knowledge [+],N5.1+c,Entirety; maximum [+c],18,33,23,2.1510,1.6776,0.728332,fine,32
I1.1,Money: Affluence,S1.2,Personality traits,16,26,12,2.1495,2.6235,0.32694,fine,32
I1.2,Money: Debts,N3.2+,Measurement: Size  [+],31,42,95,2.1488,2.4022,0.00288725,fine,32
M8,Remaining/stationary,N5.1+c,Entirety; maximum [+c],34,46,60,2.1446,2.8711,0.00164149,fine,32
A8,Seem,X2.3+,Learn [+],32,44,105,2.1427,1.7452,0.00365777,fine,32
A1.5.1,Using,T3-,"Time: Old, new and young; age [-]",28,42,30,2.1419,1.4432,0.0435585,fine,32
N3.2+,Measurement: Size  [+],X2.6-,Expect [-],25,43,24,2.1414,1.6169,0.360378,fine,32
S6+,Obligation and necessity [+],O4.2-,Judgement of appearance (pretty etc.) [-],31,44,27,2.1409,3.1899,0.00955988,fine,32
H4,Residence,A7-,Definite (+ modals) [-],24,39,17,2.1402,2.2344,0.199591,fine,32
O4.4,Shape,X3.4+,Sensory:- Sight [+],35,47,167,2.1362,1.8974,0.00108854,fine,32
G1.1c,Government etc. [c],A5.3,Evaluation:- Accuracy,28,40,37,2.1359,3.2820,0.016589,fine,32
X9.2-,Ability:- Success and failure [-],A1.3+,Caution [+],25,33,21,2.1326,2.7557,0.00455138,fine,32
S7.2+,Respect [+],E4.1-,Happy/sad: Happy [-],26,45,23,2.1319,1.0235,0.371298,fine,32
N3.5,Measurement: Weight,N5+,Quantities [+],30,39,10,2.1317,3.0314,0.00106502,fine,32
I1.1,Money: Affluence,T3+,"Time: Old, new and young; age [+]",19,31,16,2.1301,0.9137,0.281042,fine,32
A2.2,Affect:- Cause/Connected,N6+,Frequency etc. [+],29,43,66,2.1285,1.2014,0.0315395,fine,32
O1.1,Substances and materials generally: Solid,N3.2-,Measurement: Size  [-],29,43,25,2.1266,1.4535,0.0315395,fine,32
N3.2-,Measurement: Size  [-],A9-,Getting and giving; possession [-],26,44,20,2.1261,1.2551,0.291215,fine,32
K4,"Drama, the theatre and showbusiness",X2.5+,Understand [+],27,41,55,2.1238,1.8013,0.0595839,fine,32
X3.3,Sensory:- Touch,T2+,Time: Beginning and ending [+],30,45,76,2.1211,1.8018,0.0356978,fine,32
X4.1,Mental object:- Conceptual object,X5.1+,Attention [+],25,40,43,2.1197,0.9632,0.15386,fine,32
G2.2-,General ethics [-],S1.2.4+,Politeness [+],26,43,30,2.1184,1.7377,0.222053,fine,32
Z6,Negative,E3-,Calm/Violent/Angry [-],31,48,60,2.1175,1.3884,0.0594634,fine,32
Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",E3+,Calm/Violent/Angry [+],23,40,54,2.1156,1.7253,0.429591,fine,32
A13.4,Degree: Approximators,A2.2,Affect:- Cause/Connected,23,37,27,2.1153,2.0409,0.187742,fine,32
A13.2,Degree: Maximizers,S8-,Helping/hindering [-],28,39,29,2.1152,2.0078,0.0094753,fine,32
T1.3,Time: Period,A2.1,"Affect:- Modify, change",32,45,74,2.1127,1.8624,0.00660882,fine,32
G2.2-,General ethics [-],E6-,"Worry, concern, confident [-]",37,48,42,2.1119,2.9502,0.000222245,fine,32
Q2.2,Speech acts,N3.8---,Measurement: Speed [---],26,34,45,2.1091,2.3171,0.00293506,fine,32
S7.2+,Respect [+],K2,Music and related activities,33,45,33,2.1081,1.7192,0.0024589,fine,32
G1.1c,Government etc. [c],X2.1,"Thought, belief",36,43,61,2.1068,3.4561,8.96304e-06,fine,32
Q2.2,Speech acts,B2,Health and disease,21,33,21,2.1028,0.7200,0.162756,fine,32
I2.2,Business: Selling,X4.2,"Mental object:- Means, method",31,41,133,2.1023,2.2405,0.00145049,fine,32
Q2.2,Speech acts,X2.3,Learn,32,44,112,2.1011,1.3919,0.00365777,fine,32
S8-,Helping/hindering [-],T3-,"Time: Old, new and young; age [-]",22,33,10,2.0998,2.0306,0.0801433,fine,32
S8-,Helping/hindering [-],S7.2+,Respect [+],25,38,55,2.0960,2.1303,0.0729514,fine,32
S2.1f,People:- Female [f],E3-,Calm/Violent/Angry [-],29,42,27,2.0945,1.7814,0.0195205,fine,32
O4.4,Shape,A11.1+,Importance: Important [+],28,45,68,2.0929,0.9764,0.135156,fine,32
B1,Anatomy and physiology,A12-,Easy/difficult [-],33,48,140,2.0892,2.5225,0.0132833,fine,32
F2,Drinks,L1-,Life and living things [-],25,47,48,2.0875,0.7931,0.770867,fine,32
N3.8-,Measurement: Speed [-],Q2.1,Speech etc:- Communicative,41,48,366,2.0868,1.7308,6.24041e-07,fine,32
N5+,Quantities [+],X8+,Trying [+],39,49,371,2.0838,1.9353,3.84591e-05,fine,32
