source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
E3-,Calm/Violent/Angry [-],Q2.2,Speech acts,35,49,851,1.1931,1.3481,0.00380165,fine,32
L1-,Life and living things [-],X5.1-,Attention [-],27,44,73,1.1907,2.9048,0.174171,fine,32
L1-,Life and living things [-],S8+,Helping/hindering [+],32,49,267,1.1844,2.2295,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],B3,medicines and medical treatment,27,48,50,1.1817,1.3403,0.470879,fine,32
L1-,Life and living things [-],Q1.2,Paper documents and writing,30,49,303,1.1785,1.8768,0.152408,fine,32
E3-,Calm/Violent/Angry [-],Z1mf,Personal names [mf],26,46,128,1.1770,0.9278,0.461391,fine,32
E3-,Calm/Violent/Angry [-],Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",32,48,322,1.1765,1.2403,0.0293049,fine,32
E3-,Calm/Violent/Angry [-],X3.4,Sensory:- Sight,33,48,603,1.1754,1.6807,0.0132833,fine,32
E3-,Calm/Violent/Angry [-],O4.3,Colour and colour patterns,25,45,150,1.1749,1.1653,0.551484,fine,32
L1-,Life and living things [-],Q3,"Language, speech and grammar",23,38,42,1.1725,2.3647,0.255875,fine,32
L1-,Life and living things [-],A11.1+,Importance: Important [+],17,30,26,1.1667,2.2046,0.584665,fine,32
L1-,Life and living things [-],I1.3,Money: Price,25,46,46,1.1652,2.1252,0.658738,fine,32
E3-,Calm/Violent/Angry [-],A4.1,"Generally kinds, groups, examples",24,47,81,1.1652,1.5408,1,fine,32
E3-,Calm/Violent/Angry [-],T2+,Time: Beginning and ending [+],31,49,613,1.1609,1.3502,0.0854331,fine,32
E3-,Calm/Violent/Angry [-],A1.7+,Constraint [+],28,48,330,1.1608,1.6015,0.312327,fine,32
E3-,Calm/Violent/Angry [-],X3.1,Sensory:- Taste,21,39,17,1.1483,0.8896,0.749259,fine,32
L1-,Life and living things [-],X3.4+,Sensory:- Sight [+],22,35,44,1.1478,2.9062,0.175465,fine,32
L1-,Life and living things [-],B3,medicines and medical treatment,21,41,37,1.1458,1.7598,1,fine,32
E3-,Calm/Violent/Angry [-],X6+,Deciding [+],25,46,166,1.1457,1.3287,0.658738,fine,32
E3-,Calm/Violent/Angry [-],N3.8-,Measurement: Speed [-],26,45,177,1.1391,1.2497,0.371298,fine,32
E3-,Calm/Violent/Angry [-],E4.1+,Happy/sad: Happy [+],30,49,376,1.1388,1.0787,0.152408,fine,32
L1-,Life and living things [-],S1.2.4+,Politeness [+],26,44,78,1.1347,2.5371,0.291215,fine,32
E3-,Calm/Violent/Angry [-],S3.2,Relationship: Intimate/sexual,28,49,278,1.1311,0.9859,0.391603,fine,32
L1-,Life and living things [-],I2.2,Business: Selling,29,48,192,1.1259,1.7179,0.193413,fine,32
E3-,Calm/Violent/Angry [-],A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],27,49,563,1.1249,1.4291,0.568172,fine,32
L1-,Life and living things [-],G2.2-,General ethics [-],27,47,115,1.1206,2.0354,0.381693,fine,32
E3-,Calm/Violent/Angry [-],Q1.2,Paper documents and writing,29,49,455,1.1198,1.2977,0.25287,fine,32
L1-,Life and living things [-],G2.1,"Crime, law and order: Law and order",25,49,115,1.1197,1.8863,1,fine,32
L1-,Life and living things [-],A2.1+,"Affect:- Modify, change [+]",30,49,292,1.1193,2.1235,0.152408,fine,32
E3-,Calm/Violent/Angry [-],A9+,Getting and giving; possession [+],26,49,907,1.1161,0.9837,0.77545,fine,32
L1-,Life and living things [-],C1,Arts and crafts,25,48,131,1.1145,1.6215,0.885433,fine,32
E3-,Calm/Violent/Angry [-],G2.2+,General ethics [+],15,29,10,1.1131,2.0409,1,fine,32
E3-,Calm/Violent/Angry [-],T3-,"Time: Old, new and young; age [-]",25,46,29,1.1115,1.0249,0.658738,fine,32
E3-,Calm/Violent/Angry [-],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],28,48,419,1.1077,1.1467,0.312327,fine,32
L1-,Life and living things [-],T2+,Time: Beginning and ending [+],29,49,391,1.1076,2.1129,0.25287,fine,32
E3-,Calm/Violent/Angry [-],X7+,Wanting; planning; choosing [+],28,49,419,1.1054,1.3219,0.391603,fine,32
L1-,Life and living things [-],E4.1+,Happy/sad: Happy [+],25,46,166,1.1050,2.1040,0.658738,fine,32
E3-,Calm/Violent/Angry [-],A3+,Being [+],28,49,590,1.1044,1.2609,0.391603,fine,32
E3-,Calm/Violent/Angry [-],A8,Seem,27,49,475,1.1027,1.1272,0.568172,fine,32
L1-,Life and living things [-],Q2.2,Speech acts,33,49,594,1.1017,2.4084,0.0212941,fine,32
L1-,Life and living things [-],T2++,Time: Beginning and ending [++],28,48,193,1.0991,1.9596,0.312327,fine,32
L1-,Life and living things [-],M5,Aircraft and flying,22,43,65,1.0975,1.2072,1,fine,32
E3-,Calm/Violent/Angry [-],A9-,Getting and giving; possession [-],30,48,647,1.0971,1.3065,0.111403,fine,32
L1-,Life and living things [-],X2.4,"Investigate, examine, test, search",30,47,203,1.0952,2.9142,0.0789407,fine,32
L1-,Life and living things [-],S5+,Groups and affiliation [+],24,44,62,1.0947,2.3786,0.651588,fine,32
L1-,Life and living things [-],M1,"Moving, coming and going",30,49,642,1.0897,2.0820,0.152408,fine,32
L1-,Life and living things [-],A1.1.2,Damaging and destroying,28,49,378,1.0891,1.9170,0.391603,fine,32
L1-,Life and living things [-],O3,Electricity and electrical equipment,14,28,14,1.0879,1.9754,1,fine,32
E3-,Calm/Violent/Angry [-],A5.1+,Evaluation:- Good/bad [+],25,45,254,1.0878,0.6820,0.551484,fine,32
E3-,Calm/Violent/Angry [-],C1,Arts and crafts,25,48,199,1.0872,1.0378,0.885433,fine,32
E3-,Calm/Violent/Angry [-],A1.1.1,"General actions, making etc.",30,49,938,1.0862,1.2195,0.152408,fine,32
L1-,Life and living things [-],A5.2+,Evaluation:- True/false [+],23,43,68,1.0816,2.3055,0.760792,fine,32
E3-,Calm/Violent/Angry [-],Z1m,Personal names [m],18,36,86,1.0764,0.9678,1,fine,32
L1-,Life and living things [-],A1.9,Avoiding,25,47,69,1.0746,2.9234,0.770867,fine,32
L1-,Life and living things [-],X6+,Deciding [+],25,47,112,1.0731,2.0727,0.770867,fine,32
L1-,Life and living things [-],A4.1,"Generally kinds, groups, examples",22,42,63,1.0702,2.0048,0.877614,fine,32
E3-,Calm/Violent/Angry [-],X3.2++,Sensory:- Sound [++],30,49,277,1.0672,1.4679,0.152408,fine,32
E3-,Calm/Violent/Angry [-],X3.2-,Sensory:- Sound [-],30,47,374,1.0650,1.7240,0.0789407,fine,32
L1-,Life and living things [-],X7+,Wanting; planning; choosing [+],27,48,239,1.0636,2.0140,0.470879,fine,32
E3-,Calm/Violent/Angry [-],M6,Location and direction,28,49,758,1.0630,1.0856,0.391603,fine,32
E3-,Calm/Violent/Angry [-],S1.2,Personality traits,25,46,120,1.0623,1.2122,0.658738,fine,32
L1-,Life and living things [-],K1,Entertainment generally,27,49,210,1.0605,1.9110,0.568172,fine,32
L1-,Life and living things [-],K2,Music and related activities,24,46,97,1.0583,2.2057,0.882996,fine,32
L1-,Life and living things [-],A9-,Getting and giving; possession [-],26,49,434,1.0579,1.7152,0.77545,fine,32
L1-,Life and living things [-],O4.4,Shape,24,46,210,1.0558,1.9995,0.882996,fine,32
L1-,Life and living things [-],T1,Time,25,47,103,1.0538,1.4860,0.770867,fine,32
L1-,Life and living things [-],O4.5,Texture,23,46,34,1.0532,1.9899,1,fine,32
L1-,Life and living things [-],N5+,Quantities [+],25,48,145,1.0506,1.4057,0.885433,fine,32
E3-,Calm/Violent/Angry [-],A14,Exclusivizers/particularizers,27,47,127,1.0488,1.2654,0.381693,fine,32
L1-,Life and living things [-],A3+,Being [+],27,49,437,1.0470,2.0397,0.568172,fine,32
L1-,Life and living things [-],T2-,Time: Beginning and ending [-],26,49,268,1.0465,1.7449,0.77545,fine,32
L1-,Life and living things [-],E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",27,48,106,1.0436,2.3803,0.470879,fine,32
L1-,Life and living things [-],X2.2+,Knowledge [+],26,49,196,1.0428,1.9010,0.77545,fine,32
L1-,Life and living things [-],A13.6,Degree: Diminishers,22,43,76,1.0412,2.3213,1,fine,32
L1-,Life and living things [-],A1.1.1,"General actions, making etc.",31,49,639,1.0411,2.2619,0.0854331,fine,32
L1-,Life and living things [-],S1.2.4-,Politeness [-],23,43,85,1.0404,1.5925,0.760792,fine,32
L1-,Life and living things [-],I3.1-,Work and employment: Generally [-],26,48,140,1.0364,1.5400,0.665466,fine,32
E3-,Calm/Violent/Angry [-],B5,Clothes and personal belongings,27,49,222,1.0337,1.2264,0.568172,fine,32
E3-,Calm/Violent/Angry [-],S7.2+,Respect [+],21,40,58,1.0329,1.6160,0.874629,fine,32
E3-,Calm/Violent/Angry [-],A2.1+,"Affect:- Modify, change [+]",27,49,380,1.0319,1.3467,0.568172,fine,32
E3-,Calm/Violent/Angry [-],A5.4+,Evaluation:- Authenticity [+],22,43,38,1.0288,1.3153,1,fine,32
L1-,Life and living things [-],A9+,Getting and giving; possession [+],25,49,606,1.0267,1.5894,1,fine,32
E3-,Calm/Violent/Angry [-],X4.2,"Mental object:- Means, method",18,36,39,1.0250,1.2261,1,fine,32
E3-,Calm/Violent/Angry [-],A1.7-,Constraint [-],25,47,215,1.0213,1.2771,0.770867,fine,32
L1-,Life and living things [-],X4.2,"Mental object:- Means, method",14,27,13,1.0190,2.2575,1,fine,32
E3-,Calm/Violent/Angry [-],Z8m,Pronouns etc. [m],25,49,535,1.0126,0.8612,1,fine,32
L1-,Life and living things [-],Z6,Negative,25,49,175,1.0119,2.1889,1,fine,32
L1-,Life and living things [-],X3.2++,Sensory:- Sound [++],24,48,161,1.0105,2.6223,1,fine,32
L1-,Life and living things [-],A5.4+,Evaluation:- Authenticity [+],21,42,23,1.0087,1.9599,1,fine,32
E3-,Calm/Violent/Angry [-],S7.2-,Respect [-],19,37,36,1.0070,0.8134,1,fine,32
E3-,Calm/Violent/Angry [-],L3,Plants,21,41,79,1.0054,1.1802,1,fine,32
E3-,Calm/Violent/Angry [-],A2.2,Affect:- Cause/Connected,25,49,398,1.0028,0.8583,1,fine,32
L1-,Life and living things [-],A1.5.1,Using,24,47,268,1.0020,1.9192,1,fine,32
L1-,Life and living things [-],A6.1-,Comparing:- Similar/different [-],23,48,119,0.9993,1.7765,0.885433,fine,32
E3-,Calm/Violent/Angry [-],T1.1.1,Time: General: Past,24,49,496,0.9972,0.8008,1,fine,32
L1-,Life and living things [-],M6,Location and direction,24,49,430,0.9862,1.7174,1,fine,32
L1-,Life and living things [-],E4.1-,Happy/sad: Happy [-],24,49,225,0.9851,1.3455,1,fine,32
L1-,Life and living things [-],X3.1,Sensory:- Taste,19,38,22,0.9835,1.8600,1,fine,32
L1-,Life and living things [-],N5.2+,Exceeding; waste [+],22,44,58,0.9833,1.6691,1,fine,32
E3-,Calm/Violent/Angry [-],A12-,Easy/difficult [-],21,47,65,0.9830,0.8217,0.560065,fine,32
E3-,Calm/Violent/Angry [-],X5.1+,Attention [+],18,36,47,0.9828,1.6179,1,fine,32
L1-,Life and living things [-],A1.7-,Constraint [-],23,48,180,0.9821,2.2256,0.885433,fine,32
L1-,Life and living things [-],X5.1+,Attention [+],16,35,42,0.9772,2.7139,0.735879,fine,32
L1-,Life and living things [-],X3.2+++,Sensory:- Sound [+++],18,38,34,0.9723,1.0958,0.871415,fine,32
L1-,Life and living things [-],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],22,48,293,0.9681,1.7219,0.665466,fine,32
L1-,Life and living things [-],X2.6-,Expect [-],13,27,31,0.9613,2.6525,1,fine,32
L1-,Life and living things [-],B5,Clothes and personal belongings,23,47,132,0.9551,2.0852,1,fine,32
E3-,Calm/Violent/Angry [-],S1.1.3-,Participation [-],20,43,96,0.9543,0.6603,0.760792,fine,32
L1-,Life and living things [-],A2.1,"Affect:- Modify, change",19,49,190,0.9536,1.4823,0.152408,fine,32
L1-,Life and living things [-],S1.1.2+,Reciprocity [+],20,48,134,0.9475,2.7894,0.312327,fine,32
L1-,Life and living things [-],Q2.1,Speech etc:- Communicative,22,49,544,0.9455,1.6165,0.568172,fine,32
L1-,Life and living things [-],A1.7+,Constraint [+],23,48,187,0.9444,1.9701,0.885433,fine,32
L1-,Life and living things [-],M2,"Putting, taking, pulling, pushing, transporting &c.",21,49,633,0.9437,1.4323,0.391603,fine,32
E3-,Calm/Violent/Angry [-],I3.1-,Work and employment: Generally [-],22,47,155,0.9381,1.1798,0.770867,fine,32
E3-,Calm/Violent/Angry [-],O2,Objects generally,23,49,365,0.9374,0.9762,0.77545,fine,32
E3-,Calm/Violent/Angry [-],A11.1+,Importance: Important [+],16,37,47,0.9345,0.8616,0.511376,fine,32
L1-,Life and living things [-],G1.1,Government etc.,18,37,20,0.9345,2.3179,1,fine,32
L1-,Life and living things [-],S7.1+,"Power, organizing [+]",22,48,279,0.9344,1.5662,0.665466,fine,32
E3-,Calm/Violent/Angry [-],O4.6+,Temperature      [+],23,49,171,0.9282,0.8880,0.77545,fine,32
L1-,Life and living things [-],L3,Plants,15,31,44,0.9280,1.8590,1,fine,32
L1-,Life and living things [-],X3.4,Sensory:- Sight,21,49,411,0.9278,2.0107,0.391603,fine,32
E3-,Calm/Violent/Angry [-],S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",23,48,126,0.9271,1.8065,0.885433,fine,32
E3-,Calm/Violent/Angry [-],Z8mf,Pronouns etc. [mf],23,48,465,0.9265,0.9793,0.885433,fine,32
L1-,Life and living things [-],S8-,Helping/hindering [-],23,49,197,0.9264,1.6744,0.77545,fine,32
E3-,Calm/Violent/Angry [-],N5-,Quantities [-],21,47,72,0.9257,0.8420,0.560065,fine,32
E3-,Calm/Violent/Angry [-],F2,Drinks,22,46,97,0.9245,0.8942,0.882996,fine,32
E3-,Calm/Violent/Angry [-],X2.1,"Thought, belief",21,48,482,0.9240,1.1587,0.470879,fine,32
E3-,Calm/Violent/Angry [-],Z6,Negative,23,48,269,0.9208,1.1706,0.885433,fine,32
L1-,Life and living things [-],A7-,Definite (+ modals) [-],14,29,22,0.9163,2.8122,1,fine,32
L1-,Life and living things [-],A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],17,49,409,0.9124,1.8729,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],S7.4+,Permission [+],20,48,489,0.9120,1.1886,0.312327,fine,32
L1-,Life and living things [-],Z1mf,Personal names [mf],21,47,82,0.9118,1.2914,0.560065,fine,32
L1-,Life and living things [-],T1.1.1,Time: General: Past,22,48,248,0.9104,1.3803,0.665466,fine,32
L1-,Life and living things [-],N5.1+c,Entirety; maximum [+c],15,33,23,0.9067,1.9580,0.728332,fine,32
L1-,Life and living things [-],T3+,"Time: Old, new and young; age [+]",13,29,13,0.8980,2.2216,0.711071,fine,32
L1-,Life and living things [-],G2.1-,"Crime, law and order: Law and order [-]",20,48,156,0.8953,1.0147,0.312327,fine,32
L1-,Life and living things [-],O1.2,Substances and materials generally: Liquid,20,45,97,0.8923,1.2366,0.551484,fine,32
E3-,Calm/Violent/Angry [-],H4,Residence,19,45,71,0.8899,0.9407,0.371298,fine,32
E3-,Calm/Violent/Angry [-],O4.5,Texture,22,47,69,0.8885,1.0570,0.770867,fine,32
L1-,Life and living things [-],X8+,Trying [+],19,49,284,0.8884,1.2320,0.152408,fine,32
L1-,Life and living things [-],N3.8+,Measurement: Speed [+],19,48,253,0.8847,1.9134,0.193413,fine,32
E3-,Calm/Violent/Angry [-],T1.2,Time: Momentary,16,37,20,0.8830,1.5987,0.511376,fine,32
L1-,Life and living things [-],Z1m,Personal names [m],18,40,52,0.8823,1.3729,0.635828,fine,32
L1-,Life and living things [-],S3.1,Relationship: General,19,46,93,0.8806,2.1584,0.301996,fine,32
E3-,Calm/Violent/Angry [-],X9.2-,Ability:- Success and failure [-],22,46,118,0.8748,1.1673,0.882996,fine,32
E3-,Calm/Violent/Angry [-],M3,Vehicles and transport on land,20,48,219,0.8734,0.5981,0.312327,fine,32
E3-,Calm/Violent/Angry [-],Z8,Pronouns etc.,20,49,603,0.8710,1.0708,0.25287,fine,32
L1-,Life and living things [-],E3-,Calm/Violent/Angry [-],19,49,361,0.8695,1.3093,0.152408,fine,32
L1-,Life and living things [-],T4--,Time: Early/late [--],19,45,67,0.8671,0.9958,0.371298,fine,32
E3-,Calm/Violent/Angry [-],Q1.3,Telecommunications,19,41,42,0.8650,1.4666,0.755229,fine,32
L1-,Life and living things [-],T1.3,Time: Period,23,49,194,0.8643,1.9291,0.77545,fine,32
L1-,Life and living things [-],M4,"Shipping, swimming etc.",19,47,91,0.8642,1.8965,0.24296,fine,32
E3-,Calm/Violent/Angry [-],L1+,Life and living things [+],19,41,49,0.8638,0.5845,0.755229,fine,32
L1-,Life and living things [-],X2.1,"Thought, belief",21,49,311,0.8636,2.0008,0.391603,fine,32
L1-,Life and living things [-],X7-,Wanting; planning; choosing [-],17,42,51,0.8621,2.7402,0.279956,fine,32
L1-,Life and living things [-],A5.4-,Evaluation:- Authenticity [-],17,37,52,0.8600,1.4144,0.742829,fine,32
E3-,Calm/Violent/Angry [-],I1.2,Money: Debts,18,47,123,0.8590,0.8721,0.143865,fine,32
L1-,Life and living things [-],K4,"Drama, the theatre and showbusiness",17,42,60,0.8587,2.0166,0.279956,fine,32
E3-,Calm/Violent/Angry [-],S1.1.3+,Participation [+],22,46,46,0.8580,1.2425,0.882996,fine,32
E3-,Calm/Violent/Angry [-],M4,"Shipping, swimming etc.",22,46,126,0.8574,1.0470,0.882996,fine,32
L1-,Life and living things [-],S7.4+,Permission [+],13,48,291,0.8529,1.8961,0.00208811,fine,32
E3-,Calm/Violent/Angry [-],Y2,Information technology and computing,19,49,492,0.8454,0.9748,0.152408,fine,32
L1-,Life and living things [-],E2+,Liking [+],19,48,127,0.8407,1.0739,0.193413,fine,32
E3-,Calm/Violent/Angry [-],K4,"Drama, the theatre and showbusiness",19,42,64,0.8407,0.9721,0.643969,fine,32
L1-,Life and living things [-],X4.1,Mental object:- Conceptual object,16,39,50,0.8347,1.5447,0.336784,fine,32
L1-,Life and living things [-],I3.1,Work and employment: Generally,18,48,158,0.8340,1.5555,0.111403,fine,32
E3-,Calm/Violent/Angry [-],O4.1,General appearance and physical properties,22,48,342,0.8329,0.7820,0.665466,fine,32
L1-,Life and living things [-],Q4.3,"The Media:- TV, Radio and Cinema",21,43,33,0.8324,2.3091,1,fine,32
L1-,Life and living things [-],Z5,Grammatical bin,16,49,530,0.8312,1.3719,0.0212941,fine,32
L1-,Life and living things [-],N4,Linear order,18,48,317,0.8273,1.4284,0.111403,fine,32
L1-,Life and living things [-],F4,Farming & Horticulture,18,44,51,0.8268,1.3976,0.291215,fine,32
L1-,Life and living things [-],S9,Religion and the supernatural,19,47,107,0.8218,1.3576,0.24296,fine,32
E3-,Calm/Violent/Angry [-],Z5,Grammatical bin,15,49,901,0.8212,1.0947,0.00939924,fine,32
E3-,Calm/Violent/Angry [-],X5.1-,Attention [-],19,44,73,0.8204,1.1050,0.451381,fine,32
E3-,Calm/Violent/Angry [-],S7.1+,"Power, organizing [+]",17,49,446,0.8197,0.8034,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],N5.1+,Entirety; maximum [+],22,47,155,0.8166,0.7852,0.770867,fine,32
L1-,Life and living things [-],A8,Seem,17,47,268,0.8158,1.7073,0.0789407,fine,32
L1-,Life and living things [-],A14,Exclusivizers/particularizers,21,46,107,0.8115,1.4660,0.658738,fine,32
E3-,Calm/Violent/Angry [-],F1,Food,23,48,290,0.8109,0.8161,0.885433,fine,32
