source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
E3-,Calm/Violent/Angry [-],I1.2,Money: Debts,23,47,118,0.9937,1.1215,1,fine,32
L1-,Life and living things [-],S1.2.4-,Politeness [-],21,43,84,0.9928,2.0223,1,fine,32
E3-,Calm/Violent/Angry [-],Z8mfc,Pronouns etc. [mfc],19,39,21,0.9919,1.7489,1,fine,32
L1-,Life and living things [-],B3,medicines and medical treatment,20,41,37,0.9881,2.1110,1,fine,32
E3-,Calm/Violent/Angry [-],B3,medicines and medical treatment,23,48,50,0.9829,1.6043,0.885433,fine,32
L1-,Life and living things [-],A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],24,49,405,0.9829,2.0397,1,fine,32
L1-,Life and living things [-],K2,Music and related activities,20,46,94,0.9804,2.4085,0.461391,fine,32
E3-,Calm/Violent/Angry [-],E2+,Liking [+],23,48,90,0.9801,0.8556,0.885433,fine,32
L1-,Life and living things [-],N3.8+,Measurement: Speed [+],23,48,246,0.9779,2.1516,0.885433,fine,32
E3-,Calm/Violent/Angry [-],A9+,Getting and giving; possession [+],22,49,846,0.9751,1.2424,0.568172,fine,32
L1-,Life and living things [-],A14,Exclusivizers/particularizers,20,43,28,0.9745,2.2322,0.760792,fine,32
E3-,Calm/Violent/Angry [-],L3,Plants,20,41,76,0.9733,1.4899,1,fine,32
L1-,Life and living things [-],N5.1+c,Entirety; maximum [+c],16,33,23,0.9726,2.4798,1,fine,32
E3-,Calm/Violent/Angry [-],E4.1+,Happy/sad: Happy [+],24,49,371,0.9705,1.0915,1,fine,32
E3-,Calm/Violent/Angry [-],Z5,Grammatical bin,21,49,761,0.9655,1.1498,0.391603,fine,32
E3-,Calm/Violent/Angry [-],M3,Vehicles and transport on land,23,47,207,0.9633,0.6246,1,fine,32
L1-,Life and living things [-],S7.1+,"Power, organizing [+]",21,48,264,0.9624,1.6228,0.470879,fine,32
L1-,Life and living things [-],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],22,48,290,0.9590,1.8043,0.665466,fine,32
L1-,Life and living things [-],E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",22,48,101,0.9578,2.5556,0.665466,fine,32
E3-,Calm/Violent/Angry [-],X9.2-,Ability:- Success and failure [-],22,46,116,0.9550,1.3679,0.882996,fine,32
E3-,Calm/Violent/Angry [-],A3+,Being [+],23,47,63,0.9544,1.6291,1,fine,32
L1-,Life and living things [-],T1.1.1,Time: General: Past,22,48,248,0.9540,1.5308,0.665466,fine,32
E3-,Calm/Violent/Angry [-],S4,Kin,22,45,62,0.9526,0.4450,1,fine,32
E3-,Calm/Violent/Angry [-],M6,Location and direction,23,49,628,0.9509,1.0209,0.77545,fine,32
E3-,Calm/Violent/Angry [-],A2.2,Affect:- Cause/Connected,23,48,261,0.9491,0.9580,0.885433,fine,32
E3-,Calm/Violent/Angry [-],X2.6-,Expect [-],13,27,26,0.9418,0.8988,1,fine,32
L1-,Life and living things [-],E3-,Calm/Violent/Angry [-],21,49,350,0.9408,1.2823,0.391603,fine,32
L1-,Life and living things [-],S8-,Helping/hindering [-],17,49,191,0.9379,1.7349,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],F1,Food,23,48,276,0.9345,1.0336,0.885433,fine,32
E3-,Calm/Violent/Angry [-],I3.1-,Work and employment: Generally [-],23,47,134,0.9336,0.9881,1,fine,32
E3-,Calm/Violent/Angry [-],X2.1,"Thought, belief",24,48,413,0.9315,1.2076,1,fine,32
E3-,Calm/Violent/Angry [-],O2,Objects generally,22,49,321,0.9249,1.1110,0.568172,fine,32
L1-,Life and living things [-],O4.2+,Judgement of appearance (pretty etc.) [+],18,39,105,0.9243,1.5389,0.749259,fine,32
L1-,Life and living things [-],O1.2,Substances and materials generally: Liquid,21,45,94,0.9229,1.1662,0.765992,fine,32
L1-,Life and living things [-],M2,"Putting, taking, pulling, pushing, transporting &c.",20,49,626,0.9179,1.4961,0.25287,fine,32
E3-,Calm/Violent/Angry [-],S7.4+,Permission [+],21,48,440,0.9154,1.3704,0.470879,fine,32
L1-,Life and living things [-],X6+,Deciding [+],20,47,103,0.9121,2.3835,0.381693,fine,32
E3-,Calm/Violent/Angry [-],T1.1.1,Time: General: Past,21,49,488,0.9107,0.9293,0.391603,fine,32
E3-,Calm/Violent/Angry [-],G2.2+,General ethics [+],14,29,10,0.9097,1.4029,1,fine,32
E3-,Calm/Violent/Angry [-],A6.1+,Comparing:- Similar/different [+],20,43,244,0.9096,0.7199,0.760792,fine,32
L1-,Life and living things [-],Q2.1,Speech etc:- Communicative,23,49,532,0.9055,1.6687,0.77545,fine,32
E3-,Calm/Violent/Angry [-],X5.1-,Attention [-],19,44,70,0.9054,1.3252,0.451381,fine,32
L1-,Life and living things [-],S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",22,46,120,0.9048,1.9876,0.882996,fine,32
L1-,Life and living things [-],G1.2,Politics,20,46,22,0.9012,0.6486,0.461391,fine,32
E3-,Calm/Violent/Angry [-],K5.1,Sports,19,49,170,0.8994,0.9091,0.152408,fine,32
L1-,Life and living things [-],F4,Farming & Horticulture,16,42,45,0.8965,1.2278,0.164149,fine,32
E3-,Calm/Violent/Angry [-],M8,Remaining/stationary,22,49,347,0.8916,1.0669,0.568172,fine,32
L1-,Life and living things [-],N5.1+,Entirety; maximum [+],18,41,70,0.8916,1.6149,0.532709,fine,32
L1-,Life and living things [-],K1,Entertainment generally,15,48,200,0.8884,1.8210,0.0132833,fine,32
L1-,Life and living things [-],T4--,Time: Early/late [--],20,45,67,0.8877,0.8576,0.551484,fine,32
E3-,Calm/Violent/Angry [-],S8-,Helping/hindering [-],19,49,215,0.8849,0.9484,0.152408,fine,32
E3-,Calm/Violent/Angry [-],A7+,Definite (+ modals) [+],21,48,241,0.8825,0.9558,0.470879,fine,32
L1-,Life and living things [-],M6,Location and direction,19,48,372,0.8813,1.8456,0.193413,fine,32
E3-,Calm/Violent/Angry [-],A5.4+,Evaluation:- Authenticity [+],21,43,37,0.8812,1.5009,1,fine,32
L1-,Life and living things [-],X3.2+++,Sensory:- Sound [+++],18,38,34,0.8766,1.0746,0.871415,fine,32
L1-,Life and living things [-],B5,Clothes and personal belongings,19,47,111,0.8753,2.1521,0.24296,fine,32
L1-,Life and living things [-],I3.1,Work and employment: Generally,19,46,119,0.8658,1.4532,0.301996,fine,32
L1-,Life and living things [-],A8,Seem,18,46,212,0.8655,1.5033,0.183925,fine,32
L1-,Life and living things [-],X3.4,Sensory:- Sight,18,48,310,0.8646,2.1527,0.111403,fine,32
L1-,Life and living things [-],A5.4-,Evaluation:- Authenticity [-],16,37,51,0.8621,1.8006,0.511376,fine,32
L1-,Life and living things [-],X7-,Wanting; planning; choosing [-],18,41,49,0.8569,2.7705,0.532709,fine,32
L1-,Life and living things [-],S7.4+,Permission [+],15,48,266,0.8554,1.9672,0.0132833,fine,32
L1-,Life and living things [-],M4,"Shipping, swimming etc.",21,47,88,0.8548,2.0595,0.560065,fine,32
E3-,Calm/Violent/Angry [-],N5.1+,Entirety; maximum [+],22,47,118,0.8540,1.0875,0.770867,fine,32
L1-,Life and living things [-],T1,Time,19,47,99,0.8535,1.6503,0.24296,fine,32
L1-,Life and living things [-],Z5,Grammatical bin,21,49,424,0.8529,1.8437,0.391603,fine,32
E3-,Calm/Violent/Angry [-],A1.9,Avoiding,20,45,62,0.8517,1.5355,0.551484,fine,32
E3-,Calm/Violent/Angry [-],A12-,Easy/difficult [-],21,45,51,0.8474,0.4776,0.765992,fine,32
L1-,Life and living things [-],A1.7+,Constraint [+],19,48,177,0.8420,2.2378,0.193413,fine,32
E3-,Calm/Violent/Angry [-],O4.6+,Temperature      [+],19,49,154,0.8297,1.0155,0.152408,fine,32
L1-,Life and living things [-],G2.2+,General ethics [+],14,37,24,0.8260,2.3686,0.187742,fine,32
E3-,Calm/Violent/Angry [-],X3.2+++,Sensory:- Sound [+++],17,42,48,0.8063,0.5833,0.279956,fine,32
L1-,Life and living things [-],X2.2+,Knowledge [+],21,47,135,0.7969,1.8934,0.560065,fine,32
L1-,Life and living things [-],N4,Linear order,19,48,311,0.7936,1.5879,0.193413,fine,32
L1-,Life and living things [-],Z6,Negative,15,47,141,0.7932,2.2190,0.0186238,fine,32
E3-,Calm/Violent/Angry [-],O1.2,Substances and materials generally: Liquid,19,46,130,0.7917,0.5690,0.301996,fine,32
E3-,Calm/Violent/Angry [-],A5.2-,Evaluation:- True/false [-],19,44,67,0.7871,0.6500,0.451381,fine,32
L1-,Life and living things [-],X5.2+,Interest/boredom/excited/energetic [+],17,37,42,0.7866,1.9007,0.742829,fine,32
L1-,Life and living things [-],X3.2,Sensory:- Sound,17,49,310,0.7865,1.2690,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],G1.2,Politics,16,37,21,0.7861,0.4555,0.511376,fine,32
E3-,Calm/Violent/Angry [-],T2++,Time: Beginning and ending [++],19,48,305,0.7859,0.7815,0.193413,fine,32
L1-,Life and living things [-],S3.1,Relationship: General,18,46,88,0.7822,2.3751,0.183925,fine,32
E3-,Calm/Violent/Angry [-],Q1.3,Telecommunications,19,41,41,0.7816,1.3122,0.755229,fine,32
E3-,Calm/Violent/Angry [-],A11.2+,Importance: Noticeability [+],11,28,23,0.7761,0.7816,0.344928,fine,32
L1-,Life and living things [-],E2+,Liking [+],18,47,85,0.7743,1.2038,0.143865,fine,32
L1-,Life and living things [-],Z1mf,Personal names [mf],21,46,79,0.7730,1.0188,0.658738,fine,32
E3-,Calm/Violent/Angry [-],A5.3,Evaluation:- Accuracy,16,40,49,0.7715,1.0072,0.268187,fine,32
E3-,Calm/Violent/Angry [-],E4.1-,Happy/sad: Happy [-],15,47,301,0.7710,0.7693,0.0186238,fine,32
E3-,Calm/Violent/Angry [-],M4,"Shipping, swimming etc.",19,46,116,0.7709,1.1542,0.301996,fine,32
E3-,Calm/Violent/Angry [-],A11.1-,Importance: Important [-],17,37,57,0.7699,0.8874,0.742829,fine,32
E3-,Calm/Violent/Angry [-],O4.3,Colour and colour patterns,17,43,82,0.7685,0.7989,0.222053,fine,32
L1-,Life and living things [-],M3,Vehicles and transport on land,19,48,158,0.7683,1.0368,0.193413,fine,32
L1-,Life and living things [-],X3.3,Sensory:- Touch,19,45,51,0.7678,1.8819,0.371298,fine,32
E3-,Calm/Violent/Angry [-],E2-,Liking [-],19,48,103,0.7669,0.6567,0.193413,fine,32
E3-,Calm/Violent/Angry [-],A1.8-,Inclusion/Exclusion [-],12,31,15,0.7643,0.7037,0.281042,fine,32
E3-,Calm/Violent/Angry [-],S1.2.4-,Politeness [-],18,47,163,0.7635,0.5820,0.143865,fine,32
L1-,Life and living things [-],S7.2-,Respect [-],9,26,17,0.7556,2.3662,0.168638,fine,32
